term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
factor(Age.5.10.years.Processed.Fruit)2,-2.894356765148482e-5,1.3245619865393705e-5,-2.18514255622755,0.02936521119774772,Age.5.10.years.Processed.Fruit,ARGSYNBSUB_PWY,0.02936521119774772,-5.490498258765648e-5,-2.9821527153131562e-6
factor(Age.10.18.years.Processed.Fruit)2,-3.609922317803811e-5,1.2759780025800403e-5,-2.829141498132814,0.004865250485821363,Age.10.18.years.Processed.Fruit,ARGSYNBSUB_PWY,0.004865250485821363,-6.11083920286069e-5,-1.1090054327469322e-5
factor(Age.4.12.months.Processed.Veg)2,4.753729818667685e-5,1.3163347529101797e-5,3.6113380795865506,3.369010481469598e-4,Age.4.12.months.Processed.Veg,ARGSYNBSUB_PWY,3.369010481469598e-4,2.1737137029637327e-5,7.333745934371638e-5
factor(Age.1.5.years.Processed.Veg)2,2.9372985257685194e-5,1.2684545983698796e-5,2.3156512890120857,0.02100058828189883,Age.1.5.years.Processed.Veg,ARGSYNBSUB_PWY,0.02100058828189883,4.511275129635554e-6,5.423469538573483e-5
factor(Age.5.10.years.Processed.Veg)2,1.695791536518145e-5,1.3337621960411456e-5,1.271434699192682,0.20419364748120128,Age.5.10.years.Processed.Veg,ARGSYNBSUB_PWY,0.20419364748120128,-9.183823677225004e-6,4.309965440758791e-5
factor(Age.10.18.years.Processed.Veg)2,1.9834747640669508e-5,1.4378872779069467e-5,1.3794368964403008,0.16840643560481006,Age.10.18.years.Processed.Veg,ARGSYNBSUB_PWY,0.16840643560481006,-8.347843006306647e-6,4.801733828764566e-5
factor(Age.4.12.months.Fast.food)2,1.5835717773019152e-5,4.456733451895373e-5,0.35532117735882296,0.7225067172988571,Age.4.12.months.Fast.food,ARGSYNBSUB_PWY,0.7225067172988571,-7.151625788413016e-5,1.0318769343016846e-4
factor(Age.1.5.years.Fast.food)2,-2.198148290399935e-5,1.8965896732917704e-5,-1.1590004529470899,0.24703587715534006,Age.1.5.years.Fast.food,ARGSYNBSUB_PWY,0.24703587715534006,-5.9154640500518044e-5,1.519167469251935e-5
factor(Age.5.10.years.Fast.food)2,-4.091543188405794e-5,1.4079100684843621e-5,-2.9061111785431053,0.0038297368412860636,Age.5.10.years.Fast.food,ARGSYNBSUB_PWY,0.0038297368412860636,-6.851046922635144e-5,-1.3320394541764444e-5
factor(Age.10.18.years.Fast.food)2,-5.1207565764192114e-5,1.2546011572330911e-5,-4.081581263413287,5.243752957687285e-5,Age.10.18.years.Fast.food,ARGSYNBSUB_PWY,5.243752957687285e-5,-7.57977484459607e-5,-2.661738308242353e-5
factor(Age.4.12.months.Soft.Drink)2,-1.8142235140997683e-5,3.665176826271541e-5,-0.49498935524628307,0.6208369991063076,Age.4.12.months.Soft.Drink,ARGSYNBSUB_PWY,0.6208369991063076,-8.997970093591989e-5,5.3695230653924515e-5
factor(Age.1.5.years.Soft.Drink)2,-2.5465137556685495e-5,1.5964244755445923e-5,-1.5951357515988038,0.11134558445134932,Age.1.5.years.Soft.Drink,ARGSYNBSUB_PWY,0.11134558445134932,-5.67550572773595e-5,5.824782163988512e-6
factor(Age.5.10.years.Soft.Drink)2,-4.231289857349223e-5,1.28314799644673e-5,-3.2975852115784257,0.001048029794282603,Age.5.10.years.Soft.Drink,ARGSYNBSUB_PWY,0.001048029794282603,-6.746259930384814e-5,-1.7163197843136325e-5
factor(Age.10.18.years.Soft.Drink)2,-5.282294855671998e-5,1.2869183718035632e-5,-4.104607542643966,4.7639615289052126e-5,Age.10.18.years.Soft.Drink,ARGSYNBSUB_PWY,4.7639615289052126e-5,-7.804654864406981e-5,-2.7599348469370138e-5
factor(Age.4.12.months.Packaged.Snacks)2,-9.223271750805511e-6,2.3586701554894975e-5,-0.3910369463631677,0.6959445255149475,Age.4.12.months.Packaged.Snacks,ARGSYNBSUB_PWY,0.6959445255149475,-5.545320679839966e-5,3.700666329678864e-5
factor(Age.1.5.years.Packaged.Snacks)2,-3.1972392677270906e-5,1.2915591475598974e-5,-2.475488074833844,0.013651668353813224,Age.1.5.years.Packaged.Snacks,ARGSYNBSUB_PWY,0.013651668353813224,-5.728695196944489e-5,-6.657833385096919e-6
factor(Age.5.10.years.Packaged.Snacks)2,-4.018286875222818e-5,1.2761425206947887e-5,-3.148775947873819,0.001742378704576149,Age.5.10.years.Packaged.Snacks,ARGSYNBSUB_PWY,0.001742378704576149,-6.519526215784604e-5,-1.5170475346610319e-5
factor(Age.10.18.years.Packaged.Snacks)2,-4.604299623360136e-5,1.3888474443447387e-5,-3.315194654465779,9.855865235521434e-4,Age.10.18.years.Packaged.Snacks,ARGSYNBSUB_PWY,9.855865235521434e-4,-7.326440614275824e-5,-1.8821586324444483e-5
P80,7.147168900392345e-12,2.67965488473349e-12,2.6671975339478013,0.00791206282431418,P80,ARO_PWY,0.00791206282431418,1.895045326314705e-12,1.2399292474469986e-11
CMC,2.1757996546502804e-12,8.980640703403687e-13,2.4227666226816607,0.015778962627912257,CMC,ARO_PWY,0.015778962627912257,4.1559407678315783e-13,3.936005232517403e-12
CRN,5.178137933723064e-12,1.9281790643459806e-12,2.685506771374181,0.007497632157028325,CRN,ARO_PWY,0.007497632157028325,1.3989069676049427e-12,8.957368899841185e-12
AlSiO,1.1052518947039654e-9,6.516474325000739e-10,1.696088773746285,0.09052985568117757,AlSiO,ARO_PWY,0.09052985568117757,-1.7197707299617953e-10,2.3824808624041106e-9
SO32,1.3637602563551753e-11,1.6267451240128875e-10,0.08383367721373734,0.9332242903261515,SO32,ARO_PWY,0.9332242903261515,-3.0520444174297416e-10,3.3247964687007767e-10
TiO2,-4.472874985047428e-12,8.416910811271783e-11,-0.05314152763811434,0.957641675347106,TiO2,ARO_PWY,0.957641675347106,-1.6944432688597435e-10,1.6049857691587952e-10
Asp,4.1545099263254465e-11,5.72580591721087e-11,0.7255764492187282,0.46845881641451437,Asp,ARO_PWY,0.46845881641451437,-7.068069671407859e-11,1.5377089524058753e-10
Suc,1.5862784138381457e-11,8.926881980831184e-11,0.1776968058101791,0.8590374889713291,Suc,ARO_PWY,0.8590374889713291,-1.5910410268590975e-10,1.9082967096267267e-10
Sac,-6.221675758105235e-11,1.2337182618798785e-10,-0.5043028015671062,0.6142844345273151,Sac,ARO_PWY,0.6142844345273151,-3.040255369095085e-10,1.7959202174740382e-10
TotalAd,1.2663338872732038e-12,4.98353960807142e-13,2.541033054542657,0.011372286020998844,TotalAd,ARO_PWY,0.011372286020998844,2.895601240912055e-13,2.243107650455202e-12
TotalAs,8.638492671421572e-12,2.8594713648417824e-11,0.30210103789235004,0.7627083933201537,TotalAs,ARO_PWY,0.7627083933201537,-4.740714607947736e-11,6.46841314223205e-11
TotalEM,1.2746622244856233e-12,5.006254979809472e-13,2.5461392390647557,0.011209543171477293,TotalEM,ARO_PWY,0.011209543171477293,2.9343624844296686e-13,2.2558882005282798e-12
P80.Annual.Intake,2.0504222903056063e-7,7.912433613539916e-8,2.5913927249852464,0.00985614591548401,P80.Annual.Intake,ARO_PWY,0.00985614591548401,4.995853020517829e-8,3.6012592785594297e-7
CMC.Annual.Intake,5.986003526290026e-8,2.6538044430154102e-8,2.2556309836788024,0.024552804615067206,CMC.Annual.Intake,ARO_PWY,0.024552804615067206,7.845468179798227e-9,1.1187460234600229e-7
CRN.Annual.Intake,1.4572834458228988e-7,5.6920636689530175e-8,2.5602022931885924,0.010772670088098832,CRN.Annual.Intake,ARO_PWY,0.010772670088098832,3.416389667081074e-8,2.5729279249376903e-7
AlSiO.Annual.Intake,1.875274497257375e-5,1.5358553248830904e-5,1.2209968392694288,0.2226993731097595,AlSiO.Annual.Intake,ARO_PWY,0.2226993731097595,-1.1350019395134819e-5,4.885550934028232e-5
SO32.Annual.Intake,-9.83747789090741e-7,4.2979742318494694e-6,-0.22888638600967662,0.8190567814432929,SO32.Annual.Intake,ARO_PWY,0.8190567814432929,-9.4077772835157e-6,7.440281705334219e-6
TiO2.Annual.Intake,-1.0722108847462525e-6,1.4249588893033828e-6,-0.7524503989518059,0.45215692742880276,TiO2.Annual.Intake,ARO_PWY,0.45215692742880276,-3.865130307780883e-6,1.7207085382883778e-6
Asp.Annual.Intake,8.001135098506243e-7,1.4876757456822153e-6,0.5378278917115167,0.5909504431884369,Asp.Annual.Intake,ARO_PWY,0.5909504431884369,-2.1157309516865177e-6,3.7159579713877664e-6
Suc.Annual.Intake,2.519660545501635e-7,2.333081354930404e-6,0.10799711463884193,0.9140440682779605,Suc.Annual.Intake,ARO_PWY,0.9140440682779605,-4.320873401113429e-6,4.824805510213755e-6
Sac.Annual.Intake,-1.4998904101714314e-6,3.2182277889834374e-6,-0.46606098403159074,0.641387765698479,Sac.Annual.Intake,ARO_PWY,0.641387765698479,-7.807616876578968e-6,4.807836056236106e-6
TotalAd.Annual.Intake,3.526753802733024e-8,1.4734097837580623e-8,2.3936000979562695,0.017075146241762523,TotalAd.Annual.Intake,ARO_PWY,0.017075146241762523,6.388706265672219e-9,6.414636978898825e-8
TotalAs.Annual.Intake,1.4737966039629286e-7,7.487873155827213e-7,0.19682446180541807,0.8440499896091864,TotalAs.Annual.Intake,ARO_PWY,0.8440499896091864,-1.320243478145841e-6,1.6150027989384265e-6
TotalEM.Annual.Intake,3.56893883740317e-8,1.4809736639608877e-8,2.409859759327513,0.016341905883188353,TotalEM.Annual.Intake,ARO_PWY,0.016341905883188353,6.6623045603982995e-9,6.47164721876651e-8
Protein.intake,3.18681655298717e-8,3.248292539457873e-8,0.9810743688494992,0.3270797327770557,Protein.intake,ARO_PWY,0.3270797327770557,-3.179836824350261e-8,9.553469930324601e-8
Total.Fat.intake,4.413096621087571e-8,6.751323303091052e-8,0.6536639445287802,0.513659994429692,Total.Fat.intake,ARO_PWY,0.513659994429692,-8.819497052970892e-8,1.7645690295146032e-7
Saturated.Fat.intake,3.1064505033492015e-7,2.406858436839212e-7,1.2906660631976026,0.19747782971053182,Saturated.Fat.intake,ARO_PWY,0.19747782971053182,-1.610992032855654e-7,7.823893039554057e-7
Monounsaturated.Fat.intake,-1.1639648202412853e-7,1.467128755082592e-7,-0.7933624204480676,0.4279820441730038,Monounsaturated.Fat.intake,ARO_PWY,0.4279820441730038,-4.0395371802031656e-7,1.711607539720595e-7
Polyunsaturated.Fat.intake,-1.326956861282563e-7,5.601128771816161e-7,-0.23690882951300163,0.8128346142062542,Polyunsaturated.Fat.intake,ARO_PWY,0.8128346142062542,-1.2305169254042238e-6,9.651255531477112e-7
Omega.3.Fatty.Acid.intake,-5.5271596861620916e-8,3.498920306670786e-8,-1.5796757861630666,0.1148853196311767,Omega.3.Fatty.Acid.intake,ARO_PWY,0.1148853196311767,-1.238504348723683e-7,1.3307241149126492e-8
Omega.6.Fatty.Acid.intake,5.305734812560712e-7,5.382982310363049e-7,0.9856496838836671,0.32483825148125,Omega.6.Fatty.Acid.intake,ARO_PWY,0.32483825148125,-5.244910515750864e-7,1.5856380140872289e-6
Cholesterol.Intake,7.768844576379588e-9,6.531431307363074e-9,1.1894551455546263,0.23488367615055414,Cholesterol.Intake,ARO_PWY,0.23488367615055414,-5.032760786052037e-9,2.0570449938811213e-8
Alcohol.Intake,1.7315753599750712e-6,6.360132985776112e-7,2.7225458396036526,0.0067291849385078826,Alcohol.Intake,ARO_PWY,0.0067291849385078826,4.849892947629532e-7,2.978161425187189e-6
Fibre.Intake,2.0697491242471853e-7,1.9536993634893698e-7,1.0594000095032774,0.28998343471455623,Fibre.Intake,ARO_PWY,0.28998343471455623,-1.7595016281919798e-7,5.89899987668635e-7
Vitamin.B1,-1.8156098513307504e-6,1.4953628957502703e-6,-1.2141600252959346,0.22531920401949476,Vitamin.B1,ARO_PWY,0.22531920401949476,-4.74652112700128e-6,1.1153014243397792e-6
Vitamin.B2,-4.976742330805364e-7,1.2080133362737185e-6,-0.4119774328118597,0.6805508344817575,Vitamin.B2,ARO_PWY,0.6805508344817575,-2.8653803721770245e-6,1.870031906015952e-6
Vitamin.B3,-3.516652931680936e-7,2.5023589159035467e-7,-1.4053351457023702,0.16060706058008434,Vitamin.B3,ARO_PWY,0.16060706058008434,-8.421276406851887e-7,1.387970543490015e-7
Vitamin.B6,-2.457186616631994e-7,2.2780417347068616e-7,-1.0786398594879933,0.2813223084035747,Vitamin.B6,ARO_PWY,0.2813223084035747,-6.922148416657442e-7,2.0077751833934546e-7
Vitamin.B12,-6.797119679698588e-8,1.50825671039779e-7,-0.4506606622625869,0.6524497575558641,Vitamin.B12,ARO_PWY,0.6524497575558641,-3.6358951203495273e-7,2.2764711844098095e-7
Vitamin.C,1.139618693966896e-7,7.285885599782525e-8,1.5641457422841119,0.11848162377480498,Vitamin.C,ARO_PWY,0.11848162377480498,-2.8841488359047893e-8,2.567652271524271e-7
Vitamin.E.Tocopherol.Acetate,-1.3175687533166023e-7,6.118415237144637e-7,-0.21534477511720662,0.8295958715419374,Vitamin.E.Tocopherol.Acetate,ARO_PWY,0.8295958715419374,-1.3309662618120091e-6,1.0674525111486885e-6
Beta.Carotene,4.1226599997543645e-9,2.2177687352926082e-9,1.85892240888247,0.063687837075013215,Beta.Carotene,ARO_PWY,0.063687837075013215,-2.2416672141914738e-10,8.469486720927877e-9
Folic.Acid,5.4770595254349295e-9,3.509679601741904e-8,0.15605582693977496,0.8760905903286353,Folic.Acid,ARO_PWY,0.8760905903286353,-6.331266066870639e-8,7.426677971957624e-8
Folate,6.242484333315775e-9,1.9168189028030508e-8,0.32566896769366727,0.7448252005392841,Folate,ARO_PWY,0.7448252005392841,-3.132716616162402e-8,4.381213482825557e-8
Iron,-3.9834809001823636e-8,1.1171214937441109e-7,-0.35658439323653585,0.7215816070654424,Iron,ARO_PWY,0.7215816070654424,-2.5879062177566934e-7,1.7912100377202208e-7
Zinc,-1.4630591298378481e-7,2.691240171741994e-7,-0.5436375189401379,0.5869786865864104,Zinc,ARO_PWY,0.5869786865864104,-6.737889866452156e-7,3.81177160677646e-7
Selenium,-1.663103090797245e-8,3.7096760831674136e-8,-0.44831490769330085,0.6541571257875223,Selenium,ARO_PWY,0.6541571257875223,-8.934068213805376e-8,5.6078620322108855e-8
Magnesium,3.0572691380006386e-8,1.3057340408690093e-8,2.341417962854001,0.019645169874689908,Magnesium,ARO_PWY,0.019645169874689908,4.980304178973803e-9,5.616507858103897e-8
Caffeine,4.280849535142077e-8,2.938281023546117e-8,1.4569231128122855,0.14614650154706724,Caffeine,ARO_PWY,0.14614650154706724,-1.4781812710083124e-8,1.0039880341292467e-7
Vitamin.D,6.883887014901201e-7,2.132806394849387e-7,3.2276192679867326,0.0014740687816235491,Vitamin.D,ARO_PWY,0.0014740687816235491,2.7035864809964026e-7,1.1064187548806e-6
factor(Breastfeeding.Status)2,4.975617442442442e-5,1.3511501809682359e-5,3.682505107520252,2.5742382450858945e-4,Breastfeeding.Status,ARO_PWY,2.5742382450858945e-4,2.3273630877446992e-5,7.623871797140184e-5
factor(Baby.Foof.Origin)2,-1.873450753205122e-5,1.7352027894112817e-5,-1.0796725112692707,0.2808371042853109,Baby.Foof.Origin,ARO_PWY,0.2808371042853109,-5.2744482204512345e-5,1.52754671404099e-5
factor(Child.Food.Origin)2,6.374469890590806e-5,2.8559745405542187e-5,2.2319771412786484,0.02608206603332287,Child.Food.Origin,ARO_PWY,0.02608206603332287,7.767597911045377e-6,1.1972179990077074e-4
factor(Age.4.12.months.Home.Grown.Fruit.Veg)2,3.976658637651202e-5,1.1882186561598163e-5,3.3467397747341368,8.822872251016633e-4,Age.4.12.months.Home.Grown.Fruit.Veg,ARO_PWY,8.822872251016633e-4,1.647750071577962e-5,6.305567203724441e-5
factor(Age.1.5.years.Home.Grown.Fruit.Veg)2,3.626689100706058e-5,1.1727042886711758e-5,3.0925862007510534,0.00210050849247443,Age.1.5.years.Home.Grown.Fruit.Veg,ARO_PWY,0.00210050849247443,1.3281886949105534e-5,5.925189506501563e-5
factor(Age.5.10.years.Home.Grown.Fruit.Veg)2,2.8766361929943005e-5,1.1825411773658639e-5,2.4325886049922336,0.015358001842261491,Age.5.10.years.Home.Grown.Fruit.Veg,ARO_PWY,0.015358001842261491,5.588554853572072e-6,5.194416900631394e-5
factor(Age.10.18.years.Home.Grown.Fruit.Veg)2,4.3311157347178675e-5,1.1999543003326041e-5,3.609400569269485,3.3935927735102806e-4,Age.10.18.years.Home.Grown.Fruit.Veg,ARO_PWY,3.3935927735102806e-4,1.9792053060659636e-5,6.683026163369771e-5
factor(Age.4.12.months.Milk.Beverages)2,1.6292333333333225e-5,1.9413096782402356e-5,0.8392444294669128,0.401753441380594,Age.4.12.months.Milk.Beverages,ARO_PWY,0.401753441380594,-2.175733636017539e-5,5.434200302684184e-5
factor(Age.1.5.years.Milk.Beverages)2,-2.8483816455026506e-5,1.4022604606661315e-5,-2.0312785858267386,0.042781827164374,Age.1.5.years.Milk.Beverages,ARO_PWY,0.042781827164374,-5.5968121484082685e-5,-9.995114259703277e-7
factor(Age.5.10.years.Milk.Beverages)2,-3.561264879242056e-5,1.1996616455746103e-5,-2.9685577532457432,0.0031425709412884824,Age.5.10.years.Milk.Beverages,ARO_PWY,0.0031425709412884824,-5.912601704568292e-5,-1.2099280539158202e-5
factor(Age.10.18.years.Milk.Beverages)2,-5.221512723682586e-5,1.1247313966242154e-5,-4.6424530686655565,4.459042832612281e-6,Age.10.18.years.Milk.Beverages,ARO_PWY,4.459042832612281e-6,-7.425986261066048e-5,-3.0170391862991238e-5
factor(Age.4.12.months.Processed.Meat.Seafood)2,3.327191264367828e-5,2.4004524428661944e-5,1.3860683948377193,0.16637361299001918,Age.4.12.months.Processed.Meat.Seafood,ARO_PWY,0.16637361299001918,-1.3776955236499125e-5,8.032078052385569e-5
factor(Age.1.5.years.Processed.Meat.Seafood)2,-2.4283885338738622e-5,1.251133950812854e-5,-1.9409500735681844,0.052853042406431495,Age.1.5.years.Processed.Meat.Seafood,ARO_PWY,0.052853042406431495,-4.880611077467056e-5,2.3834009719331408e-7
factor(Age.5.10.years.Processed.Meat.Seafood)2,-3.8768027667364e-5,1.1334574756682352e-5,-3.4203336692898976,6.791549945915418e-4,Age.5.10.years.Processed.Meat.Seafood,ARO_PWY,6.791549945915418e-4,-6.098379419046141e-5,-1.6552261144266588e-5
factor(Age.10.18.years.Processed.Meat.Seafood)2,-4.6762512366049894e-5,1.1635708554113106e-5,-4.018879653832497,6.79399567164659e-5,Age.10.18.years.Processed.Meat.Seafood,ARO_PWY,6.79399567164659e-5,-6.956850113211158e-5,-2.395652359998821e-5
factor(Age.4.12.months.Processed.Carbs)2,9.675225458976998e-6,1.7220996285143148e-5,0.5618272775149474,0.5744981432226139,Age.4.12.months.Processed.Carbs,ARO_PWY,0.5744981432226139,-2.4077927259903572e-5,4.342837817785757e-5
factor(Age.1.5.years.Processed.Carbs)2,-3.2758598972177894e-5,1.1469216951839514e-5,-2.856219313814954,0.004474287221725223,Age.1.5.years.Processed.Carbs,ARO_PWY,0.004474287221725223,-5.523826419778334e-5,-1.0278933746572445e-5
factor(Age.5.10.years.Processed.Carbs)2,-4.7606279609148475e-5,1.1417665949006636e-5,-4.169528152405819,3.625890958814286e-5,Age.5.10.years.Processed.Carbs,ARO_PWY,3.625890958814286e-5,-6.998490486920147e-5,-2.522765434909547e-5
factor(Age.10.18.years.Processed.Carbs)2,-5.055807822205769e-5,1.2244668567361048e-5,-4.128987072530775,4.3016094108574506e-5,Age.10.18.years.Processed.Carbs,ARO_PWY,4.3016094108574506e-5,-7.455762861408534e-5,-2.6558527830030035e-5
factor(Age.4.12.months.Processed.Fruit)2,1.5494766281337633e-5,1.88756887369257e-5,0.8208848162994914,0.4121227947021264,Age.4.12.months.Processed.Fruit,ARO_PWY,0.4121227947021264,-2.150158364303674e-5,5.2491116205712e-5
factor(Age.1.5.years.Processed.Fruit)2,-2.0750930179700293e-5,1.3291717447090439e-5,-1.56119254432712,0.11914290269291619,Age.1.5.years.Processed.Fruit,ARO_PWY,0.11914290269291619,-4.680269637599755e-5,5.300836016596967e-6
factor(Age.5.10.years.Processed.Fruit)2,-2.453639301293406e-5,1.1899769257682623e-5,-2.0619217466837094,0.039757433976751674,Age.5.10.years.Processed.Fruit,ARO_PWY,0.039757433976751674,-4.7859940757992e-5,-1.2128452678761205e-6
factor(Age.10.18.years.Processed.Fruit)2,-3.592202292765807e-5,1.1458105169227244e-5,-3.135075337249738,0.001824775914881886,Age.10.18.years.Processed.Fruit,ARO_PWY,0.001824775914881886,-5.8379909059343465e-5,-1.3464136795972673e-5
factor(Age.4.12.months.Processed.Veg)2,5.2871952471845795e-5,1.1757954375240284e-5,4.496696515780221,8.676132043212433e-6,Age.4.12.months.Processed.Veg,ARO_PWY,8.676132043212433e-6,2.982636189637484e-5,7.591754304731675e-5
factor(Age.1.5.years.Processed.Veg)2,3.8976141177291606e-5,1.133733271156777e-5,3.4378581072709684,6.376862378817196e-4,Age.1.5.years.Processed.Veg,ARO_PWY,6.376862378817196e-4,1.6754969062618777e-5,6.119731329196444e-5
factor(Age.5.10.years.Processed.Veg)2,2.0462346290767093e-5,1.1984315946844891e-5,1.7074271390645548,0.08839340518510769,Age.5.10.years.Processed.Veg,ARO_PWY,0.08839340518510769,-3.026912965048895e-6,4.395160554658308e-5
factor(Age.10.18.years.Processed.Veg)2,1.9689734797898848e-5,1.2931826272702549e-5,1.5225795941491567,0.1285265607360929,Age.10.18.years.Processed.Veg,ARO_PWY,0.1285265607360929,-5.656644696598147e-6,4.503611429239584e-5
factor(Age.4.12.months.Fast.food)2,3.145861605995704e-5,3.996726396542596e-5,0.7871095726535245,0.431610273379583,Age.4.12.months.Fast.food,ARO_PWY,0.431610273379583,-4.687722131227784e-5,1.0979445343219191e-4
factor(Age.1.5.years.Fast.food)2,-2.578027806142177e-5,1.704781632288985e-5,-1.5122334481517712,0.1311367040462398,Age.1.5.years.Fast.food,ARO_PWY,0.1311367040462398,-5.919399805428588e-5,7.633441931442341e-6
factor(Age.5.10.years.Fast.food)2,-4.113303177590305e-5,1.2639823429387876e-5,-3.2542410110150604,0.001217705379063879,Age.5.10.years.Fast.food,ARO_PWY,0.001217705379063879,-6.590708569750328e-5,-1.6358977854302815e-5
factor(Age.10.18.years.Fast.food)2,-5.3398139091703046e-5,1.1220456709583874e-5,-4.758998717591718,2.583054267529494e-6,Age.10.18.years.Fast.food,ARO_PWY,2.583054267529494e-6,-7.539023424248744e-5,-3.1406043940918657e-5
factor(Age.4.12.months.Soft.Drink)2,-8.224362255965083e-6,3.30035476710871e-5,-0.24919630877046806,0.8033168797817547,Age.4.12.months.Soft.Drink,ARO_PWY,0.8033168797817547,-7.29113156912958e-5,5.646259117936563e-5
factor(Age.1.5.years.Soft.Drink)2,-2.865967165040543e-5,1.4342737415673406e-5,-1.9982009584228193,0.046263280238241694,Age.1.5.years.Soft.Drink,ARO_PWY,0.046263280238241694,-5.6771436985125306e-5,-5.479063156855525e-7
factor(Age.5.10.years.Soft.Drink)2,-4.859536356085227e-5,1.1462051357082266e-5,-4.239674212489527,2.688856338215255e-5,Age.5.10.years.Soft.Drink,ARO_PWY,2.688856338215255e-5,-7.106098422073352e-5,-2.6129742900971033e-5
factor(Age.10.18.years.Soft.Drink)2,-5.485663485934913e-5,1.1510956691233808e-5,-4.76560170720869,2.5036060010214305e-6,Age.10.18.years.Soft.Drink,ARO_PWY,2.5036060010214305e-6,-7.74181099741674e-5,-3.2295159744530864e-5
factor(Age.4.12.months.Packaged.Snacks)2,8.156234932569619e-6,2.1222320751555583e-5,0.3843234219316835,0.7009100223570728,Age.4.12.months.Packaged.Snacks,ARO_PWY,0.7009100223570728,-3.343951374047932e-5,4.975198360561856e-5
factor(Age.1.5.years.Packaged.Snacks)2,-3.183323181999347e-5,1.1604070386191304e-5,-2.7432815176538927,0.006311891608158803,Age.1.5.years.Packaged.Snacks,ARO_PWY,0.006311891608158803,-5.457720977692843e-5,-9.089253863058515e-6
factor(Age.5.10.years.Packaged.Snacks)2,-4.457338655971478e-5,1.1419917749547284e-5,-3.90312675951469,1.0862734552388797e-4,Age.5.10.years.Packaged.Snacks,ARO_PWY,1.0862734552388797e-4,-6.695642534882746e-5,-2.2190347770602107e-5
factor(Age.10.18.years.Packaged.Snacks)2,-4.642044191705458e-5,1.2459347977383366e-5,-3.7257521020617252,2.1804920258953445e-4,Age.10.18.years.Packaged.Snacks,ARO_PWY,2.1804920258953445e-4,-7.084076395272597e-5,-2.200011988138318e-5
P80,5.3689783139258286e-12,2.455162095958214e-12,2.1868121549955726,0.02924744222528307,P80,COA_PWY,0.02924744222528307,5.568606058477296e-13,1.0181096022003928e-11
CMC,1.7000875829895286e-12,8.221937223459436e-13,2.0677457596473903,0.03920943149888421,CMC,COA_PWY,0.03920943149888421,8.858788719147912e-14,3.311587278787578e-12
CRN,4.3051555833894355e-12,1.7646555298535777e-12,2.4396577748783956,0.015069123059574849,CRN,COA_PWY,0.015069123059574849,8.464307448764232e-13,7.763880421902449e-12
AlSiO,8.594907369020158e-10,5.960987768035591e-10,1.441859588289771,0.1500065532192392,AlSiO,COA_PWY,0.1500065532192392,-3.088628656329602e-10,2.0278443394369917e-9
SO32,1.0561506963274254e-10,1.4860371782514092e-10,0.7107161999608766,0.47761189294216766,SO32,COA_PWY,0.47761189294216766,-1.8564821730453368e-10,3.968783565700188e-10
TiO2,4.801955497614392e-11,7.689781404007234e-11,0.6244592980383079,0.5326283525757716,TiO2,COA_PWY,0.5326283525757716,-1.0270016054239787e-10,1.987392704946857e-10
Asp,4.6767386458182696e-11,5.2317958691874574e-11,0.8939069418518056,0.37182821542175903,Asp,COA_PWY,0.37182821542175903,-5.577581257789147e-11,1.4931058549425685e-10
Suc,5.326266465483626e-11,8.155629266918664e-11,0.6530785413565005,0.5140242981773178,Suc,COA_PWY,0.5140242981773178,-1.0658766897676955e-10,2.1311299828644206e-10
Sac,-4.79977008906162e-11,1.1276890946023472e-10,-0.4256288468191798,0.6705727303741886,Sac,COA_PWY,0.6705727303741886,-2.6902476343267627e-10,1.7302936165144385e-10
TotalAd,1.0044349531032666e-12,4.56258793109309e-13,2.2014588393097063,0.028187786322468076,TotalAd,COA_PWY,0.028187786322468076,1.1016771860902106e-13,1.8987021875975124e-12
TotalAs,1.4541255460339483e-11,2.6129118423171358e-11,0.5565153490767705,0.5781229110884716,TotalAs,COA_PWY,0.5781229110884716,-3.6671816649076377e-11,6.575432756975534e-11
TotalEM,1.0059026277272596e-12,4.583655692459741e-13,2.194542293789652,0.02868397492001042,TotalEM,COA_PWY,0.02868397492001042,1.075061120051504e-13,1.9042991434493687e-12
P80.Annual.Intake,1.5174434880558083e-7,7.250326657854257e-8,2.092931201123147,0.03689087771419348,P80.Annual.Intake,COA_PWY,0.03689087771419348,9.637946311637383e-9,2.9385075129952427e-7
CMC.Annual.Intake,4.6913157729392285e-8,2.4292487426454778e-8,1.9311796649652007,0.054061832164537395,CMC.Annual.Intake,COA_PWY,0.054061832164537395,-7.001176264590766e-10,9.452643308524364e-8
CRN.Annual.Intake,1.215417352979391e-7,5.209038952931655e-8,2.3332852066605345,0.020054087096317133,CRN.Annual.Intake,COA_PWY,0.020054087096317133,1.944457182047868e-8,2.2363889877539954e-7
AlSiO.Annual.Intake,1.3508032112380885e-5,1.4047288236029863e-5,0.9616113719183293,0.33673930862538637,AlSiO.Annual.Intake,COA_PWY,0.33673930862538637,-1.4024652830237648e-5,4.1040717054999416e-5
SO32.Annual.Intake,1.0876762761906145e-6,3.9285645267878984e-6,0.27686353851999174,0.7820066089637725,SO32.Annual.Intake,COA_PWY,0.7820066089637725,-6.612310196313667e-6,8.787662748694895e-6
