term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
factor(Breastfeeding.Status)2,-1.2338901901901902,0.545184405970071,-2.26325290429882,0.024069679312489663,Breastfeeding.Status,bvrR,0.024069679312489663,-2.3024516258915293,-0.1653287544888511
factor(Baby.Foof.Origin)2,0.744114583333333,0.6926097840232048,1.0743633724186643,0.28320644952732404,Baby.Foof.Origin,bvrR,0.28320644952732404,-0.6134005933521484,2.1016297600188145
factor(Child.Food.Origin)2,-0.3666385120350105,1.143636484137219,-0.32059008008266676,0.7486620442103742,Child.Food.Origin,bvrR,0.7486620442103742,-2.6081660209439597,1.8748889968739388
factor(Age.4.12.months.Home.Grown.Fruit.Veg)2,-0.23211068366253187,0.4792703617403635,-0.4843000990498842,0.6283951923495971,Age.4.12.months.Home.Grown.Fruit.Veg,bvrR,0.6283951923495971,-1.1714805926736445,0.7072592253485807
factor(Age.1.5.years.Home.Grown.Fruit.Veg)2,-0.2626050724637681,0.47218213138948506,-0.5561520756641152,0.5783676828204886,Age.1.5.years.Home.Grown.Fruit.Veg,bvrR,0.5783676828204886,-1.188082049987159,0.6628719050596227
factor(Age.5.10.years.Home.Grown.Fruit.Veg)2,-0.22781159990999106,0.47439439880402773,-0.4802156190804858,0.631294223845281,Age.5.10.years.Home.Grown.Fruit.Veg,bvrR,0.631294223845281,-1.1576246215658854,0.7020014217459032
factor(Age.10.18.years.Home.Grown.Fruit.Veg)2,-0.7188123236677115,0.48391007879234993,-1.485425402714458,0.1380917439534927,Age.10.18.years.Home.Grown.Fruit.Veg,bvrR,0.1380917439534927,-1.6672760781007172,0.22965143076529426
factor(Age.4.12.months.Milk.Beverages)2,0.03154106280193202,0.7719580010231946,0.04085852178502691,0.9674258164425493,Age.4.12.months.Milk.Beverages,bvrR,0.9674258164425493,-1.4814966192035295,1.5445787448073933
factor(Age.1.5.years.Milk.Beverages)2,0.34602507936507937,0.5611821706129859,0.6166002725765719,0.5377931963973901,Age.1.5.years.Milk.Beverages,bvrR,0.5377931963973901,-0.7538919750363731,1.445942133766532
factor(Age.5.10.years.Milk.Beverages)2,0.7113319484351948,0.48171973025455517,1.4766510561220019,0.14042906060989824,Age.5.10.years.Milk.Beverages,bvrR,0.14042906060989824,-0.2328387228637333,1.655502619734123
factor(Age.10.18.years.Milk.Beverages)2,1.2167837485234756,0.4535068429011495,2.683054881243979,0.007549257810558062,Age.10.18.years.Milk.Beverages,bvrR,0.007549257810558062,0.32791033643722256,2.1056571606097285
factor(Age.4.12.months.Processed.Meat.Seafood)2,0.8404215325670507,0.9584449189348626,0.8768595001797563,0.3810043473505772,Age.4.12.months.Processed.Meat.Seafood,bvrR,0.3810043473505772,-1.0381305085452799,2.7189735736793814
factor(Age.1.5.years.Processed.Meat.Seafood)2,0.21372351318594052,0.5008182475233648,0.42674865431289943,0.6697549457811567,Age.1.5.years.Processed.Meat.Seafood,bvrR,0.6697549457811567,-0.7678802519598544,1.1953272783317355
factor(Age.5.10.years.Processed.Meat.Seafood)2,0.4328488145048811,0.4570984544631771,0.9469487596785355,0.34414434934034854,Age.5.10.years.Processed.Meat.Seafood,bvrR,0.34414434934034854,-0.46306415624294595,1.3287617852527083
factor(Age.10.18.years.Processed.Meat.Seafood)2,0.44848552041232526,0.47137117693231867,0.9514487570730711,0.34185846373963247,Age.10.18.years.Processed.Meat.Seafood,bvrR,0.34185846373963247,-0.4754019863750193,1.3723730271996697
factor(Age.4.12.months.Processed.Carbs)2,0.41353331760820733,0.6867238488549559,0.6021828400131046,0.5473391704529963,Age.4.12.months.Processed.Carbs,bvrR,0.5473391704529963,-0.932445426147506,1.7595120613639206
factor(Age.1.5.years.Processed.Carbs)2,0.2240646819067874,0.4611685615976154,0.48586287220136043,0.6272875023542711,Age.1.5.years.Processed.Carbs,bvrR,0.6272875023542711,-0.6798256988245387,1.1279550626381134
factor(Age.5.10.years.Processed.Carbs)2,0.6376267582948565,0.4626352224779949,1.378249487532664,0.1687723903372056,Age.5.10.years.Processed.Carbs,bvrR,0.1687723903372056,-0.2691382777620135,1.5443917943517265
factor(Age.10.18.years.Processed.Carbs)2,0.9289113291373555,0.4951391248282234,1.8760612574488411,0.061257292726453236,Age.10.18.years.Processed.Carbs,bvrR,0.061257292726453236,-0.04156135552596241,1.8993840138006735
factor(Age.4.12.months.Processed.Fruit)2,0.5958644688644683,0.7500683303209096,0.7944135817726544,0.42735058340809295,Age.4.12.months.Processed.Fruit,bvrR,0.42735058340809295,-0.8742694585645145,2.065998396293451
factor(Age.1.5.years.Processed.Fruit)2,0.45508703269645107,0.5290923158021839,0.8601278436759574,0.39015157322338756,Age.1.5.years.Processed.Fruit,bvrR,0.39015157322338756,-0.5819339062758293,1.4921079716687315
factor(Age.5.10.years.Processed.Fruit)2,0.2831147113168377,0.4747727920181183,0.596316208671944,0.5512474753333336,Age.5.10.years.Processed.Fruit,bvrR,0.5512474753333336,-0.6474399610386741,1.2136693836723496
factor(Age.10.18.years.Processed.Fruit)2,0.5047488688187421,0.45957373111918487,1.0982979109566244,0.27263199595272253,Age.10.18.years.Processed.Fruit,bvrR,0.27263199595272253,-0.3960156441748601,1.4055133818123444
factor(Age.4.12.months.Processed.Veg)2,0.09442093911051752,0.47871854037054995,0.19723685453550935,0.8437262068328147,Age.4.12.months.Processed.Veg,bvrR,0.8437262068328147,-0.8438674000157603,1.0327092782367955
factor(Age.1.5.years.Processed.Veg)2,-0.49966202589064546,0.4571233633837186,-1.0930572924386257,0.2749203583960779,Age.1.5.years.Processed.Veg,bvrR,0.2749203583960779,-1.395623818122734,0.39629976634144304
factor(Age.5.10.years.Processed.Veg)2,-0.1459975118664836,0.4793415690320069,-0.30457928395677064,0.7608194380846772,Age.5.10.years.Processed.Veg,bvrR,0.7608194380846772,-1.0855069871692171,0.79351196343625
factor(Age.10.18.years.Processed.Veg)2,0.052341835826211304,0.5169623871974229,0.10124882800462322,0.9193954808733519,Age.10.18.years.Processed.Veg,bvrR,0.9193954808733519,-0.9609044430807376,1.0655881147331603
factor(Age.4.12.months.Fast.food)2,-0.63175096359743,1.4470372704360612,-0.4365823717913315,0.6626126287573751,Age.4.12.months.Fast.food,bvrR,0.6626126287573751,-3.4679440136521102,2.20444208645725
factor(Age.1.5.years.Fast.food)2,0.8122280498182115,0.6804726271732325,1.1936233984786535,0.23321861219213766,Age.1.5.years.Fast.food,bvrR,0.23321861219213766,-0.5214982994413242,2.1459543990777474
factor(Age.5.10.years.Fast.food)2,0.21802675751676381,0.5095383494296316,0.4278907716383255,0.6689237638939276,Age.5.10.years.Fast.food,bvrR,0.6689237638939276,-0.7806684073653142,1.216721922398842
factor(Age.10.18.years.Fast.food)2,0.6034714934497816,0.4571329295893389,1.3201225603937667,0.1874272328199225,Age.10.18.years.Fast.food,bvrR,0.1874272328199225,-0.29250904854532256,1.4994520354448857
factor(Age.4.12.months.Soft.Drink)2,1.0538471438900965,1.3138156185391991,0.8021271242473464,0.42288138610652104,Age.4.12.months.Soft.Drink,bvrR,0.42288138610652104,-1.5212314684467336,3.6289257562269266
factor(Age.1.5.years.Soft.Drink)2,0.9099302184966325,0.5717336124630527,1.591528289856205,0.11215458846459285,Age.1.5.years.Soft.Drink,bvrR,0.11215458846459285,-0.21066766193095066,2.030528098924216
factor(Age.5.10.years.Soft.Drink)2,0.3458984290357535,0.4653656482833863,0.7432831157857988,0.45767621564323946,Age.5.10.years.Soft.Drink,bvrR,0.45767621564323946,-0.5662182415996836,1.2580150996711907
factor(Age.10.18.years.Soft.Drink)2,0.4760608383894103,0.46934779298995555,1.0143029231195264,0.3109524362268851,Age.10.18.years.Soft.Drink,bvrR,0.3109524362268851,-0.4438608358709026,1.3959825126497232
factor(Age.4.12.months.Packaged.Snacks)2,0.5949658073755832,0.8460305429278795,0.7032438868182819,0.48224686871210354,Age.4.12.months.Packaged.Snacks,bvrR,0.48224686871210354,-1.0632540567630606,2.253185671514227
factor(Age.1.5.years.Packaged.Snacks)2,0.36264759592738915,0.46610642275533753,0.7780360411762559,0.4369335047630617,Age.1.5.years.Packaged.Snacks,bvrR,0.4369335047630617,-0.5509209926730724,1.2762161845278506
factor(Age.5.10.years.Packaged.Snacks)2,0.3404759893048128,0.46237465730658955,0.7363638640753862,0.4618712660794627,Age.5.10.years.Packaged.Snacks,bvrR,0.4618712660794627,-0.5657783390161026,1.2467303176257283
factor(Age.10.18.years.Packaged.Snacks)2,0.16168688108336818,0.5039975789856961,0.32080884477414723,0.7484957572153165,Age.10.18.years.Packaged.Snacks,bvrR,0.7484957572153165,-0.8261483737285962,1.1495221358953325
P80,-1.1653755190570391e-7,1.3180623398112551e-6,-0.08841581189732797,0.9295837744748421,P80,shdA,0.9295837744748421,-2.699939737935764e-6,2.466864634124356e-6
CMC,-8.03781987467206e-8,4.411506388908571e-7,-0.1822012520458042,0.8555031815499005,CMC,shdA,0.8555031815499005,-9.450334509728006e-7,7.842770534793593e-7
CRN,-2.3715854135647545e-7,9.484703034931362e-7,-0.2500431911078718,0.8026629696598283,CRN,shdA,0.8026629696598283,-2.0961603362030224e-6,1.6218432534900714e-6
AlSiO,4.954877639027885e-4,3.1829219034801314e-4,1.55670726121503,0.12021165294366168,AlSiO,shdA,0.12021165294366168,-1.283649291793172e-4,0.0011193404569848943
SO32,1.2529239722520393e-5,7.941759284255469e-5,0.1577640328051695,0.8747103530335232,SO32,shdA,0.8747103530335232,-1.4312924224888678e-4,1.6818772169392758e-4
TiO2,3.703453970650356e-5,4.105675909043745e-5,0.9020327109825211,0.36750053249242964,TiO2,shdA,0.36750053249242964,-4.343670811075383e-5,1.1750578752376095e-4
Asp,1.4155126894160289e-5,2.7961890337885485e-5,0.5062292542854854,0.6129325834090088,Asp,shdA,0.6129325834090088,-4.065017816809526e-5,6.896043195641583e-5
Suc,4.2635461637214296e-5,4.353896907063722e-5,0.9792483043877983,0.3279600130580027,Suc,shdA,0.3279600130580027,-4.270091774123466e-5,1.2797184101566325e-4
Sac,1.0716496751272184e-4,6.0044750629428165e-5,1.784751645886591,0.07494510129224428,Sac,shdA,0.07494510129224428,-1.0522743720957356e-5,2.2485267874640104e-4
TotalAd,-3.8692801288749866e-8,2.449562144610638e-7,-0.15795803088269944,0.8745575667762776,TotalAd,shdA,0.8745575667762776,-5.18806981632435e-7,4.414213790549352e-7
TotalAs,1.365720214067726e-5,1.3947348779918541e-5,0.9791970041174395,0.3279853282797941,TotalAs,shdA,0.3279853282797941,-1.3679601467963079e-5,4.09940057493176e-5
TotalEM,-4.503457031677201e-8,2.460772069055629e-7,-0.18300992149205814,0.8548689837663415,TotalEM,shdA,0.8548689837663415,-5.273458958516753e-7,4.372767552181312e-7
P80.Annual.Intake,-0.0013288748958253094,0.03890699897256178,-0.03415516310477882,0.9727679205769431,P80.Annual.Intake,shdA,0.9727679205769431,-0.07758659288204639,0.07492884309039577
CMC.Annual.Intake,-0.002160180933340817,0.013026622394292153,-0.16582816849648907,0.8683634848270975,CMC.Annual.Intake,shdA,0.8683634848270975,-0.027692360826153433,0.023371998959471802
CRN.Annual.Intake,-0.0056661246930221594,0.02798309825565019,-0.20248382224359618,0.8396261239787626,CRN.Annual.Intake,shdA,0.8396261239787626,-0.060512997274096536,0.04918074788805221
AlSiO.Annual.Intake,9.816656791858254,7.496954146118373,1.3094193455806225,0.1910320850981856,AlSiO.Annual.Intake,shdA,0.1910320850981856,-4.8773733345337575,24.510686918250265
SO32.Annual.Intake,0.43293598764758084,2.098485226017912,0.20630880898271592,0.8366390368535344,SO32.Annual.Intake,shdA,0.8366390368535344,-3.6800950553475267,4.5459670306426885
TiO2.Annual.Intake,0.6291712003319644,0.6955424044338365,0.904576336857711,0.36615330782138833,TiO2.Annual.Intake,shdA,0.36615330782138833,-0.7340919123583552,1.992434313022284
Asp.Annual.Intake,0.525076907472587,0.7261695375529261,0.7230775739257959,0.4699918998924847,Asp.Annual.Intake,shdA,0.4699918998924847,-0.8982153861311482,1.948369201076322
Suc.Annual.Intake,1.5920120830022335,1.136759393305988,1.4004828923139607,0.16202858259247252,Suc.Annual.Intake,shdA,0.16202858259247252,-0.6360363278775032,3.82006049388197
Sac.Annual.Intake,3.4620255236545234,1.5635118391775482,2.2142624295545135,0.027289845798176705,Sac.Annual.Intake,shdA,0.027289845798176705,0.3975423188665288,6.5265087284425185
TotalAd.Annual.Intake,-8.197123292546868e-4,0.00723746077882747,-0.11325965753799734,0.9098730604928869,TotalAd.Annual.Intake,shdA,0.9098730604928869,-0.015005135455756527,0.013365710797247155
TotalAs.Annual.Intake,0.4842932154256839,0.36492343709628866,1.327109103430642,0.18511692215700648,TotalAs.Annual.Intake,shdA,0.18511692215700648,-0.23095672128304184,1.1995431521344095
TotalEM.Annual.Intake,-0.0011031896300028204,0.0072751333755272166,-0.1516384062062469,0.8795372058468729,TotalEM.Annual.Intake,shdA,0.8795372058468729,-0.015362451046036164,0.013156071786030524
Protein.intake,-0.006618088353380219,0.01607480596305846,-0.4117056447579684,0.6807499133935488,Protein.intake,shdA,0.6807499133935488,-0.0381247080409748,0.024888531334214366
Total.Fat.intake,0.0058354490956362024,0.03339565293826204,0.17473678704303505,0.8613645289413977,Total.Fat.intake,shdA,0.8613645289413977,-0.0596200306633574,0.0712909288546298
Saturated.Fat.intake,0.13390437728683813,0.11905647514575564,1.12471310042486,0.26130621668226484,Saturated.Fat.intake,shdA,0.26130621668226484,-0.09944631399884293,0.3672550685725192
Monounsaturated.Fat.intake,0.07333919197393392,0.07250882082728746,1.0114520018002273,0.31234007565800054,Monounsaturated.Fat.intake,shdA,0.31234007565800054,-0.0687780968475495,0.21545648079541735
Polyunsaturated.Fat.intake,0.14720111837230604,0.2768713103877274,0.5316589796399175,0.5952228197248588,Polyunsaturated.Fat.intake,shdA,0.5952228197248588,-0.39546664998763964,0.6898688867322518
Omega.3.Fatty.Acid.intake,0.07365924139902785,0.01705482571973851,4.318967699199521,1.9310216900064925e-5,Omega.3.Fatty.Acid.intake,shdA,1.9310216900064925e-5,0.04023178298834037,0.10708669980971533
Omega.6.Fatty.Acid.intake,0.061925412078007364,0.26753793334339154,0.23146404438478102,0.817060231395468,Omega.6.Fatty.Acid.intake,shdA,0.817060231395468,-0.46244893727504,0.5862997614310548
Cholesterol.Intake,-0.0015772002267783712,0.003233571250364582,-0.487757994075604,0.6259572434533309,Cholesterol.Intake,shdA,0.6259572434533309,-0.007914999877492952,0.00476059942393621
Alcohol.Intake,-0.14688309871092264,0.3176627508246594,-0.4623869129433997,0.6440268728732358,Alcohol.Intake,shdA,0.6440268728732358,-0.769502090327255,0.47573589290540974
Fibre.Intake,0.07306994617536176,0.09673710209600637,0.7553456180943251,0.4504350501412825,Fibre.Intake,shdA,0.4504350501412825,-0.11653477393281074,0.26267466628353425
Vitamin.B1,0.6133227921254872,0.740003930441679,0.828810181804601,0.4076483026239469,Vitamin.B1,shdA,0.4076483026239469,-0.8370849115402036,2.063730495791178
Vitamin.B2,0.5312336841000338,0.5968767157241276,0.8900224621018161,0.37392624013584763,Vitamin.B2,shdA,0.37392624013584763,-0.6386446787192563,1.701112046919324
Vitamin.B3,0.0688159105302249,0.12395313152632775,0.5551768614704853,0.5790477304620978,Vitamin.B3,shdA,0.5790477304620978,-0.1741322272613775,0.3117640483218273
Vitamin.B6,0.11701254857206599,0.11264527835385814,1.038770113421787,0.29946578929832585,Vitamin.B6,shdA,0.29946578929832585,-0.10377219700149597,0.3377972941456279
Vitamin.B12,0.025529688895449685,0.07458085990855508,0.3423088568132909,0.7322772324938163,Vitamin.B12,shdA,0.7322772324938163,-0.12064879652531826,0.17170817431621763
Vitamin.C,0.019509353203363583,0.0361096288676602,0.5402811885678551,0.5892686458689587,Vitamin.C,shdA,0.5892686458689587,-0.05126551937725041,0.09028422578397757
Vitamin.E.Tocopherol.Acetate,0.21389713940938074,0.30302934487034455,0.7058627919381857,0.4806379117787528,Vitamin.E.Tocopherol.Acetate,shdA,0.4806379117787528,-0.3800403765364946,0.807834655355256
Beta.Carotene,2.095170842356953e-4,0.001100682365875557,0.19035199502722228,0.8491187727026362,Beta.Carotene,shdA,0.8491187727026362,-0.0019478203528803964,0.002366854521351787
Folic.Acid,0.02468197693599855,0.020400891668965346,1.2098479486338218,0.22725900815145453,Folic.Acid,shdA,0.22725900815145453,-0.015303770735173527,0.06466772460717063
Folate,0.021158695856362618,0.009426294545037548,2.2446461602986476,0.025272737533517012,Folate,shdA,0.025272737533517012,0.0026831585480890235,0.03963423316463621
Iron,-0.008520987655615018,0.05563333266254249,-0.15316335095905798,0.878342841695449,Iron,shdA,0.878342841695449,-0.11756231967419829,0.10052034436296826
Zinc,-0.022541812948077635,0.13405142979657056,-0.16815794491924413,0.8665397768473709,Zinc,shdA,0.8665397768473709,-0.2852826153493559,0.24019898945320065
Selenium,5.478177871204947e-4,0.018523047312718522,0.029574927811383676,0.976420109272899,Selenium,shdA,0.976420109272899,-0.03575735494580781,0.0368529905200488
Magnesium,0.005518598788688231,0.006495319946047128,0.8496269367064354,0.3959833135188482,Magnesium,shdA,0.3959833135188482,-0.007212228305564139,0.018249425882940602
Caffeine,0.04112158035438675,0.016979574680044532,2.4218262900728265,0.01601431808169542,Caffeine,shdA,0.01601431808169542,0.007841613981499462,0.07440154672727403
Vitamin.D,-0.018763752696547543,0.043213708385346286,-0.43420834262190533,0.6646377286772648,Vitamin.D,shdA,0.6646377286772648,-0.10346262113182625,0.06593511573873118
factor(Breastfeeding.Status)2,-12.915642942942956,6.636559415135278,-1.946135359458646,0.05222656270657281,Breastfeeding.Status,shdA,0.05222656270657281,-25.9232993966081,0.09201351072218955
factor(Baby.Foof.Origin)2,-6.99331971153845,8.42365551501289,-0.8302001071951183,0.4068435910279642,Baby.Foof.Origin,shdA,0.4068435910279642,-23.503684520963713,9.517045097886811
factor(Child.Food.Origin)2,10.71765579868708,13.922299135972162,0.7698193878764615,0.4417896991110212,Child.Food.Origin,shdA,0.4417896991110212,-16.570050507818358,38.00536210519252
factor(Age.4.12.months.Home.Grown.Fruit.Veg)2,8.484417374827744,5.814137610396022,1.4592735747528756,0.1451480295887262,Age.4.12.months.Home.Grown.Fruit.Veg,shdA,0.1451480295887262,-2.9112923415484584,19.880127091203946
factor(Age.1.5.years.Home.Grown.Fruit.Veg)2,0.0347075994054249,5.741369994836423,0.006045177272434914,0.9951792031094931,Age.1.5.years.Home.Grown.Fruit.Veg,shdA,0.9951792031094931,-11.218377590473963,11.287792789284815
factor(Age.5.10.years.Home.Grown.Fruit.Veg)2,-0.5479730348034773,5.767739555989217,-0.09500654970359444,0.9243495217849125,Age.5.10.years.Home.Grown.Fruit.Veg,shdA,0.9243495217849125,-11.852742564542343,10.756796494935386
factor(Age.10.18.years.Home.Grown.Fruit.Veg)2,-3.960734678683388,5.892865250680958,-0.6721237479892654,0.5018303351370428,Age.10.18.years.Home.Grown.Fruit.Veg,shdA,0.5018303351370428,-15.510750570018065,7.589281212651289
factor(Age.4.12.months.Milk.Beverages)2,2.114134661835748,6.730778634638337,0.31409956805827205,0.7535830295924643,Age.4.12.months.Milk.Beverages,shdA,0.7535830295924643,-11.078191462055393,15.306460785726888
factor(Age.1.5.years.Milk.Beverages)2,-8.674170370370355,6.839000058830727,-1.268338981686365,0.20529688460278267,Age.1.5.years.Milk.Beverages,shdA,0.20529688460278267,-22.07861048567858,4.730269744937871
factor(Age.5.10.years.Milk.Beverages)2,-4.831481963966769,5.8646393000761305,-0.82383275709796,0.4104463099922734,Age.5.10.years.Milk.Beverages,shdA,0.4104463099922734,-16.326174992115984,6.663211064182447
factor(Age.10.18.years.Milk.Beverages)2,1.8758148657463727,3.983437640467018,0.4709035348489734,0.6379253470222958,Age.10.18.years.Milk.Beverages,shdA,0.6379253470222958,-5.9317229095689825,9.683352641061727
factor(Age.4.12.months.Processed.Meat.Seafood)2,9.600893026819934,11.65126963488867,0.8240211863324259,0.41033934416046547,Age.4.12.months.Processed.Meat.Seafood,shdA,0.41033934416046547,-13.235595457561859,32.43738151120173
factor(Age.1.5.years.Processed.Meat.Seafood)2,-10.00974907008819,6.071478137332359,-1.648651093469341,0.09987755863870752,Age.1.5.years.Processed.Meat.Seafood,shdA,0.09987755863870752,-21.909846219259613,1.8903480790832319
factor(Age.5.10.years.Processed.Meat.Seafood)2,-11.873905212691778,5.53474555127681,-2.1453389505778793,0.03242997258058646,Age.5.10.years.Processed.Meat.Seafood,shdA,0.03242997258058646,-22.722006493194325,-1.0258039321892305
factor(Age.10.18.years.Processed.Meat.Seafood)2,-9.016213838110419,5.720209300913626,-1.5762034855386076,0.11564186700952916,Age.10.18.years.Processed.Meat.Seafood,shdA,0.11564186700952916,-20.227824067901125,2.1953963916802888
factor(Age.4.12.months.Processed.Carbs)2,-14.249464559499913,8.325415178384743,-1.7115620367493223,0.08762881699713233,Age.4.12.months.Processed.Carbs,shdA,0.08762881699713233,-30.567278309134007,2.0683491901341817
factor(Age.1.5.years.Processed.Carbs)2,-12.687448378522067,5.576849109430337,-2.2750209176482565,0.023347629069944382,Age.1.5.years.Processed.Carbs,shdA,0.023347629069944382,-23.618072633005525,-1.7568241240386069
factor(Age.5.10.years.Processed.Carbs)2,-10.105793299688603,5.615619445604355,-1.799586563437618,0.07255776732793687,Age.5.10.years.Processed.Carbs,shdA,0.07255776732793687,-21.112407413073136,0.9008208136959315
factor(Age.10.18.years.Processed.Carbs)2,-10.34059874943437,6.022138769064808,-1.717097387817283,0.08661049325249374,Age.10.18.years.Processed.Carbs,shdA,0.08661049325249374,-22.143990736801392,1.4627932379326527
factor(Age.4.12.months.Processed.Fruit)2,-0.6998150896722339,6.544842464938638,-0.1069261931698451,0.9148925833438919,Age.4.12.months.Processed.Fruit,shdA,0.9148925833438919,-13.527706320951964,12.128076141607497
factor(Age.1.5.years.Processed.Fruit)2,-6.993620782726045,4.606121961843065,-1.5183316552755066,0.12959468565952434,Age.1.5.years.Processed.Fruit,shdA,0.12959468565952434,-16.02161982793845,2.034378262486361
factor(Age.5.10.years.Processed.Fruit)2,-6.048861744480632,4.132268646550367,-1.4638113496154816,0.14390555281910197,Age.5.10.years.Processed.Fruit,shdA,0.14390555281910197,-14.148108291719351,2.050384802758087
factor(Age.10.18.years.Processed.Fruit)2,-7.259731646248774,3.9986685579214867,-1.8155372322287178,0.07007312838989357,Age.10.18.years.Processed.Fruit,shdA,0.07007312838989357,-15.097122019774888,0.5776587272773401
factor(Age.4.12.months.Processed.Veg)2,5.0011272761977406,5.814691819696859,0.8600846667843641,0.39017444031553483,Age.4.12.months.Processed.Veg,shdA,0.39017444031553483,-6.395668690408103,16.397923242803586
factor(Age.1.5.years.Processed.Veg)2,2.0168623992463077,5.562654011096441,0.3625719656881498,0.7170852466183626,Age.1.5.years.Processed.Veg,shdA,0.7170852466183626,-8.885939462502716,12.919664260995333
factor(Age.5.10.years.Processed.Veg)2,4.739944954830804,5.823058304575188,0.8139957917142304,0.4160535197200764,Age.5.10.years.Processed.Veg,shdA,0.4160535197200764,-6.673249322136563,16.15313923179817
factor(Age.10.18.years.Processed.Veg)2,1.7544920094373149,6.283380569838995,0.2792273983624506,0.7801913433436806,Age.10.18.years.Processed.Veg,shdA,0.7801913433436806,-10.560933907447115,14.069917926321743
factor(Age.4.12.months.Fast.food)2,-92.7691394004281,19.017543204400177,-4.878082221417732,1.4641486040705693e-6,Age.4.12.months.Fast.food,shdA,1.4641486040705693e-6,-130.04352408105245,-55.49475471980376
factor(Age.1.5.years.Fast.food)2,-7.721748162760091,8.27613561626275,-0.9330137301745904,0.3512849034833654,Age.1.5.years.Fast.food,shdA,0.3512849034833654,-23.942973970635077,8.499477645114897
factor(Age.5.10.years.Fast.food)2,-7.434994570625142,6.185412926448939,-1.2020207315235123,0.22995189291307763,Age.5.10.years.Fast.food,shdA,0.22995189291307763,-19.558403906465063,4.688414765214778
factor(Age.10.18.years.Fast.food)2,-8.298237764192134,5.553741870193449,-1.4941705895133883,0.13579223498412707,Age.10.18.years.Fast.food,shdA,0.13579223498412707,-19.183571829771296,2.5870963013870263
factor(Age.4.12.months.Soft.Drink)2,11.339787418655126,16.00709512467347,0.7084225670137915,0.47903111609739213,Age.4.12.months.Soft.Drink,shdA,0.47903111609739213,-20.034119025704875,42.71369386301512
factor(Age.1.5.years.Soft.Drink)2,-3.6998472447437205,6.980424381611483,-0.5300318494231124,0.5963369939448391,Age.1.5.years.Soft.Drink,shdA,0.5963369939448391,-17.381479032702227,9.981784543214786
factor(Age.5.10.years.Soft.Drink)2,-1.9204001444564767,5.659245166780223,-0.3393385668691698,0.7345040400284916,Age.5.10.years.Soft.Drink,shdA,0.7345040400284916,-13.012520671345712,9.17172038243276
factor(Age.10.18.years.Soft.Drink)2,-8.459085695899978,5.69805824250616,-1.4845558497098554,0.13832202487159956,Age.10.18.years.Soft.Drink,shdA,0.13832202487159956,-19.62727985121205,2.7091084594120947
factor(Age.4.12.months.Packaged.Snacks)2,-14.438704379997631,10.267813498542122,-1.4062102298651717,0.1603127997213565,Age.4.12.months.Packaged.Snacks,shdA,0.1603127997213565,-34.56361883714019,5.686210077144928
factor(Age.1.5.years.Packaged.Snacks)2,-4.459699608681473,5.665572989720042,-0.7871577361678018,0.4315804640835099,Age.1.5.years.Packaged.Snacks,shdA,0.4315804640835099,-15.564222668532754,6.644823451169809
factor(Age.5.10.years.Packaged.Snacks)2,-5.942164991087347,5.616905018186335,-1.0579073300773094,0.2906331379457835,Age.5.10.years.Packaged.Snacks,shdA,0.2906331379457835,-16.951298826732565,5.06696884455787
factor(Age.10.18.years.Packaged.Snacks)2,-9.134696741430384,6.11260400979316,-1.4944034861076312,0.1357314038273296,Age.10.18.years.Packaged.Snacks,shdA,0.1357314038273296,-21.115400600624977,2.8460071177642092
P80,-6.859588000724708e-7,2.112963704054273e-6,-0.3246429641722096,0.7455954416274422,P80,papC,0.7455954416274422,-4.827367660018846e-6,3.4554500598739046e-6
CMC,-2.8610183144666697e-7,7.07176525055138e-7,-0.4045691864904026,0.6859778702568762,CMC,papC,0.6859778702568762,-1.6721678205547376e-6,1.0999641576614035e-6
CRN,-5.442908873520025e-7,1.520528479829368e-6,-0.3579616525256286,0.7205323746509151,CRN,papC,0.7205323746509151,-3.5245267078175637e-6,2.435944933113559e-6
AlSiO,-1.2250392317669643e-4,5.11581689336382e-4,-0.23946111780428875,0.8108522117162034,AlSiO,papC,0.8108522117162034,-0.0011252040342760053,8.801961879226123e-4
SO32,-8.836089372112753e-5,1.2726445581779286e-4,-0.6943092881144727,0.48783058278969393,SO32,papC,0.48783058278969393,-3.3779922712400153e-4,1.6107743968174645e-4
TiO2,1.7904569894328882e-6,6.588100153787806e-5,0.027177136771417643,0.978329962035664,TiO2,papC,0.978329962035664,-1.2733630602480812e-4,1.309172200036739e-4
Asp,-1.569466774202598e-5,4.48362442824035e-5,-0.35004421073210923,0.7264619938995107,Asp,papC,0.7264619938995107,-1.0357370653553684e-4,7.218437105148488e-5
Suc,8.063421472599094e-6,6.987385702585741e-5,0.11539969046814114,0.9081775056815954,Suc,papC,0.9081775056815954,-1.2888933829808145e-4,1.4501618124327962e-4
Sac,6.432613712231838e-5,9.654619284023508e-5,0.6662731613743221,0.5055627213926275,Sac,papC,0.5055627213926275,-1.2490440084454238e-4,2.5355667508917916e-4
TotalAd,-1.4893910701714778e-7,3.926763224936364e-7,-0.3792923038275664,0.7046417518340578,TotalAd,papC,0.7046417518340578,-9.185846991046751e-7,6.207064850703795e-7
TotalAs,3.712371445428016e-7,2.238381992633399e-5,0.016585066613498376,0.986774661002205,TotalAs,papC,0.986774661002205,-4.350104991107182e-5,4.424352420015742e-5
