term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
factor(age_10_18_years_5)2,1.9426656563700245e-5,1.1854805236120257e-5,1.6387157930279115,0.10194023605464281,age_10_18_years_5,PWY4FS_8,0.10194023605464281
factor(age_1_5_years_6)2,-1.300181329051628e-6,1.2756311510984281e-5,-0.10192455146082471,0.9188598467873377,age_1_5_years_6,PWY4FS_8,0.9188598467873377
factor(age_5_10_years_6)2,-7.966902174408739e-7,1.327962153292699e-5,-0.059993442995756346,0.9521862494896132,age_5_10_years_6,PWY4FS_8,0.9521862494896132
factor(age_10_18_years_6)2,-2.6768543316980104e-6,1.3976654022575358e-5,-0.19152325924175445,0.8481980204971278,age_10_18_years_6,PWY4FS_8,0.8481980204971278
factor(age_1_5_years_7)2,-1.4942698317790224e-5,1.3292642330494841e-5,-1.1241330313620164,0.26152796972547965,age_1_5_years_7,PWY4FS_8,0.26152796972547965
factor(age_5_10_years_7)2,-8.979703599573779e-6,1.482162872866645e-5,-0.6058513382005158,0.5449046993473567,age_5_10_years_7,PWY4FS_8,0.5449046993473567
factor(age_10_18_years_7)2,-1.688255779819988e-5,1.671789542746289e-5,-1.009849467682786,0.3130848138060082,age_10_18_years_7,PWY4FS_8,0.3130848138060082
factor(age_1_5_years_8)2,-5.836818318302368e-6,1.3524678459889276e-5,-0.4315679914766826,0.6662528987617022,age_1_5_years_8,PWY4FS_8,0.6662528987617022
factor(age_5_10_years_8)2,9.124518957411094e-6,1.2283235339394195e-5,0.7428432904926425,0.4579468920377556,age_5_10_years_8,PWY4FS_8,0.4579468920377556
factor(age_10_18_years_8)2,1.220328071552174e-5,1.219633800268871e-5,1.0005692456892799,0.3175510519705683,age_10_18_years_8,PWY4FS_8,0.3175510519705683
factor(age_1_5_yers_9)2,-2.8642664451366264e-6,1.2830819588332566e-5,-0.22323331922936446,0.823450498819043,age_1_5_yers_9,PWY4FS_8,0.823450498819043
factor(age_5_10_years_9)2,1.7261101281411175e-5,1.2411994375275499e-5,1.3906791092167285,0.1649780532427677,age_5_10_years_9,PWY4FS_8,0.1649780532427677
factor(age_10_18_years_9)2,1.9481243331836582e-5,1.2858049687373334e-5,1.5151009527492536,0.13041620241407006,age_10_18_years_9,PWY4FS_8,0.13041620241407006
factor(age_1_5_years_10)2,-6.789167863215947e-6,1.656374545390426e-5,-0.40988120000453543,0.6820790598528801,age_1_5_years_10,PWY4FS_8,0.6820790598528801
factor(age_5_10_years_10)2,-1.882923295264715e-6,1.304695861527902e-5,-0.14431894442124335,0.8853102185020495,age_5_10_years_10,PWY4FS_8,0.8853102185020495
factor(age_10_18_years_10)2,-4.8298659371082946e-6,1.3382223492326747e-5,-0.36091655021885555,0.7183233077102709,age_10_18_years_10,PWY4FS_8,0.7183233077102709
factor(age_1_5_years_11)2,1.5068751947125817e-5,1.4337263815924935e-5,1.0510200649574706,0.2937883146978709,age_1_5_years_11,PWY4FS_8,0.2937883146978709
factor(age_5_10_years_11)2,1.3168253879456136e-5,1.2654046776573786e-5,1.0406357833159185,0.2985773633457707,age_5_10_years_11,PWY4FS_8,0.2985773633457707
factor(age_10_18_years_11)2,1.7839531548266987e-5,1.3493426022384699e-5,1.322090588311107,0.18677832406164904,age_10_18_years_11,PWY4FS_8,0.18677832406164904
factor(age_1_5_years_12)2,6.093933887928797e-6,1.1680598611801172e-5,0.5217141766837153,0.6021140735907786,age_1_5_years_12,PWY4FS_8,0.6021140735907786
factor(age_5_10_years_12)2,1.544824202852713e-5,1.274797556397285e-5,1.2118192375725543,0.22618787267463533,age_5_10_years_12,PWY4FS_8,0.22618787267463533
factor(age_10_18_years_12)2,8.615200051901534e-6,1.3872301195018488e-5,0.6210361158388944,0.5348756446803977,age_10_18_years_12,PWY4FS_8,0.5348756446803977
factor(breast_fed)2,-1.3483959029400113e-5,1.14008107809095e-5,-1.1827193072951283,0.237517088227051,breast_fed,PWY66_409,0.237517088227051
factor(baby_food)2,7.1595572862663625e-6,1.3350697016347818e-5,0.5362684268468938,0.5920273025747578,baby_food,PWY66_409,0.5920273025747578
factor(family_food)2,1.5363729709323428e-5,2.1744069674715705e-5,0.7065710301318883,0.480183223136758,family_food,PWY66_409,0.480183223136758
factor(age_4_12_months_3)2,-1.609753063042353e-8,1.0708558489488895e-5,-0.001503239735415765,0.9988012237893418,age_4_12_months_3,PWY66_409,0.9988012237893418
factor(age_1_5_years_3)2,7.0622724685948575e-6,1.054585458713784e-5,0.6696728473013744,0.5033938231276699,age_1_5_years_3,PWY66_409,0.5033938231276699
factor(age5_10_years_3)2,-1.7481206712549206e-7,1.0370227044877425e-5,-0.01685711087799605,0.9865577315372895,age5_10_years_3,PWY66_409,0.9865577315372895
factor(age_10_18_years_3)2,-3.1745894653868483e-6,1.0231178952108807e-5,-0.31028579211123225,0.7564805933572113,age_10_18_years_3,PWY66_409,0.7564805933572113
factor(age_1_5_years_5)2,-2.512213786504885e-6,1.1190442188547745e-5,-0.22449638219621695,0.8224684368020075,age_1_5_years_5,PWY66_409,0.8224684368020075
factor(age_5_10_years_5)2,-1.1030116736352951e-5,9.785973475569645e-6,-1.1271353600016665,0.26025792830984784,age_5_10_years_5,PWY66_409,0.26025792830984784
factor(age_10_18_years_5)2,-8.452876521749754e-6,9.603815542477242e-6,-0.8801581500980588,0.37922250080758524,age_10_18_years_5,PWY66_409,0.37922250080758524
factor(age_1_5_years_6)2,-7.485205371071109e-6,1.02812506770843e-5,-0.7280442434649271,0.4669475160276666,age_1_5_years_6,PWY66_409,0.4669475160276666
factor(age_5_10_years_6)2,-6.6627003195352644e-6,1.070456362821775e-5,-0.6224168075354387,0.533968395889468,age_5_10_years_6,PWY66_409,0.533968395889468
factor(age_10_18_years_6)2,-1.4281118327370794e-5,1.1252267663439156e-5,-1.2691769121146108,0.20500344510305415,age_10_18_years_6,PWY66_409,0.20500344510305415
factor(age_1_5_years_7)2,-2.196466265577685e-6,1.0733278769169588e-5,-0.2046407544996263,0.8379410250684027,age_1_5_years_7,PWY66_409,0.8379410250684027
factor(age_5_10_years_7)2,-4.173386745503905e-6,1.1955519373879526e-5,-0.34907615595705027,0.7271878076456353,age_5_10_years_7,PWY66_409,0.7271878076456353
factor(age_10_18_years_7)2,-4.980223128928742e-6,1.349420729546466e-5,-0.3690637782482097,0.7122456843487948,age_10_18_years_7,PWY66_409,0.7122456843487948
factor(age_1_5_years_8)2,-1.318446484146536e-5,1.0919768900926571e-5,-1.207394127209654,0.22788636358493736,age_1_5_years_8,PWY66_409,0.22788636358493736
factor(age_5_10_years_8)2,-2.0540870833548727e-6,9.936170466050822e-6,-0.20672824508930546,0.8363114350678091,age_5_10_years_8,PWY66_409,0.8363114350678091
factor(age_10_18_years_8)2,-8.552392400665923e-6,9.859468289278604e-6,-0.8674293734446082,0.3861503877153267,age_10_18_years_8,PWY66_409,0.3861503877153267
factor(age_1_5_yers_9)2,2.1607471395165984e-8,1.0347539433079e-5,0.002088174829862571,0.9983347610015536,age_1_5_yers_9,PWY66_409,0.9983347610015536
factor(age_5_10_years_9)2,7.133615249811242e-6,1.0024354394350052e-5,0.7116283971197093,0.4770464720219443,age_5_10_years_9,PWY66_409,0.4770464720219443
factor(age_10_18_years_9)2,-1.3739526310270982e-6,1.0393943377363078e-5,-0.13218781180003572,0.8948920715324808,age_10_18_years_9,PWY66_409,0.8948920715324808
factor(age_1_5_years_10)2,-4.357992916858959e-7,1.335965072591931e-5,-0.03262056026961794,0.9739909632151623,age_1_5_years_10,PWY66_409,0.9739909632151623
factor(age_5_10_years_10)2,1.4693576190686156e-6,1.0521306267560388e-5,0.1396554364736044,0.888991808482541,age_5_10_years_10,PWY66_409,0.888991808482541
factor(age_10_18_years_10)2,-5.056040427881854e-6,1.0790634585892968e-5,-0.4685582101438056,0.6396017693877709,age_10_18_years_10,PWY66_409,0.6396017693877709
factor(age_1_5_years_11)2,7.542156641178196e-6,1.1584162612994326e-5,0.6510748245814434,0.5153156948650175,age_1_5_years_11,PWY66_409,0.5153156948650175
factor(age_5_10_years_11)2,-4.934109585927259e-6,1.0213615398204167e-5,-0.483091382782517,0.629254851103616,age_5_10_years_11,PWY66_409,0.629254851103616
factor(age_10_18_years_11)2,4.753103881574271e-6,1.0899264355619918e-5,0.4360940084110776,0.6629679118604328,age_10_18_years_11,PWY66_409,0.6629679118604328
factor(age_1_5_years_12)2,-7.73054386714524e-6,9.415429574727488e-6,-0.8210505751001793,0.41203195049602404,age_1_5_years_12,PWY66_409,0.41203195049602404
factor(age_5_10_years_12)2,-9.494049215787806e-6,1.0286888159978825e-5,-0.9229272320393682,0.35651666562271733,age_5_10_years_12,PWY66_409,0.35651666562271733
factor(age_10_18_years_12)2,-6.761193047697854e-6,1.1187103714306237e-5,-0.6043738594334777,0.5458855046029689,age_10_18_years_12,PWY66_409,0.5458855046029689
factor(breast_fed)2,-1.021245066909033e-5,6.867824310013077e-6,-1.4869994059400864,0.13768407249169512,breast_fed,PYRIDNUCSAL_PWY,0.13768407249169512
factor(baby_food)2,1.2477529379423087e-5,8.042218498902341e-6,1.5515034043312934,0.12145560127822666,baby_food,PYRIDNUCSAL_PWY,0.12145560127822666
factor(family_food)2,-1.0447331436639593e-5,1.3136916081919528e-5,-0.7952651422519447,0.4268607116305748,family_food,PYRIDNUCSAL_PWY,0.4268607116305748
factor(age_4_12_months_3)2,1.8762414270245036e-6,6.463899668025043e-6,0.29026462714229656,0.7717412786573729,age_4_12_months_3,PYRIDNUCSAL_PWY,0.7717412786573729
factor(age_1_5_years_3)2,4.237625812107316e-6,6.36629278177182e-6,0.6656347669464128,0.5059697268293452,age_1_5_years_3,PYRIDNUCSAL_PWY,0.5059697268293452
factor(age5_10_years_3)2,6.455616819759955e-6,6.253180601566096e-6,1.0323733202497238,0.302425945220425,age5_10_years_3,PYRIDNUCSAL_PWY,0.302425945220425
factor(age_10_18_years_3)2,3.695390712846415e-6,6.174582497918327e-6,0.5984843046622608,0.5498039156902602,age_10_18_years_3,PYRIDNUCSAL_PWY,0.5498039156902602
factor(age_1_5_years_5)2,-4.1049119340324276e-6,6.748462020016969e-6,-0.6082736958223417,0.5432991714088533,age_1_5_years_5,PYRIDNUCSAL_PWY,0.5432991714088533
factor(age_5_10_years_5)2,-1.3658605492512453e-6,5.915147032788841e-6,-0.23090897684875922,0.8174855721283137,age_5_10_years_5,PYRIDNUCSAL_PWY,0.8174855721283137
factor(age_10_18_years_5)2,1.2489469228792856e-6,5.793344014003463e-6,0.2155830760024566,0.8294060725908908,age_10_18_years_5,PYRIDNUCSAL_PWY,0.8294060725908908
factor(age_1_5_years_6)2,-3.121832349181901e-6,6.2083432326289445e-6,-0.5028446772682622,0.6153080226301655,age_1_5_years_6,PYRIDNUCSAL_PWY,0.6153080226301655
factor(age_5_10_years_6)2,7.018887427562313e-7,6.464635605873131e-6,0.10857359726796732,0.913586843073254,age_5_10_years_6,PYRIDNUCSAL_PWY,0.913586843073254
factor(age_10_18_years_6)2,-9.13464073423297e-6,6.7912774939058315e-6,-1.3450548504946176,0.17925342140325357,age_10_18_years_6,PYRIDNUCSAL_PWY,0.17925342140325357
factor(age_1_5_years_7)2,-7.439105992119025e-6,6.470633408340831e-6,-1.1496719907713835,0.25086118765483617,age_1_5_years_7,PYRIDNUCSAL_PWY,0.25086118765483617
factor(age_5_10_years_7)2,9.083810844147832e-7,7.218044657713743e-6,0.12584863733753976,0.8999053272544918,age_5_10_years_7,PYRIDNUCSAL_PWY,0.8999053272544918
factor(age_10_18_years_7)2,-2.778687751541608e-7,8.147265092590877e-6,-0.03410577316391173,0.9728072227733925,age_10_18_years_7,PYRIDNUCSAL_PWY,0.9728072227733925
factor(age_1_5_years_8)2,-6.391826464463449e-6,6.585681468552828e-6,-0.9705641694006835,0.332263498752313,age_1_5_years_8,PYRIDNUCSAL_PWY,0.332263498752313
factor(age_5_10_years_8)2,-5.23700311775063e-7,5.9894271240978665e-6,-0.08743746286986391,0.9303609533882193,age_5_10_years_8,PYRIDNUCSAL_PWY,0.9303609533882193
factor(age_10_18_years_8)2,1.5984767667382475e-7,5.958561224465801e-6,0.026826556051399046,0.978609482868284,age_10_18_years_8,PYRIDNUCSAL_PWY,0.978609482868284
factor(age_1_5_yers_9)2,-5.713892867813502e-6,6.2409996337093264e-6,-0.9155412919672711,0.3603750342028097,age_1_5_yers_9,PYRIDNUCSAL_PWY,0.3603750342028097
factor(age_5_10_years_9)2,3.094164861838183e-7,6.054669146551263e-6,0.05110378101503066,0.9592644423957118,age_5_10_years_9,PYRIDNUCSAL_PWY,0.9592644423957118
factor(age_10_18_years_9)2,-1.6161361797678033e-6,6.2742268027668795e-6,-0.25758332151064434,0.7968407633510336,age_10_18_years_9,PYRIDNUCSAL_PWY,0.7968407633510336
factor(age_1_5_years_10)2,6.09343041363209e-6,8.060002154311654e-6,0.7560085341134112,0.4500212142977136,age_1_5_years_10,PYRIDNUCSAL_PWY,0.4500212142977136
factor(age_5_10_years_10)2,3.941154956935983e-6,6.34897740666689e-6,0.6207542891548933,0.5350609280361325,age_5_10_years_10,PYRIDNUCSAL_PWY,0.5350609280361325
factor(age_10_18_years_10)2,4.837773274279473e-6,6.511732292600194e-6,0.7429318431559333,0.4578925418879315,age_10_18_years_10,PYRIDNUCSAL_PWY,0.4578925418879315
factor(age_1_5_years_11)2,1.0185718627146442e-5,6.983358676261562e-6,1.4585701664974793,0.14534995966467185,age_1_5_years_11,PYRIDNUCSAL_PWY,0.14534995966467185
factor(age_5_10_years_11)2,1.1402947893997435e-5,6.144841525329009e-6,1.8556943815384879,0.06412025732980725,age_5_10_years_11,PYRIDNUCSAL_PWY,0.06412025732980725
factor(age_10_18_years_11)2,4.7639904099185055e-6,6.577271779763285e-6,0.7243110167009034,0.46923367603342314,age_10_18_years_11,PYRIDNUCSAL_PWY,0.46923367603342314
factor(age_1_5_years_12)2,-1.4064107513509953e-6,5.687537527880212e-6,-0.24727937960088947,0.8047995394374553,age_1_5_years_12,PYRIDNUCSAL_PWY,0.8047995394374553
factor(age_5_10_years_12)2,7.944137077862161e-7,6.21541848180038e-6,0.12781339021859447,0.8983510893230692,age_5_10_years_12,PYRIDNUCSAL_PWY,0.8983510893230692
factor(age_10_18_years_12)2,3.649689058129622e-7,6.755953499070688e-6,0.05402182028978816,0.95694063677628,age_10_18_years_12,PYRIDNUCSAL_PWY,0.95694063677628
factor(breast_fed)2,3.6871069330836956e-6,7.930374538021083e-6,0.4649347789825527,0.6421930284137385,breast_fed,PYRIDOXSYN_PWY,0.6421930284137385
factor(baby_food)2,5.727956932406397e-6,9.258673074496198e-6,0.6186585147049356,0.5364416940730373,baby_food,PYRIDOXSYN_PWY,0.5364416940730373
factor(family_food)2,-1.0877057594394183e-5,1.5097670610897904e-5,-0.7204460790489647,0.47160853834839533,family_food,PYRIDOXSYN_PWY,0.47160853834839533
factor(age_4_12_months_3)2,1.1725021595624493e-5,7.416868210990226e-6,1.580858829101277,0.11458016913748516,age_4_12_months_3,PYRIDOXSYN_PWY,0.11458016913748516
factor(age_1_5_years_3)2,1.1823683099332608e-5,7.306727303778482e-6,1.618191374573169,0.10628937153312115,age_1_5_years_3,PYRIDOXSYN_PWY,0.10628937153312115
factor(age5_10_years_3)2,9.025406058891116e-6,7.189535706843638e-6,1.2553531169335361,0.20997173288114965,age5_10_years_3,PYRIDOXSYN_PWY,0.20997173288114965
factor(age_10_18_years_3)2,-9.548192096707763e-7,7.1055535092231085e-6,-0.13437647164733998,0.8931621648092402,age_10_18_years_3,PYRIDOXSYN_PWY,0.8931621648092402
factor(age_1_5_years_5)2,5.006461933784784e-6,7.72151880688987e-6,0.6483778721509483,0.5170565466530889,age_1_5_years_5,PYRIDOXSYN_PWY,0.5170565466530889
factor(age_5_10_years_5)2,1.1918629785827203e-5,6.782785380643057e-6,1.7571881044387743,0.07953405329109631,age_5_10_years_5,PYRIDOXSYN_PWY,0.07953405329109631
factor(age_10_18_years_5)2,1.068260382758973e-5,6.649590480514831e-6,1.6065055222412208,0.10883305084991148,age_10_18_years_5,PYRIDOXSYN_PWY,0.10883305084991148
factor(age_1_5_years_6)2,3.950353884101202e-7,7.14372140583778e-6,0.05529826346353612,0.9559242445358469,age_1_5_years_6,PYRIDOXSYN_PWY,0.9559242445358469
factor(age_5_10_years_6)2,2.968292392162977e-6,7.4354981449366866e-6,0.399205585732582,0.6899222862815371,age_5_10_years_6,PYRIDOXSYN_PWY,0.6899222862815371
factor(age_10_18_years_6)2,-2.813490790747606e-6,7.82630309554448e-6,-0.35949167268378973,0.7193880819249365,age_10_18_years_6,PYRIDOXSYN_PWY,0.7193880819249365
factor(age_1_5_years_7)2,-3.0565662583811812e-6,7.45264706602023e-6,-0.4101316258913372,0.6818954843047227,age_1_5_years_7,PYRIDOXSYN_PWY,0.6818954843047227
factor(age_5_10_years_7)2,-1.36504078323876e-6,8.303253909935234e-6,-0.1643982946981092,0.869487982956683,age_5_10_years_7,PYRIDOXSYN_PWY,0.869487982956683
factor(age_10_18_years_7)2,-1.0184150857403839e-5,9.360572066773559e-6,-1.087983809617114,0.27715748716056593,age_10_18_years_7,PYRIDOXSYN_PWY,0.27715748716056593
factor(age_1_5_years_8)2,4.754240768853016e-6,7.583754072391972e-6,0.6268980670352214,0.5310297975673379,age_1_5_years_8,PYRIDOXSYN_PWY,0.5310297975673379
factor(age_5_10_years_8)2,1.3333047138966277e-7,6.893176684208299e-6,0.01934238414272942,0.9845761635471952,age_5_10_years_8,PYRIDOXSYN_PWY,0.9845761635471952
factor(age_10_18_years_8)2,2.7171509833191486e-6,6.853200632601728e-6,0.39647912398671714,0.691931935338464,age_10_18_years_8,PYRIDOXSYN_PWY,0.691931935338464
factor(age_1_5_yers_9)2,2.948863166472921e-6,7.1844884816599535e-6,0.4104485899031737,0.6816631598397542,age_1_5_yers_9,PYRIDOXSYN_PWY,0.6816631598397542
factor(age_5_10_years_9)2,7.092856288063247e-6,6.957414863589209e-6,1.0194672054390281,0.30850346434344184,age_5_10_years_9,PYRIDOXSYN_PWY,0.30850346434344184
factor(age_10_18_years_9)2,8.013982745177734e-6,7.208697394735812e-6,1.1117102447704332,0.266828687869092,age_10_18_years_9,PYRIDOXSYN_PWY,0.266828687869092
factor(age_1_5_years_10)2,-3.967274449482349e-6,9.275721544618818e-6,-0.4277052119771651,0.6690608223659962,age_1_5_years_10,PYRIDOXSYN_PWY,0.6690608223659962
factor(age_5_10_years_10)2,-1.0287314180171419e-6,7.306439075630116e-6,-0.1407979191188182,0.8880896542631147,age_5_10_years_10,PYRIDOXSYN_PWY,0.8880896542631147
factor(age_10_18_years_10)2,8.651826618164616e-6,7.484630292428883e-6,1.1559457555193364,0.24828811728510436,age_10_18_years_10,PYRIDOXSYN_PWY,0.24828811728510436
factor(age_1_5_years_11)2,-3.796390361148122e-7,8.052544469252785e-6,-0.04714522689870222,0.9624174646312126,age_1_5_years_11,PYRIDOXSYN_PWY,0.9624174646312126
factor(age_5_10_years_11)2,3.417962846799586e-6,7.092776639613729e-6,0.4818934840990181,0.6301049781612695,age_5_10_years_11,PYRIDOXSYN_PWY,0.6301049781612695
factor(age_10_18_years_11)2,7.826566004296826e-6,7.561860153177954e-6,1.035005388324674,0.3011963743310398,age_10_18_years_11,PYRIDOXSYN_PWY,0.3011963743310398
factor(age_1_5_years_12)2,6.036962530502082e-6,6.537238378781312e-6,0.9234729071677983,0.35623264812667255,age_1_5_years_12,PYRIDOXSYN_PWY,0.35623264812667255
factor(age_5_10_years_12)2,1.4846303908836183e-6,7.149768102940183e-6,0.2076473487682904,0.8355938914458632,age_5_10_years_12,PYRIDOXSYN_PWY,0.8355938914458632
factor(age_10_18_years_12)2,-4.654210228229474e-6,7.768851887917644e-6,-0.5990859776163121,0.5494029765793007,age_10_18_years_12,PYRIDOXSYN_PWY,0.5494029765793007
factor(breast_fed)2,-3.2067331988776207e-6,1.2511730298315766e-5,-0.25629813961936876,0.7978325386642068,breast_fed,ANAGLYCOLYSIS_PWY,0.7978325386642068
factor(baby_food)2,7.66953204570396e-6,1.462033500132631e-5,0.5245797750193963,0.6001231997412457,baby_food,ANAGLYCOLYSIS_PWY,0.6001231997412457
factor(family_food)2,3.8879603188257024e-5,2.3759824478145055e-5,1.6363590237806496,0.10243387638449906,family_food,ANAGLYCOLYSIS_PWY,0.10243387638449906
factor(age_4_12_months_3)2,-2.4741702770876218e-6,1.1731463662383193e-5,-0.21090039131442917,0.8330560189273787,age_4_12_months_3,ANAGLYCOLYSIS_PWY,0.8330560189273787
factor(age_1_5_years_3)2,-2.3461031421441477e-6,1.1558745300675432e-5,-0.20297212899111583,0.8392442833455843,age_1_5_years_3,ANAGLYCOLYSIS_PWY,0.8392442833455843
factor(age5_10_years_3)2,-6.301368818837405e-6,1.135764985382832e-5,-0.5548127385449733,0.5792855617705206,age5_10_years_3,ANAGLYCOLYSIS_PWY,0.5792855617705206
factor(age_10_18_years_3)2,1.0443917684350835e-5,1.1199842983436362e-5,0.9325057234995635,0.3515519767763612,age_10_18_years_3,ANAGLYCOLYSIS_PWY,0.3515519767763612
factor(age_1_5_years_5)2,-4.299767138675472e-6,1.223127238531027e-5,-0.35153882631536215,0.7253413573223212,age_1_5_years_5,ANAGLYCOLYSIS_PWY,0.7253413573223212
factor(age_5_10_years_5)2,-1.8263180932007424e-6,1.0735346222737377e-5,-0.17012195557630133,0.8649871203134875,age_5_10_years_5,ANAGLYCOLYSIS_PWY,0.8649871203134875
factor(age_10_18_years_5)2,-6.1747656726041316e-6,1.0498926712362466e-5,-0.5881330389070492,0.5567248890785641,age_10_18_years_5,ANAGLYCOLYSIS_PWY,0.5567248890785641
factor(age_1_5_years_6)2,-2.4049363764892016e-6,1.1269648278708593e-5,-0.2133994173565093,0.8311075782164921,age_1_5_years_6,ANAGLYCOLYSIS_PWY,0.8311075782164921
factor(age_5_10_years_6)2,-4.543892095485737e-6,1.1730587204680496e-5,-0.3873541891980247,0.6986686152289252,age_5_10_years_6,ANAGLYCOLYSIS_PWY,0.6986686152289252
factor(age_10_18_years_6)2,-1.4358267560989033e-6,1.2348530706039405e-5,-0.11627510918336793,0.9074839661785297,age_10_18_years_6,ANAGLYCOLYSIS_PWY,0.9074839661785297
factor(age_1_5_years_7)2,-2.236234388195473e-6,1.1759170435309587e-5,-0.19016940017134795,0.8492581477582006,age_1_5_years_7,ANAGLYCOLYSIS_PWY,0.8492581477582006
factor(age_5_10_years_7)2,3.88306430884961e-6,1.3098625363586545e-5,0.29644823033448336,0.7670181924601973,age_5_10_years_7,ANAGLYCOLYSIS_PWY,0.7670181924601973
factor(age_10_18_years_7)2,1.7156849669580055e-5,1.4764929445235409e-5,1.162000112036872,0.24582264982227875,age_10_18_years_7,ANAGLYCOLYSIS_PWY,0.24582264982227875
factor(age_1_5_years_8)2,-3.4278161022310403e-6,1.1949513358274007e-5,-0.2868582175237767,0.7743470312820251,age_1_5_years_8,ANAGLYCOLYSIS_PWY,0.7743470312820251
factor(age_5_10_years_8)2,2.894158691408225e-6,1.0856994671701011e-5,0.26657088622801955,0.7899162371705188,age_5_10_years_8,ANAGLYCOLYSIS_PWY,0.7899162371705188
factor(age_10_18_years_8)2,5.178167714365157e-7,1.0800377142572594e-5,0.04794432311029228,0.9617810244605646,age_10_18_years_8,ANAGLYCOLYSIS_PWY,0.9617810244605646
factor(age_1_5_yers_9)2,-3.6201679534358236e-6,1.133526870195784e-5,-0.3193720456587451,0.749585706175572,age_1_5_yers_9,ANAGLYCOLYSIS_PWY,0.749585706175572
factor(age_5_10_years_9)2,-1.5931825685745034e-5,1.096381331335479e-5,-1.4531281435026637,0.1468526786340636,age_5_10_years_9,ANAGLYCOLYSIS_PWY,0.1468526786340636
factor(age_10_18_years_9)2,-6.107569148356087e-6,1.1384072506200898e-5,-0.5365012516416509,0.5918649371599021,age_10_18_years_9,ANAGLYCOLYSIS_PWY,0.5918649371599021
factor(age_1_5_years_10)2,8.769361677518808e-6,1.4630933290847004e-5,0.5993713116718843,0.5492128880048806,age_1_5_years_10,ANAGLYCOLYSIS_PWY,0.5492128880048806
factor(age_5_10_years_10)2,6.224780232987946e-6,1.1523544478940429e-5,0.5401793037171757,0.5893281603466349,age_5_10_years_10,ANAGLYCOLYSIS_PWY,0.5893281603466349
factor(age_10_18_years_10)2,1.0603334637455819e-6,1.1824585197011796e-5,0.08967193741506806,0.9285859541740343,age_10_18_years_10,ANAGLYCOLYSIS_PWY,0.9285859541740343
factor(age_1_5_years_11)2,1.1102472811783714e-5,1.2691855195825449e-5,0.8747714688263614,0.3821441038405493,age_1_5_years_11,ANAGLYCOLYSIS_PWY,0.3821441038405493
factor(age_5_10_years_11)2,1.0149190326828905e-6,1.1192438204854046e-5,0.09067899363006807,0.9277861305175834,age_5_10_years_11,ANAGLYCOLYSIS_PWY,0.9277861305175834
factor(age_10_18_years_11)2,-7.194478990638394e-7,1.1943308202980509e-5,-0.06023857769024983,0.9519911175333653,age_10_18_years_11,ANAGLYCOLYSIS_PWY,0.9519911175333653
factor(age_1_5_years_12)2,-1.5894673356142911e-6,1.0322402598083886e-5,-0.1539823040722456,0.8776895027534151,age_1_5_years_12,ANAGLYCOLYSIS_PWY,0.8776895027534151
factor(age_5_10_years_12)2,-1.0878381599598755e-5,1.126909137544856e-5,-0.9653290790860898,0.33487433757132135,age_5_10_years_12,ANAGLYCOLYSIS_PWY,0.33487433757132135
factor(age_10_18_years_12)2,-3.448614494108825e-6,1.2260011927017399e-5,-0.2812896524602158,0.7786115166872933,age_10_18_years_12,ANAGLYCOLYSIS_PWY,0.7786115166872933
factor(breast_fed)2,1.367456288550206e-5,1.6731128078781257e-5,0.8173126654170084,0.41416300031460584,breast_fed,ARGSYNBSUB_PWY,0.41416300031460584
factor(baby_food)2,-1.7976820125010528e-5,1.952760162257646e-5,-0.9205851528754548,0.357740322092318,baby_food,ARGSYNBSUB_PWY,0.357740322092318
factor(family_food)2,7.107658113097218e-5,3.172025350026146e-5,2.24073181289003,0.02550976142235444,family_food,ARGSYNBSUB_PWY,0.02550976142235444
factor(age_4_12_months_3)2,-7.696890860520751e-6,1.571315244934128e-5,-0.48983747120988547,0.6244764996930866,age_4_12_months_3,ARGSYNBSUB_PWY,0.6244764996930866
factor(age_1_5_years_3)2,-1.4431926106396983e-5,1.5471439494778716e-5,-0.932810816425159,0.35139456748990583,age_1_5_years_3,ARGSYNBSUB_PWY,0.35139456748990583
factor(age5_10_years_3)2,-1.7451526039373857e-5,1.5199363902169487e-5,-1.1481747625558796,0.2514779983704293,age5_10_years_3,ARGSYNBSUB_PWY,0.2514779983704293
factor(age_10_18_years_3)2,9.069645842541818e-6,1.5012215237121291e-5,0.604151066267352,0.5460334791372747,age_10_18_years_3,ARGSYNBSUB_PWY,0.5460334791372747
factor(age_1_5_years_5)2,1.122987687930571e-6,1.6401121558114266e-5,0.06847017650295907,0.9454404175263017,age_1_5_years_5,ARGSYNBSUB_PWY,0.9454404175263017
factor(age_5_10_years_5)2,-1.0943445373837789e-5,1.4373544332504712e-5,-0.7613602546930608,0.4468221397690644,age_5_10_years_5,ARGSYNBSUB_PWY,0.4468221397690644
factor(age_10_18_years_5)2,-2.86729429630851e-5,1.4030709338307747e-5,-2.0435847020791726,0.04155042147322967,age_10_18_years_5,ARGSYNBSUB_PWY,0.04155042147322967
factor(age_1_5_years_6)2,3.014034697175569e-6,1.5097811490135613e-5,0.1996338806551423,0.8418529031070175,age_1_5_years_6,ARGSYNBSUB_PWY,0.8418529031070175
factor(age_5_10_years_6)2,-3.5167296399081982e-6,1.571689525401237e-5,-0.22375472910340938,0.8230449711778576,age_5_10_years_6,ARGSYNBSUB_PWY,0.8230449711778576
