term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
factor(crp)4.55,-1.4718894258197395e-5,9.514336202855466e-5,-0.1547022718598059,0.8771408500194096,crp,PANTO_PWY,0.9946881982411081
factor(crp)4.6,-1.3736361336581047e-5,9.58905114465835e-5,-0.14325047524887785,0.8861707724013188,crp,PANTO_PWY,0.9946881982411081
factor(crp)4.8,1.3392020490412001e-5,6.747293955082349e-5,0.19847987325829433,0.8427792333127573,crp,PANTO_PWY,0.9946881982411081
factor(crp)4.9,-5.426064505583263e-5,9.594136595000544e-5,-0.5655604808056159,0.5720372563455889,crp,PANTO_PWY,0.9691453950717518
factor(crp)40,-5.5233297762381264e-5,9.51576469104798e-5,-0.580439928431,0.5619732362764613,crp,PANTO_PWY,0.9691453950717518
factor(crp)40.2,5.033719125821787e-5,9.511118066401401e-5,0.5292457827438505,0.596954057817144,crp,PANTO_PWY,0.9793777511062518
factor(crp)5,-4.479167249434483e-5,4.006857560718156e-5,-1.117875337857449,0.2643494774737326,crp,PANTO_PWY,0.8294758592116948
factor(crp)5.1,-2.6959240999329648e-5,6.844018694392643e-5,-0.3939095172463155,0.6938759886563416,crp,PANTO_PWY,0.9911532192024548
factor(crp)5.29,-6.3176240041426575e-05,9.516979401778194e-5,-0.6638265921813643,0.5072169704051213,crp,PANTO_PWY,0.9691453950717518
factor(crp)5.8,-1.514416260408542e-4,9.595719295454098e-5,-1.5782206771367164,0.11537409147314856,crp,PANTO_PWY,0.7583976942021948
factor(crp)5.9,-6.760243159050863e-6,9.571586116323785e-5,-0.07062824360449164,0.9437319968109877,crp,PANTO_PWY,0.9946881982411081
factor(crp)50.3,2.1736699123455728e-4,9.55297270553828e-5,2.2753858713376207,0.023457191723827597,crp,PANTO_PWY,0.40164768451976174
factor(crp)54,-1.1563294266424833e-4,9.517929524369881e-5,-1.2148959746778922,0.22518469523155576,crp,PANTO_PWY,0.8294758592116948
factor(crp)56,1.0878915156562046e-4,9.551926400350175e-5,1.1389236789097563,0.25547583543384317,crp,PANTO_PWY,0.8294758592116948
factor(crp)6,-8.555774116971774e-5,3.6383669311788414e-5,-2.3515424031736347,0.0192223467515834,crp,PANTO_PWY,0.40164768451976174
factor(crp)6.1,3.163930550530324e-5,9.522429885736042e-5,0.33226083977469645,0.7398814786861931,crp,PANTO_PWY,0.9911532192024548
factor(crp)6.25,-2.0135522774732847e-4,9.535446837848427e-5,-2.1116496287106576,0.03539011628768957,crp,PANTO_PWY,0.46449527627592563
factor(crp)6.3,-1.183028284171631e-4,9.567512942057344e-5,-1.2365055488675818,0.21705928233087937,crp,PANTO_PWY,0.8294758592116948
factor(crp)6.4,-1.1150651955851971e-4,5.572124747056362e-5,-2.0011490162244896,0.04611025805651467,crp,PANTO_PWY,0.5379530106593378
factor(crp)6.5,-1.2859910199545432e-5,9.546011627427124e-5,-0.134715006658875,0.8929108570300466,crp,PANTO_PWY,0.9946881982411081
factor(crp)6.8,-5.404516693013204e-5,9.561512483447254e-5,-0.565236588078447,0.5722572808995106,crp,PANTO_PWY,0.9691453950717518
factor(crp)7,-3.589793640495464e-5,3.926931652442955e-5,-0.9141472167620344,0.3612380483619827,crp,PANTO_PWY,0.9154598818807578
factor(crp)7.1,6.233934906831112e-5,9.60220583313698e-5,0.6492190456194923,0.5166017788897239,crp,PANTO_PWY,0.9691453950717518
factor(crp)7.2,3.098560022088369e-5,9.547978381933153e-5,0.3245252448362804,0.7457248030189898,crp,PANTO_PWY,0.9911532192024548
factor(crp)7.6,6.412790435910937e-5,9.514349172135151e-5,0.6740125172925326,0.5007264972457576,crp,PANTO_PWY,0.9691453950717518
factor(crp)7.7,-3.090908404125462e-5,6.846322341764763e-5,-0.45146989139993143,0.6519168636524306,crp,PANTO_PWY,0.9911532192024548
factor(crp)7.8,-3.463015859703874e-6,9.543427976424777e-5,-0.03628691774337896,0.9710732564243358,crp,PANTO_PWY,0.9946881982411081
factor(crp)74.40000000000001,1.6706363564170662e-6,9.569479633100278e-5,0.01745796449201304,0.9860807283571579,crp,PANTO_PWY,0.9946881982411081
factor(crp)8,-7.116226352245706e-5,6.726139615150951e-5,-1.0579956348536188,0.29075141646844016,crp,PANTO_PWY,0.8480249646996171
factor(crp)8.25,-1.6176233494731454e-4,9.533186587456428e-5,-1.6968338284719835,0.09057364921644395,crp,PANTO_PWY,0.7583976942021948
factor(crp)8.33,-3.65757257566121e-5,9.547981605690856e-5,-0.3830728552599219,0.7018869270376262,crp,PANTO_PWY,0.9911532192024548
factor(crp)8.390000000000001,-1.1634847626668002e-4,9.544276434190303e-5,-1.2190392542475699,0.22361011284189022,crp,PANTO_PWY,0.8294758592116948
factor(crp)8.5,-1.3958971022507263e-5,9.561110672142575e-5,-0.14599737939629098,0.8840033961310527,crp,PANTO_PWY,0.9946881982411081
factor(crp)8.6,-7.807887498102009e-5,6.74842389651052e-5,-1.1569942282581445,0.24802518015385844,crp,PANTO_PWY,0.8294758592116948
factor(crp)83,7.399381058202974e-6,9.509768817715715e-5,0.0778082117455757,0.9380229020906843,crp,PANTO_PWY,0.9946881982411081
factor(crp)9,-8.689020169414013e-5,5.5752230974347834e-5,-1.5585062727645678,0.11997282819938307,crp,PANTO_PWY,0.7583976942021948
factor(crp)9.19999999999999,-1.012599038053691e-4,6.72716259458898e-5,-1.5052394286830215,0.13312033481328156,crp,PANTO_PWY,0.7583976942021948
factor(crp)9.210000000000001,-2.737952728205586e-4,9.51570635460459e-5,-2.8772984644284527,0.004244825319268974,crp,PANTO_PWY,0.22285332926162113
factor(crp)9.4,-5.7485636947542936e-5,9.544023761890824e-5,-0.6023207651376814,0.5473315848651186,crp,PANTO_PWY,0.9691453950717518
factor(crp)95,6.345192150949241e-7,9.524555649465206e-5,0.006661929841635727,0.9946881982411081,crp,PANTO_PWY,0.9946881982411081
factor(crp_yn)1,5.5140472657724406e-6,1.5906202772538465e-5,0.3466601894005942,0.7291635678449804,crp_yn,PANTO_PWY,0.7291635678449804
cd_hct_r,-6.09591259391481e-7,1.6190577685170812e-6,-0.3765098881862718,0.7068958543780428,cd_hct_r,PANTO_PWY,0.7068958543780428
esr,-9.475136157457601e-8,2.710531400433281e-7,-0.34956747433152746,0.7271885994795579,esr,PANTO_PWY,0.7271885994795579
factor(bowel_resection)1,-1.4294932343843175e-6,1.5228900270655073e-5,-0.09386713478837613,0.9252652370616831,bowel_resection,PANTO_PWY,0.9252652370616831
factor(malignancy)1,-3.5213878265679504e-6,2.882938026622695e-5,-0.12214580383100315,0.9028495040288134,malignancy,PANTO_PWY,0.9028495040288134
hb,3.4749896402991907e-7,3.5277597917252636e-7,0.9850414556144523,0.32564785664162377,hb,PANTOSYN_PWY,0.32564785664162377
wbc,-9.945503881184883e-7,2.6352763966946224e-6,-0.37739889044122055,0.7062297947734226,wbc,PANTOSYN_PWY,0.7062297947734226
factor(crp).52,-3.72052288505379e-5,9.148433080168163e-5,-0.4066841668349834,0.6844763872734965,crp,PANTOSYN_PWY,0.8764636666306967
factor(crp).6,8.092503803047263e-5,9.196557599985722e-5,0.8799492326411164,0.3794610763652758,crp,PANTOSYN_PWY,0.7114895181848921
factor(crp).7,-6.925034966486185e-5,9.205333266827449e-5,-0.7522850901489249,0.45236053841002555,crp,PANTOSYN_PWY,0.7421540083289482
factor(crp).72,1.9763175722561932e-5,9.131090767894727e-5,0.2164382791161165,0.8287660596810003,crp,PANTOSYN_PWY,0.925749321984096
factor(crp).8,-9.995228651896674e-5,4.292899827192475e-5,-2.3283163023241285,0.02043650561538433,crp,PANTOSYN_PWY,0.20872802894460218
