term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
p80,-5.7466252078163314e-8,1.5247775596791364e-7,-0.37688285555734513,0.7064318522024491,p80,TolC,0.7064318522024491
cmc,-2.877374916744242e-8,5.095849240933067e-8,-0.5646507148663968,0.5725824729780753,cmc,TolC,0.5725824729780753
crn,-5.974944185087269e-8,1.0968697753750275e-7,-0.5447268508282485,0.5862014148505749,crn,TolC,0.5862014148505749
alsio,4.7950131320404746e-5,3.73894620409979e-5,1.2824504205978404,0.20032088524198355,alsio,TolC,0.20032088524198355
so32,-9.705736007873081e-6,9.95111955441391e-6,-0.9753411116006553,0.32989602754983327,so32,TolC,0.32989602754983327
tio2,-4.350429020719101e-6,4.933514442484691e-6,-0.8818113479623407,0.37833246953623856,tio2,TolC,0.37833246953623856
asp,-1.442957174067971e-6,3.6893822815648217e-6,-0.39111077788771526,0.6958937283396529,asp,TolC,0.6958937283396529
suc,-5.38665528961346e-6,5.794710828319683e-6,-0.9295813801938158,0.3530681163127397,suc,TolC,0.3530681163127397
sac,-6.942709674873898e-6,7.721199798545741e-6,-0.8991749800570543,0.36902285596451256,sac,TolC,0.36902285596451256
totalad,-1.540388263950879e-8,2.8366367093419954e-8,-0.5430333249505882,0.5873659399276631,totalad,TolC,0.5873659399276631
totalas,-1.3294938096478794e-6,1.8636959391300253e-6,-0.7133641178981632,0.4759767979321309,totalas,TolC,0.4759767979321309
totalem,-1.4980686263069103e-8,2.8442531990712716e-8,-0.5267001639643305,0.5986518970245838,totalem,TolC,0.5986518970245838
p80mgkgday,-0.0017995024940520108,0.004502120837722045,-0.39970106510124503,0.6895598433256984,p80mgkgday,TolC,0.6895598433256984
cmcmgkgday,-8.730623055560883e-4,0.0015049204274785876,-0.5801385173692252,0.5621016092346345,cmcmgkgday,TolC,0.5621016092346345
crnmgkgday,-0.0017349114490098404,0.0032377855359187174,-0.5358327257205322,0.5923298122564399,crnmgkgday,TolC,0.5923298122564399
alsiomgkgday,0.7107109923814693,0.88050836945046,0.807159837475521,0.41998617968619134,alsiomgkgday,TolC,0.41998617968619134
so32mgkgday,-0.25549170068307003,0.2602688370748943,-0.9816453769667031,0.3267839486174178,so32mgkgday,TolC,0.3267839486174178
tio2mgkgday,-0.05585645509572449,0.08261929267975099,-0.6760703618249959,0.49933135724842137,tio2mgkgday,TolC,0.49933135724842137
aspmgkgday,-0.047240746562074,0.09411660479896053,-0.5019384906944258,0.6159478583627829,aspmgkgday,TolC,0.6159478583627829
sucmgkgday,-0.1402336672651719,0.14840175570146844,-0.9449596239769034,0.3451691792891204,sucmgkgday,TolC,0.3451691792891204
sacmgkgday,-0.1759598033955058,0.19900550356352262,-0.8841956641633248,0.3770465546724645,sacmgkgday,TolC,0.3770465546724645
totaladmgkgday,-4.688940404387708e-4,8.384760845639229e-4,-0.5592217226835212,0.5762790630716925,totaladmgkgday,TolC,0.5762790630716925
totalasmgkgday,-0.037076224016028586,0.04792575611653447,-0.7736179253150526,0.4395490328693258,totalasmgkgday,TolC,0.4395490328693258
totalemmgkgday,-4.5258353092148473e-4,8.410898593868537e-4,-0.5380917697086655,0.59077059363946,totalemmgkgday,TolC,0.59077059363946
p80,-3.575387276457314e-7,7.343727339932586e-7,-0.48686274843234245,0.6265840211879063,p80,adeL,0.6265840211879063
cmc,-1.2436641867094417e-7,2.45470695545131e-7,-0.5066446664631656,0.6126432788055172,cmc,adeL,0.6126432788055172
crn,-3.1473157753592607e-7,5.283019823650677e-7,-0.5957418068487201,0.5516363308823592,crn,adeL,0.5516363308823592
alsio,1.0457044075005761e-4,1.803476782999367e-4,0.5798269306031555,0.5623109574075583,alsio,adeL,0.5623109574075583
so32,-5.4456851693100135e-5,4.791464048123563e-5,-1.1365388771815281,0.2563139686270946,so32,adeL,0.2563139686270946
tio2,2.982105669069434e-5,2.3743219331804085e-5,1.255982024760601,0.20975046947716725,tio2,adeL,0.20975046947716725
asp,-2.2219010167334953e-5,1.7743982643297856e-5,-1.2521997239287976,0.21112384878251575,asp,adeL,0.21112384878251575
suc,-2.420487341724525e-5,2.7915029370864406e-5,-0.86709109618593,0.386337399642083,suc,adeL,0.386337399642083
sac,6.841849218091234e-6,3.722193164611427e-5,0.18381230945077723,0.8542404825603924,sac,adeL,0.8542404825603924
totalad,-7.316043665708202e-8,1.3663492638597298e-7,-0.5354446230710797,0.5925973290104696,totalad,adeL,0.5925973290104696
totalas,-7.777596710855873e-6,8.974635602609372e-6,-0.86661977769822085,0.3865954065255549,totalas,adeL,0.3865954065255549
totalem,-7.234671666871837e-8,1.3700038436258507e-7,-0.5280767423049386,0.5976969041324488,totalem,adeL,0.5976969041324488
p80mgkgday,-0.009850891041401067,0.021683545443578423,-0.45430259857796484,0.6498225757132419,p80mgkgday,adeL,0.6498225757132419
cmcmgkgday,-0.003458892201711719,0.007249350902933068,-0.4771312974120566,0.6334923119995077,cmcmgkgday,adeL,0.6334923119995077
crnmgkgday,-0.008804634743267493,0.015594383225141192,-0.564602948135371,0.5726155244167039,crnmgkgday,adeL,0.5726155244167039
alsiomgkgday,3.364070221102276,4.241102286957365,0.7932065754338865,0.4280611501751065,alsiomgkgday,adeL,0.4280611501751065
so32mgkgday,-1.2841358073243305,1.2534791207141684,-1.0244572774317098,0.30615083978193275,so32mgkgday,adeL,0.30615083978193275
tio2mgkgday,0.44780318902479943,0.39759317400971295,1.1262849019984933,0.26062461712185886,tio2mgkgday,adeL,0.26062461712185886
aspmgkgday,-0.46884845011540754,0.45291814905448424,-1.0351725827153968,0.30112520351894545,aspmgkgday,adeL,0.30112520351894545
sucmgkgday,-0.47458569572405357,0.715129145063949,-0.6636363501610814,0.5072512621236231,sucmgkgday,adeL,0.5072512621236231
sacmgkgday,0.3659981255729833,0.9591711714484663,0.38157748738453134,0.7029487104499935,sacmgkgday,adeL,0.7029487104499935
totaladmgkgday,-0.0020159714309468577,0.004038826123174163,-0.4991478636278803,0.6179107749584334,totaladmgkgday,adeL,0.6179107749584334
totalasmgkgday,-0.1499103016636419,0.23087992890352785,-0.6492998433236752,0.5164644758697969,totalasmgkgday,adeL,0.5164644758697969
totalemmgkgday,-0.0020183864379080744,0.004051319686279311,-0.49820468247514155,0.6185748252634591,totalemmgkgday,adeL,0.6185748252634591
p80,-7.198304890416531e-7,1.7475030846522456e-6,-0.4119194382909486,0.6805874731395631,p80,PvrR,0.6805874731395631
cmc,-1.6395759148910117e-7,5.841877603339831e-7,-0.28065906652232114,0.7790961992903019,cmc,PvrR,0.7790961992903019
crn,-3.251072817529009e-7,1.2574369679108268e-6,-0.2585475773732433,0.7960982467840215,crn,PvrR,0.7960982467840215
alsio,-2.6723358687326726e-5,4.292745337951838e-4,-0.062252373675809575,0.950388489421728,alsio,PvrR,0.950388489421728
so32,9.24922373291395e-5,1.140860984400941e-4,0.8107231169598337,0.417937653664163,so32,PvrR,0.417937653664163
tio2,-7.342309243262574e-6,5.658927739541679e-5,-0.12974735817809246,0.8968221776424138,tio2,PvrR,0.8968221776424138
