term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
factor(crp)3.11,-10.910622069177318,32.83875060294036,-0.33224839157554276,0.739890869829191,crp,emrY,0.9994167731209662
factor(crp)3.3,9.94100165433132,33.00509355514556,0.3011959847264696,0.7634351639803281,crp,emrY,0.9994167731209662
factor(crp)3.5,-0.8819137769531934,46.36144481304894,-0.01902256887181758,0.9848334106741676,crp,emrY,0.9994167731209662
factor(crp)3.7,50.05780725351024,46.313439936399995,1.080848395676335,0.28047236478870813,crp,emrY,0.9994167731209662
factor(crp)3.8,19.550060339868303,23.77575093617425,0.8222688903643982,0.41145632931604714,crp,emrY,0.9994167731209662
factor(crp)4,6.265129044114143,46.39377648842877,0.1350424457400391,0.8926521462665765,crp,emrY,0.9994167731209662
factor(crp)4.1,3.697120184552676,33.3646886524462,0.11080937164032593,0.9118279214637516,crp,emrY,0.9994167731209662
factor(crp)4.2,1.8916157609078599,46.29717884034374,0.04085812155922318,0.9674311613852977,crp,emrY,0.9994167731209662
factor(crp)4.25,-5.04832018501966,46.418262716333274,-0.10875719791303821,0.9134543495486814,crp,emrY,0.9994167731209662
factor(crp)4.28,-16.76717776400202,46.36283763775061,-0.36165124091432804,0.7178202260866713,crp,emrY,0.9994167731209662
factor(crp)4.3,15.908840337490494,46.54473155998832,0.34179680071817964,0.732698916326749,crp,emrY,0.9994167731209662
factor(crp)4.33,-3.2743166876336205,46.271976139150134,-0.07076241303779682,0.9436252855127847,crp,emrY,0.9994167731209662
factor(crp)4.49,-5.450255306912838,46.282636979373336,-0.11776025876273728,0.9063218660873702,crp,emrY,0.9994167731209662
factor(crp)4.5,72.29531485580084,46.28718042392401,1.5618863407466108,0.11917428736922746,crp,emrY,0.893807155269206
factor(crp)4.55,118.42418499896286,46.27691194466177,2.5590338685644207,0.010895583491708567,crp,emrY,0.1634337523756285
factor(crp)4.6,5.8712281726074504,46.64031898736485,0.12588310500616434,0.8998932008982552,crp,emrY,0.9994167731209662
factor(crp)4.8,8.832606952898393,32.81825674085209,0.2691369935534566,0.7879750948046113,crp,emrY,0.9994167731209662
