term,estimate,std.error,statistic,p.value,metadata_var,species,fdr
factor(age_10_18_years_5)2,-0.01027382719098447,0.020938081497105028,-0.4906766263377552,0.6238836988530287,age_10_18_years_5,Clostridiaceae_bacterium_Marseille_Q4149,0.6238836988530287
factor(age_1_5_years_6)2,0.005791277183530918,0.022404147266751506,0.25849130139067444,0.7961404405541357,age_1_5_years_6,Clostridiaceae_bacterium_Marseille_Q4149,0.7961404405541357
factor(age_5_10_years_6)2,0.019393313199569648,0.02330764209628452,0.8320581343859379,0.405796895612345,age_5_10_years_6,Clostridiaceae_bacterium_Marseille_Q4149,0.405796895612345
factor(age_10_18_years_6)2,0.010243655466713283,0.02454535046653841,0.4173358812162004,0.6766225053391212,age_10_18_years_6,Clostridiaceae_bacterium_Marseille_Q4149,0.6766225053391212
factor(age_1_5_years_7)2,0.0026458887388780745,0.02337842632366599,0.1131765116371259,0.909938736838107,age_1_5_years_7,Clostridiaceae_bacterium_Marseille_Q4149,0.909938736838107
factor(age_5_10_years_7)2,-0.03290468680238488,0.025999101270771593,-1.2656086246864466,0.20627760581009633,age_5_10_years_7,Clostridiaceae_bacterium_Marseille_Q4149,0.20627760581009633
factor(age_10_18_years_7)2,-0.0169330158061056,0.029385075556116948,-0.5762454404368799,0.5647239641705966,age_10_18_years_7,Clostridiaceae_bacterium_Marseille_Q4149,0.5647239641705966
factor(age_1_5_years_8)2,0.012499094060566696,0.023823459359874396,0.5246548736586422,0.6000699719602994,age_1_5_years_8,Clostridiaceae_bacterium_Marseille_Q4149,0.6000699719602994
factor(age_5_10_years_8)2,-0.02195631724513397,0.021627747647709476,-1.01519203953997,0.3105354973598495,age_5_10_years_8,Clostridiaceae_bacterium_Marseille_Q4149,0.3105354973598495
factor(age_10_18_years_8)2,-0.017342495211347043,0.02152722691094547,-0.8056074887439075,0.42087745686566946,age_10_18_years_8,Clostridiaceae_bacterium_Marseille_Q4149,0.42087745686566946
factor(age_1_5_yers_9)2,-0.00920874255434257,0.022533557620678407,-0.4086679391403321,0.6829687119540042,age_1_5_yers_9,Clostridiaceae_bacterium_Marseille_Q4149,0.6829687119540042
factor(age_5_10_years_9)2,-0.008025974567794443,0.02184221364809237,-0.3674524339475732,0.713446266755106,age_5_10_years_9,Clostridiaceae_bacterium_Marseille_Q4149,0.713446266755106
factor(age_10_18_years_9)2,2.081031643751429e-4,0.022639031238349948,0.009192229216178712,0.9926696493613931,age_10_18_years_9,Clostridiaceae_bacterium_Marseille_Q4149,0.9926696493613931
factor(age_1_5_years_10)2,0.00829233330539733,0.029095626982044452,0.28500273633954376,0.775767055037031,age_1_5_years_10,Clostridiaceae_bacterium_Marseille_Q4149,0.775767055037031
factor(age_5_10_years_10)2,-0.02216735449937427,0.022893765472998928,-0.9682703583872477,0.33340524383286163,age_5_10_years_10,Clostridiaceae_bacterium_Marseille_Q4149,0.33340524383286163
factor(age_10_18_years_10)2,-0.019796476799967298,0.023490429714444823,-0.8427464733773675,0.39979708735272246,age_10_18_years_10,Clostridiaceae_bacterium_Marseille_Q4149,0.39979708735272246
factor(age_1_5_years_11)2,-0.016167852101016005,0.025244118230064696,-0.6404601639743853,0.5221849328464081,age_1_5_years_11,Clostridiaceae_bacterium_Marseille_Q4149,0.5221849328464081
factor(age_5_10_years_11)2,0.00279214390977752,0.02225097720499063,0.12548410274544147,0.9001937386208254,age_5_10_years_11,Clostridiaceae_bacterium_Marseille_Q4149,0.9001937386208254
factor(age_10_18_years_11)2,-0.038048276250425,0.023679339881429725,-1.606813215273115,0.10876407964103539,age_10_18_years_11,Clostridiaceae_bacterium_Marseille_Q4149,0.10876407964103539
factor(age_1_5_years_12)2,-0.018881676998804248,0.020503582226847127,-0.9208964945686818,0.35757489789956787,age_1_5_years_12,Clostridiaceae_bacterium_Marseille_Q4149,0.35757489789956787
factor(age_5_10_years_12)2,-0.02959007403132912,0.022384251906784135,-1.321914806648556,0.18683681325284265,age_5_10_years_12,Clostridiaceae_bacterium_Marseille_Q4149,0.18683681325284265
factor(age_10_18_years_12)2,-0.0016882512891311676,0.02437546610903338,-0.06926026692492716,0.9448117842589007,age_10_18_years_12,Clostridiaceae_bacterium_Marseille_Q4149,0.9448117842589007
factor(breast_fed)2,-0.04250703548403867,0.027795717478984027,-1.5292656329586625,0.12686989969345697,breast_fed,Dorea_sp_AF24_7LB,0.12686989969345697
factor(baby_food)2,-0.01142563598595073,0.03256490938566615,-0.350857293985896,0.7258529540808847,baby_food,Dorea_sp_AF24_7LB,0.7258529540808847
factor(family_food)2,0.036924497645110146,0.05304324721572289,0.6961206106960419,0.48669738896667003,family_food,Dorea_sp_AF24_7LB,0.48669738896667003
factor(age_4_12_months_3)2,0.02511695417735008,0.02607248186406969,0.96335110360029,0.3358646351624781,age_4_12_months_3,Dorea_sp_AF24_7LB,0.3358646351624781
factor(age_1_5_years_3)2,0.01945670897972808,0.02569817795106711,0.7571240660243053,0.4493533154640461,age_1_5_years_3,Dorea_sp_AF24_7LB,0.4493533154640461
factor(age5_10_years_3)2,0.027687163942104406,0.025241401419746394,1.0968948784454056,0.2732466461022179,age5_10_years_3,Dorea_sp_AF24_7LB,0.2732466461022179
factor(age_10_18_years_3)2,0.01951551344529311,0.024921026297822207,0.783094292027553,0.43396447554348483,age_10_18_years_3,Dorea_sp_AF24_7LB,0.43396447554348483
factor(age_1_5_years_5)2,0.010179449633396277,0.02726949564957295,0.3732907188386409,0.7091000310701385,age_1_5_years_5,Dorea_sp_AF24_7LB,0.7091000310701385
factor(age_5_10_years_5)2,0.004320335718628967,0.023880892877629945,0.1809118168557246,0.856514447843467,age_5_10_years_5,Dorea_sp_AF24_7LB,0.856514447843467
factor(age_10_18_years_5)2,-0.0018481593772834257,0.023435843823741188,-0.0788603726489757,0.937177175306661,age_10_18_years_5,Dorea_sp_AF24_7LB,0.937177175306661
factor(age_1_5_years_6)2,0.04489061909489132,0.024985470927003296,1.7966689211519056,0.07302743878343339,age_1_5_years_6,Dorea_sp_AF24_7LB,0.07302743878343339
factor(age_5_10_years_6)2,-0.001852245104736944,0.026098929869184672,-0.07097015525237732,0.9434515680534701,age_5_10_years_6,Dorea_sp_AF24_7LB,0.9434515680534701
factor(age_10_18_years_6)2,0.01064041101791396,0.02746557631456119,0.3874089841061454,0.6986280830177501,age_10_18_years_6,Dorea_sp_AF24_7LB,0.6986280830177501
factor(age_1_5_years_7)2,0.019317123104447866,0.026144392857463384,0.7388629450973633,0.4603574751654754,age_1_5_years_7,Dorea_sp_AF24_7LB,0.4603574751654754
factor(age_5_10_years_7)2,-0.003128208501607716,0.029140506347232475,-0.10734914707152325,0.9145576096298556,age_5_10_years_7,Dorea_sp_AF24_7LB,0.9145576096298556
factor(age_10_18_years_7)2,0.01572666818195242,0.032883855203934456,0.47824891833457445,0.6326944803492198,age_10_18_years_7,Dorea_sp_AF24_7LB,0.6326944803492198
factor(age_1_5_years_8)2,0.017017531455904927,0.026655047543274236,0.6384356069249967,0.5235004590092988,age_1_5_years_8,Dorea_sp_AF24_7LB,0.5235004590092988
factor(age_5_10_years_8)2,0.021856534781237145,0.024207281028152505,0.9028909424325062,0.36704529427662624,age_5_10_years_8,Dorea_sp_AF24_7LB,0.36704529427662624
factor(age_10_18_years_8)2,0.010196772085246114,0.024100160249787658,0.42309976280493633,0.6724164130062822,age_10_18_years_8,Dorea_sp_AF24_7LB,0.6724164130062822
factor(age_1_5_yers_9)2,-0.004484967422168554,0.025217407442675414,-0.17785204257669424,0.858915476569081,age_1_5_yers_9,Dorea_sp_AF24_7LB,0.858915476569081
factor(age_5_10_years_9)2,-0.015541003321412542,0.02443324307389381,-0.6360597843852189,0.5250457502034487,age_5_10_years_9,Dorea_sp_AF24_7LB,0.5250457502034487
factor(age_10_18_years_9)2,-0.038168750152077054,0.02527081749188652,-1.510388421915182,0.13161348384560026,age_10_18_years_9,Dorea_sp_AF24_7LB,0.13161348384560026
factor(age_1_5_years_10)2,0.011472844996621113,0.03255489948024805,0.35241531013118327,0.7246841254183026,age_1_5_years_10,Dorea_sp_AF24_7LB,0.7246841254183026
factor(age_5_10_years_10)2,0.008104891229149012,0.025639559776693587,0.31610882947048,0.7520596432172548,age_5_10_years_10,Dorea_sp_AF24_7LB,0.7520596432172548
factor(age_10_18_years_10)2,0.0254829986626341,0.026278081345070068,0.969743503264361,0.3326710161218309,age_10_18_years_10,Dorea_sp_AF24_7LB,0.3326710161218309
factor(age_1_5_years_11)2,0.014609516850879252,0.02825006957581138,0.5171497653014062,0.6052943802424637,age_1_5_years_11,Dorea_sp_AF24_7LB,0.6052943802424637
factor(age_5_10_years_11)2,0.03202395321839534,0.024854344551355906,1.2884650066802223,0.19821535707191512,age_5_10_years_11,Dorea_sp_AF24_7LB,0.19821535707191512
factor(age_10_18_years_11)2,-8.129589352157544e-4,0.02656819963265989,-0.03059894710428162,0.9756023158296097,age_10_18_years_11,Dorea_sp_AF24_7LB,0.9756023158296097
factor(age_1_5_years_12)2,0.021026226692394612,0.02294256020065554,0.9164725518206912,0.35988710642654276,age_1_5_years_12,Dorea_sp_AF24_7LB,0.35988710642654276
factor(age_5_10_years_12)2,-0.027360018070283727,0.025061427611740843,-1.0917182570024875,0.27551390080441024,age_5_10_years_12,Dorea_sp_AF24_7LB,0.27551390080441024
factor(age_10_18_years_12)2,-0.003991863332398827,0.027274304449508433,-0.1463598582243872,0.8836998024610021,age_10_18_years_12,Dorea_sp_AF24_7LB,0.8836998024610021
factor(breast_fed)2,-0.006581146509633439,0.007248087676451388,-0.9079838439337866,0.3643510877609045,breast_fed,Coprococcus_SGB4669,0.3643510877609045
factor(baby_food)2,0.003263203861728636,0.008473605826545421,0.3851021546820053,0.7003363160555613,baby_food,Coprococcus_SGB4669,0.7003363160555613
factor(family_food)2,3.8626390370427447e-4,0.013816351301327344,0.027957012331263312,0.9777083035331444,family_food,Coprococcus_SGB4669,0.9777083035331444
factor(age_4_12_months_3)2,-0.006176531281789201,0.0067883950708166165,-0.9098662080441039,0.36335745554994714,age_4_12_months_3,Coprococcus_SGB4669,0.36335745554994714
factor(age_1_5_years_3)2,-0.0021245457871363355,0.006693577247662223,-0.31740065267467366,0.7510799680701051,age_1_5_years_3,Coprococcus_SGB4669,0.7510799680701051
factor(age5_10_years_3)2,-0.004060748048789435,0.0065770283815957346,-0.6174137943744445,0.5372595637405566,age5_10_years_3,Coprococcus_SGB4669,0.5372595637405566
factor(age_10_18_years_3)2,-0.003266923158749284,0.006490379094257494,-0.5033485889352389,0.6149540241121323,age_10_18_years_3,Coprococcus_SGB4669,0.6149540241121323
factor(age_1_5_years_5)2,-0.003233160521646996,0.007098275635895633,-0.4554853442569997,0.648970012786491,age_1_5_years_5,Coprococcus_SGB4669,0.648970012786491
factor(age_5_10_years_5)2,-0.004755541562173272,0.006213481690632192,-0.7653585862082775,0.44444056994578607,age_5_10_years_5,Coprococcus_SGB4669,0.44444056994578607
factor(age_10_18_years_5)2,-0.0023411562883026396,0.006099382409799328,-0.3838349739379048,0.7012739730639861,age_10_18_years_5,Coprococcus_SGB4669,0.7012739730639861
factor(age_1_5_years_6)2,-0.0036205785069393826,0.006524762027707804,-0.5548981697055575,0.579227169602613,age_1_5_years_6,Coprococcus_SGB4669,0.579227169602613
factor(age_5_10_years_6)2,0.001276705470318018,0.006794343542077561,0.1879071116159118,0.8510302221056969,age_5_10_years_6,Coprococcus_SGB4669,0.8510302221056969
factor(age_10_18_years_6)2,0.007153446256992539,0.007143905213769978,1.0013355500859908,0.31717767324216456,age_10_18_years_6,Coprococcus_SGB4669,0.31717767324216456
factor(age_1_5_years_7)2,1.216753967930172e-4,0.006810329915959829,0.0178662999141751,0.9857530631402676,age_1_5_years_7,Coprococcus_SGB4669,0.9857530631402676
factor(age_5_10_years_7)2,-0.007453049373417568,0.007578733814067834,-0.9834161690153351,0.32590647076267765,age_5_10_years_7,Coprococcus_SGB4669,0.32590647076267765
factor(age_10_18_years_7)2,0.0027754029246655444,0.008562061059988475,0.32415126512415693,0.745967110163196,age_10_18_years_7,Coprococcus_SGB4669,0.745967110163196
factor(age_1_5_years_8)2,0.002013007608484977,0.006940629048266273,0.29003244439173914,0.7719190587090008,age_1_5_years_8,Coprococcus_SGB4669,0.7719190587090008
factor(age_5_10_years_8)2,-0.011126902604915624,0.006285675041998411,-1.7702001027049652,0.07734065780328894,age_5_10_years_8,Coprococcus_SGB4669,0.07734065780328894
factor(age_10_18_years_8)2,-0.004939479891011701,0.006270569291815752,-0.7877243135577231,0.43125590315856266,age_10_18_years_8,Coprococcus_SGB4669,0.43125590315856266
factor(age_1_5_yers_9)2,0.00506452349177141,0.006561147108339044,0.7718960431986862,0.4405622897413184,age_1_5_yers_9,Coprococcus_SGB4669,0.4405622897413184
factor(age_5_10_years_9)2,0.002959282987570261,0.006362186257604844,0.4651361761113128,0.6420484564851222,age_5_10_years_9,Coprococcus_SGB4669,0.6420484564851222
factor(age_10_18_years_9)2,0.008047060174280434,0.006584441566279199,1.2221325215325354,0.22226748051365028,age_10_18_years_9,Coprococcus_SGB4669,0.22226748051365028
factor(age_1_5_years_10)2,-6.059050740923949e-4,0.008476369232248173,-0.07148167540734793,0.9430446857193809,age_1_5_years_10,Coprococcus_SGB4669,0.9430446857193809
factor(age_5_10_years_10)2,0.003548390966300785,0.006673677831545115,0.5316994700475747,0.5951843061675138,age_5_10_years_10,Coprococcus_SGB4669,0.5951843061675138
factor(age_10_18_years_10)2,0.002065970456946541,0.00684735293220875,0.30171812047668484,0.7629998416807361,age_10_18_years_10,Coprococcus_SGB4669,0.7629998416807361
factor(age_1_5_years_11)2,-0.00487696318166153,0.007353008019962206,-0.663260963189674,0.5074879116960094,age_1_5_years_11,Coprococcus_SGB4669,0.5074879116960094
factor(age_5_10_years_11)2,6.406974201816787e-4,0.006481849890086274,0.09884484075473567,0.9213034290330055,age_5_10_years_11,Coprococcus_SGB4669,0.9213034290330055
factor(age_10_18_years_11)2,-5.704306290004535e-4,0.0069166875226981525,-0.08247164948951351,0.9343066237514364,age_10_18_years_11,Coprococcus_SGB4669,0.9343066237514364
factor(age_1_5_years_12)2,-0.005607676960978407,0.005972573397432222,-0.9389046542968071,0.34825990694493425,age_1_5_years_12,Coprococcus_SGB4669,0.34825990694493425
factor(age_5_10_years_12)2,-0.003658544042696577,0.0065305208810262395,-0.5602223941012274,0.5755935457900363,age_5_10_years_12,Coprococcus_SGB4669,0.5755935457900363
factor(age_10_18_years_12)2,-0.0030758644839022843,0.0070993064567869855,-0.433262671871523,0.6650218803119727,age_10_18_years_12,Coprococcus_SGB4669,0.6650218803119727
factor(breast_fed)2,0.07825625771587023,0.031700310995425425,2.4686274442911036,0.013917203269361049,breast_fed,GGB9699_SGB15216,0.013917203269361049
factor(baby_food)2,0.008143063370562401,0.03727611360201145,0.2184525848779202,0.8271715206455501,baby_food,GGB9699_SGB15216,0.8271715206455501
factor(family_food)2,-0.06948408714527735,0.060664234723203876,-1.1453880109477406,0.252631344782054,family_food,GGB9699_SGB15216,0.252631344782054
factor(age_4_12_months_3)2,-0.002325196479433441,0.029874704520494847,-0.07783161429557552,0.9379949808167845,age_4_12_months_3,GGB9699_SGB15216,0.9379949808167845
factor(age_1_5_years_3)2,0.008049404271187657,0.029432624060158556,0.27348578416709113,0.7845994471122701,age_1_5_years_3,GGB9699_SGB15216,0.7845994471122701
factor(age5_10_years_3)2,-0.004251845852175556,0.028930360808866552,-0.14696829674078773,0.8832197971727329,age5_10_years_3,GGB9699_SGB15216,0.8832197971727329
factor(age_10_18_years_3)2,0.002675451050537051,0.028545740897933734,0.09372505201750471,0.9253673404288425,age_10_18_years_3,GGB9699_SGB15216,0.9253673404288425
factor(age_1_5_years_5)2,0.008739795454191741,0.031218414511811565,0.27995641645686453,0.7796338503169242,age_1_5_years_5,GGB9699_SGB15216,0.7796338503169242
factor(age_5_10_years_5)2,0.03621612926657878,0.02728690042151713,1.327234999473245,0.1850725884893859,age_5_10_years_5,GGB9699_SGB15216,0.1850725884893859
factor(age_10_18_years_5)2,0.05279513019309173,0.026717472592430083,1.97605256299768,0.0487319307360877,age_10_18_years_5,GGB9699_SGB15216,0.0487319307360877
factor(age_1_5_years_6)2,0.026508914098229083,0.02867293673621924,0.9245273458418859,0.3556842307019099,age_1_5_years_6,GGB9699_SGB15216,0.3556842307019099
factor(age_5_10_years_6)2,0.03768213644061955,0.029825614497991357,1.263415258155278,0.20706366880994603,age_5_10_years_6,GGB9699_SGB15216,0.20706366880994603
factor(age_10_18_years_6)2,0.10364903700600359,0.03108124505999517,3.334777509907761,9.209343344007809e-4,age_10_18_years_6,GGB9699_SGB15216,9.209343344007809e-4
factor(age_1_5_years_7)2,-0.01872200487950286,0.029932787396032147,-0.6254681407313448,0.5319661424721891,age_1_5_years_7,GGB9699_SGB15216,0.5319661424721891
factor(age_5_10_years_7)2,0.07520963147385419,0.0331778766632004,2.266860903647694,0.023850362949854854,age_5_10_years_7,GGB9699_SGB15216,0.023850362949854854
factor(age_10_18_years_7)2,0.05613755878477581,0.03756300315349591,1.4944906975456036,0.13571563159808084,age_10_18_years_7,GGB9699_SGB15216,0.13571563159808084
factor(age_1_5_years_8)2,0.02500293311327866,0.03050440176979593,0.8196500066438093,0.4128302251981756,age_1_5_years_8,GGB9699_SGB15216,0.4128302251981756
factor(age_5_10_years_8)2,0.03195724772388615,0.027695760588589153,1.1538678499789154,0.24913951200192894,age_5_10_years_8,GGB9699_SGB15216,0.24913951200192894
factor(age_10_18_years_8)2,0.03496276760152835,0.027548003276720565,1.269157958576026,0.20501419638930057,age_10_18_years_8,GGB9699_SGB15216,0.20501419638930057
factor(age_1_5_yers_9)2,0.0029476513739695605,0.02886740110616388,0.10211003626994902,0.9187126990289657,age_1_5_yers_9,GGB9699_SGB15216,0.9187126990289657
factor(age_5_10_years_9)2,0.033953130777278254,0.027937414007648993,1.2153283323926194,0.22484844093573467,age_5_10_years_9,GGB9699_SGB15216,0.22484844093573467
factor(age_10_18_years_9)2,0.039595947684546426,0.02894038320810829,1.3681901652723363,0.17190350237460042,age_10_18_years_9,GGB9699_SGB15216,0.17190350237460042
factor(age_1_5_years_10)2,-0.036770141032443006,0.03723254700855132,-0.9875805978032578,0.3238640705146574,age_1_5_years_10,GGB9699_SGB15216,0.3238640705146574
factor(age_5_10_years_10)2,0.04992751417936856,0.029263004356914424,1.7061650119862493,0.08863517360832977,age_5_10_years_10,GGB9699_SGB15216,0.08863517360832977
factor(age_10_18_years_10)2,-0.0016009718489795486,0.03011078357003355,-0.053169385155849826,0.9576194437389951,age_10_18_years_10,GGB9699_SGB15216,0.9576194437389951
factor(age_1_5_years_11)2,0.046250549418392864,0.03227779832778592,1.432890463863475,0.1525525357523173,age_1_5_years_11,GGB9699_SGB15216,0.1525525357523173
factor(age_5_10_years_11)2,0.00652665384673918,0.028499556745125526,0.22900895986234868,0.8189611453997048,age_5_10_years_11,GGB9699_SGB15216,0.8189611453997048
factor(age_10_18_years_11)2,0.014478261083104356,0.03040575319582787,0.4761684734417628,0.6341746886469168,age_10_18_years_11,GGB9699_SGB15216,0.6341746886469168
factor(age_1_5_years_12)2,-0.022221490981571855,0.026266149649358316,-0.8460125019547632,0.3979744591656956,age_1_5_years_12,GGB9699_SGB15216,0.3979744591656956
factor(age_5_10_years_12)2,-0.009130364949839223,0.02872132318029224,-0.31789499712548835,0.7507051802819238,age_5_10_years_12,GGB9699_SGB15216,0.7507051802819238
factor(age_10_18_years_12)2,-0.0011615587242414782,0.031221976907970746,-0.03720324077060414,0.9703386837293919,age_10_18_years_12,GGB9699_SGB15216,0.9703386837293919
factor(breast_fed)2,0.0049528362467043995,0.003978313975663112,1.2449586123676557,0.2137660237452262,breast_fed,Lachnospiraceae_bacterium_NSJ_29,0.2137660237452262
factor(baby_food)2,0.0014401375157122214,0.004655049463197039,0.30937104473282007,0.7571766898139093,baby_food,Lachnospiraceae_bacterium_NSJ_29,0.7571766898139093
factor(family_food)2,0.006285147883244003,0.007581488062508975,0.8290124354774795,0.40751818285777863,family_food,Lachnospiraceae_bacterium_NSJ_29,0.40751818285777863
factor(age_4_12_months_3)2,-0.002719708572682229,0.0037308639397867073,-0.7289755446931989,0.46637817158460115,age_4_12_months_3,Lachnospiraceae_bacterium_NSJ_29,0.46637817158460115
factor(age_1_5_years_3)2,-0.0032272167194337,0.0036749907272294346,-0.8781564251365308,0.3803056256809638,age_1_5_years_3,Lachnospiraceae_bacterium_NSJ_29,0.3803056256809638
factor(age5_10_years_3)2,-0.001801412995080215,0.0036140725174322107,-0.4984440645258868,0.6184032692926735,age5_10_years_3,Lachnospiraceae_bacterium_NSJ_29,0.6184032692926735
factor(age_10_18_years_3)2,-0.003726764761397416,0.0035627874025598843,-1.0460250192643303,0.29608485788741873,age_10_18_years_3,Lachnospiraceae_bacterium_NSJ_29,0.29608485788741873
factor(age_1_5_years_5)2,-0.0025665715216412147,0.0038980954311261438,-0.6584168004577925,0.5105920479657823,age_1_5_years_5,Lachnospiraceae_bacterium_NSJ_29,0.5105920479657823
factor(age_5_10_years_5)2,0.0032602404494860176,0.003412643952241262,0.9553415167570725,0.33989404272903334,age_5_10_years_5,Lachnospiraceae_bacterium_NSJ_29,0.33989404272903334
factor(age_10_18_years_5)2,-0.0016238309358661523,0.0033514159391107357,-0.4845208608445717,0.6282414981367013,age_10_18_years_5,Lachnospiraceae_bacterium_NSJ_29,0.6282414981367013
factor(age_1_5_years_6)2,-0.001883436698113736,0.0035849694210514423,-0.5253703663562461,0.5995724543737686,age_1_5_years_6,Lachnospiraceae_bacterium_NSJ_29,0.5995724543737686
factor(age_5_10_years_6)2,-0.004306860283307331,0.0037278347453132145,-1.15532489435646,0.24854192327390592,age_5_10_years_6,Lachnospiraceae_bacterium_NSJ_29,0.24854192327390592
factor(age_10_18_years_6)2,-6.583304797569868e-4,0.003929069215278761,-0.16755380057876615,0.8670060824388497,age_10_18_years_6,Lachnospiraceae_bacterium_NSJ_29,0.8670060824388497
factor(age_1_5_years_7)2,-0.0021267428798672143,0.003740466200146735,-0.5685769543336026,0.5699136809980598,age_1_5_years_7,Lachnospiraceae_bacterium_NSJ_29,0.5699136809980598
factor(age_5_10_years_7)2,-0.002757836352833774,0.0041662540184139885,-0.6619462809143905,0.5083286896822861,age_5_10_years_7,Lachnospiraceae_bacterium_NSJ_29,0.5083286896822861
factor(age_10_18_years_7)2,0.0026635376792706056,0.004703111356658865,0.5663352358220172,0.5714350830340745,age_10_18_years_7,Lachnospiraceae_bacterium_NSJ_29,0.5714350830340745
factor(age_1_5_years_8)2,-0.004225175174329433,0.0038093768589523447,-1.1091512682448124,0.26793092901586685,age_1_5_years_8,Lachnospiraceae_bacterium_NSJ_29,0.26793092901586685
factor(age_5_10_years_8)2,-0.0036186112246540227,0.0034615560390154295,-1.0453712676808966,0.296387604678023,age_5_10_years_8,Lachnospiraceae_bacterium_NSJ_29,0.296387604678023
factor(age_10_18_years_8)2,-0.0023923512178417126,0.0034444568993638658,-0.6945510679153919,0.4876806009262814,age_10_18_years_8,Lachnospiraceae_bacterium_NSJ_29,0.4876806009262814
factor(age_1_5_yers_9)2,-7.737732568747504e-4,0.0036069378376396535,-0.21452359084211453,0.8302314213414373,age_1_5_yers_9,Lachnospiraceae_bacterium_NSJ_29,0.8302314213414373
factor(age_5_10_years_9)2,-0.003941826167953888,0.003491615779392179,-1.12894041527103,0.25949642028302594,age_5_10_years_9,Lachnospiraceae_bacterium_NSJ_29,0.25949642028302594
factor(age_10_18_years_9)2,-0.0022200556346640967,0.0036219157430806876,-0.6129506570950177,0.5402041870833296,age_10_18_years_9,Lachnospiraceae_bacterium_NSJ_29,0.5402041870833296
factor(age_1_5_years_10)2,-6.087853515345356e-4,0.004657045366494101,-0.13072351751489142,0.8960497235898962,age_1_5_years_10,Lachnospiraceae_bacterium_NSJ_29,0.8960497235898962
factor(age_5_10_years_10)2,-0.0016234462872596687,0.003667002617276772,-0.4427175152837195,0.6581728863970229,age_5_10_years_10,Lachnospiraceae_bacterium_NSJ_29,0.6581728863970229
factor(age_10_18_years_10)2,0.0011734321214160771,0.0037620620049217944,0.3119119567622518,0.7552451692140411,age_10_18_years_10,Lachnospiraceae_bacterium_NSJ_29,0.7552451692140411
factor(age_1_5_years_11)2,-2.526943203782647e-4,0.004040363734665418,-0.06254246819666356,0.9501573750410737,age_1_5_years_11,Lachnospiraceae_bacterium_NSJ_29,0.9501573750410737
factor(age_5_10_years_11)2,-0.0031071608040139846,0.003558435439689117,-0.8731817273845052,0.38300803756860424,age_5_10_years_11,Lachnospiraceae_bacterium_NSJ_29,0.38300803756860424
factor(age_10_18_years_11)2,0.002457854753090756,0.003798523926203425,0.6470552248297538,0.5179107480554149,age_10_18_years_11,Lachnospiraceae_bacterium_NSJ_29,0.5179107480554149
factor(age_1_5_years_12)2,-0.0018921332471569326,0.003283371779330569,-0.57627748982563,0.5647023224017977,age_1_5_years_12,Lachnospiraceae_bacterium_NSJ_29,0.5647023224017977
factor(age_5_10_years_12)2,-0.0010569337376163744,0.0035888753809466024,-0.2945027690924162,0.7685032248879883,age_5_10_years_12,Lachnospiraceae_bacterium_NSJ_29,0.7685032248879883
factor(age_10_18_years_12)2,-2.073322754419349e-5,0.0039012911921818666,-0.005314452708821784,0.9957619455620191,age_10_18_years_12,Lachnospiraceae_bacterium_NSJ_29,0.9957619455620191
factor(breast_fed)2,0.01127356819437371,0.05689981010496081,0.19813015497903785,0.8430287170332058,breast_fed,Eubacteriaceae_bacterium,0.8430287170332058
factor(baby_food)2,-0.025650280020883078,0.06649810245127255,-0.3857295031791124,0.6998719103535823,baby_food,Eubacteriaceae_bacterium,0.6998719103535823
factor(family_food)2,0.070640148913121,0.10827830593122283,0.6523942936269324,0.514465783184723,family_food,Eubacteriaceae_bacterium,0.514465783184723
factor(age_4_12_months_3)2,0.007358859079778438,0.0532816060531132,0.13811256125505747,0.8902103589024474,age_4_12_months_3,Eubacteriaceae_bacterium,0.8902103589024474
factor(age_1_5_years_3)2,0.02006808578151594,0.0524899103469898,0.38232272924175054,0.7023940840903669,age_1_5_years_3,Eubacteriaceae_bacterium,0.7023940840903669
factor(age5_10_years_3)2,0.022138408581498445,0.05158919608656931,0.4291287761947107,0.6680253108288674,age5_10_years_3,Eubacteriaceae_bacterium,0.6680253108288674
factor(age_10_18_years_3)2,0.021661879340338766,0.050902807880011065,0.42555372173968287,0.670627031261805,age_10_18_years_3,Eubacteriaceae_bacterium,0.670627031261805
factor(age_1_5_years_5)2,-0.06818160505739602,0.05558170676765421,-1.2266914605989452,0.22055143349154813,age_1_5_years_5,Eubacteriaceae_bacterium,0.22055143349154813
factor(age_5_10_years_5)2,-0.024493134533604813,0.04874461718945777,-0.5024787544931639,0.6155651401131532,age_5_10_years_5,Eubacteriaceae_bacterium,0.6155651401131532
factor(age_10_18_years_5)2,-0.021792209394644355,0.047825103115855326,-0.45566466091778574,0.6488411356595913,age_10_18_years_5,Eubacteriaceae_bacterium,0.6488411356595913
factor(age_1_5_years_6)2,0.02680009491788814,0.051170371827920426,0.5237424306396192,0.6007035205071913,age_1_5_years_6,Eubacteriaceae_bacterium,0.6007035205071913
factor(age_5_10_years_6)2,-0.006786101882105538,0.05328374349113386,-0.1273578288138616,0.8987114312386352,age_5_10_years_6,Eubacteriaceae_bacterium,0.8987114312386352
factor(age_10_18_years_6)2,0.04541958428172953,0.05604449753133135,0.8104200462558875,0.41810721315564026,age_10_18_years_6,Eubacteriaceae_bacterium,0.41810721315564026
factor(age_1_5_years_7)2,-0.01112842000628526,0.053405596243952004,-0.2083755409349168,0.8350256395940163,age_1_5_years_7,Eubacteriaceae_bacterium,0.8350256395940163
