term,estimate,std.error,statistic,p.value,metadata_var,species,fdr
factor(crp)3.5,-0.042093646870125324,1.4288922200303131,-0.029458937686169452,0.9765145371284647,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)3.7,-1.2171687806073104,1.4274126760893555,-0.8527098021449236,0.39437488194814174,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)3.8,-0.3559761859732185,0.7327853063051165,-0.48578510364534716,0.6274086487584267,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4,-0.03768647696677221,1.4298887049241098,-0.02635623096887977,0.9789874908854321,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.1,-0.3432439210122114,1.0283230868119002,-0.3337899590257835,0.7387281804582199,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.2,-0.05335161943842439,1.4269114977128479,-0.03738957848748156,0.9701946559467348,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.25,-0.03466565059482693,1.430643387628493,-0.024230811741485395,0.980681634596672,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.28,-0.18079875242802554,1.428935147863734,-0.12652691250426631,0.8993839485183016,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.3,-0.39071436275939264,1.434541246021467,-0.2723618884036924,0.7854965275488882,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.33,-0.09023806717298183,1.4261347327995777,-0.06327457364132752,0.9495822166064278,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.49,-0.056836358431774134,1.4264633073665556,-0.0398442484557852,0.968238906025937,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.5,-0.14219151252802076,1.4266033395117308,-0.09967137226573941,0.9206595026797457,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.55,-0.1517772419261352,1.426286857784543,-0.1064142469642407,0.9153116746196706,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.6,0.3060760679257424,1.4374873175225127,0.2129243605802796,0.831503861678744,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.8,0.0721862250893119,1.011481672347756,0.07136681470635056,0.9431445888933447,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)4.9,-0.3056019536394618,1.438249673490847,-0.2124818515673431,0.8318487803806552,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)40,-0.05651809279615455,1.426501001356101,-0.03962008631078822,0.9684174986705637,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)40.2,-0.06376268175601596,1.4258044294119139,-0.04472049633224626,0.964354352601006,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)5,-0.5290904052968664,0.6006649500310656,-0.8808411499114481,0.3789787068840774,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)5.1,-0.3207600288272529,1.0259816039835021,-0.3126372125795062,0.7547333907908279,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)5.29,-0.09507678370090085,1.4266830977119136,-0.06664183787793038,0.9469030281366387,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)5.8,-0.3048467470464777,1.4384869349044218,-0.21192180453605078,0.8322853620438658,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)5.9,-0.31800891909566154,1.4348691484928173,-0.22162921227325658,0.8247254717792337,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)50.3,-0.3330968679569608,1.4320788263288873,-0.23259674106826206,0.81620386344663,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)54,-0.16504730063146078,1.4268255298623982,-0.11567447958923037,0.90797362669789206,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)56,-0.11024087931190413,1.431921975518993,-0.07698804906737176,0.9386748917037966,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6,-0.4641750809316739,0.5454248018039155,-0.8510340552840289,0.39530384863820733,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6.1,-0.10064373515777049,1.4275001755901693,-0.07050348355730429,0.9438312252890508,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6.25,-0.03955291611800782,1.429451536918008,-0.027669994467449045,0.9779403543799863,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6.3,-0.12103835403321372,1.434258542056191,-0.08439088942757136,0.9327915402639155,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6.4,-0.23580450028976807,0.8353129558609987,-0.28229479578311173,0.7778761741467927,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6.5,-0.03318220907289109,1.4310352964373354,-0.023187554601553556,0.9815132336287644,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)6.8,-0.32519417039464366,1.4333590178987743,-0.22687558827470905,0.8206464606568218,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)7,-0.6139477057622251,0.5886833182977663,-1.0429167715122507,0.297671471471846,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)7.1,-0.30186368100418254,1.4394593268035902,-0.2097062941503806,0.8340129593168553,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)7.2,-0.3395484899941834,1.431330131099957,-0.2372258381322869,0.8126135994898458,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)7.6,-0.09216478030946383,1.4262888019993338,-0.06461859630410734,0.9485127647837446,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)7.7,-0.3196326132705813,1.0263269419978176,-0.3114335210263446,0.755647425718229,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)7.8,-0.3515346974914336,1.4306479832931307,-0.2457171167167587,0.8060382028060333,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)74.40000000000001,-0.3193898682942647,1.4345533672051085,-0.22264063198744644,0.8239387283426696,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)8,-0.6268670978579007,1.0083104414404223,-0.621700492322969,0.5345237746816474,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)8.25,-0.10905889433675585,1.429112704511766,-0.07631231182289021,0.9392121011271166,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)8.33,-0.0320979481786767,1.4313306143710067,-0.022425250921347777,0.9821208924105922,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)8.390000000000001,-0.11475054153859322,1.430775174947341,-0.08020165819749882,0.9361204681727282,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)8.5,0.6550595700691677,1.4332987826736412,0.45702932144213176,0.647919635520517,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)8.6,0.2085697240019257,1.0116510610023823,0.2061676521104687,0.8367739663577619,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)83,-0.06700467577304825,1.4256021645741734,-0.047000963829949366,0.9625379551980531,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)9,-1.1384204556696547,0.8357774271947139,-1.3621095983541476,0.17399644973133088,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)9.19999999999999,-0.250755116130008,1.0084637955049764,-0.2486505883976185,0.8037697791699384,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)9.210000000000001,-0.1441172893401346,1.426492256184524,-0.10102914244035847,0.9195823466086224,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)9.4,-0.34840059013054125,1.4307372970363246,-0.24351122379505272,0.8077450784370055,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)95,-1.1529753538765348,1.4278188472037239,-0.8075081486244216,0.41989541092685434,crp,Coprococcus_eutactus,0.9877664029158907
