feature	k149_101865_34	k149_103437_27	k149_106777_66	k149_107332_92	k149_110324_8	k149_110541_22	k149_112649_18	k149_115884_6	k149_116128_96	k149_117874_31	k149_118281_20	k149_122792_191	k149_130261_154	k149_130261_183	k149_130672_15	k149_131241_136	k149_134666_10	k149_137462_21	k149_145357_32	k149_148463_138	k149_148463_24	k149_154020_42	k149_1590_94	k149_163091_142	k149_163091_90	k149_163091_92	k149_16561_10	k149_168025_95	k149_168967_172	k149_17078_68	k149_191853_13	k149_198842_65	k149_211711_7	k149_212974_29	k149_218693_8	k149_25741_10	k149_277096_39	k149_28321_45	k149_29044_31	k149_305790_18	k149_34831_79	k149_43075_294	k149_43898_21	k149_43954_24	k149_44733_4	k149_45431_17	k149_45854_12	k149_49060_101	k149_49060_107	k149_49100_7	k149_49232_21	k149_49857_4	k149_54842_45	k149_59941_16	k149_63122_44	k149_6815_10	k149_69830_8	k149_7326_19	k149_74925_127	k149_78077_21	k149_78367_20	k149_78367_238	k149_78367_35	k149_85850_31	k149_85897_43	k149_91219_23	k149_99651_133	k149_99651_276
HK1039	-1	-1	-1	-8.15842936260448	-1	0	2	-5.96578428466209	0	0	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	2.40381306161659	-1	-2	-1	2.2821432287815	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	1	3.07330611733652	-1	-1	-1	-2.58640591759082	-1	-1.10469737866669	-1	-1	-1	-1	-1	-1	-1	-1	0	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK1048	-1	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	2.00755433613827	-1	-0.450084446378045	-1	-1	0.0676387168753633	-1	-1	-1	-1.94064472238358	0.508935661864395	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	1	-1	-1	0.685267406516842	-1	-4.83650126771712	-1	0	0.0607391578576785	0	-1	0.460480470040011	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	0.341416524478722
HK1058	1.58496250072116	-1	-1	0	-1	4.6331405495224	2.58496250072116	-5.96578428466209	0.58207422139633	-1	-5.41119543298445	0.0731347046302154	-1	0	-1	-1	-1	-1.94064472238358	0	-1.88097589685773	0	1.06143060049775	-6.05889368905357	-1	-2	0	-1	-1	-1	3.11619838466359	-1	2.26393580857533	-1	2.87852917654121	-1	4.24792751344359	-1	-1	-1	2.17312743348066	-1	1.08610437124329	-1	-9.38082178394093	-1	2.62152444367146	3.1740867785504	2.270229907238	-1	0.415758666522498	-2.58640591759082	-1	5.0084958528943	-1	-1	-1	-1	0.413594082409175	2.05554274796229	-1	-1	-4.10780328953452	-1.98279070996778	-1	1	-3.41888982477445	1	-10.9657842846621
HK1060	-1	-1	0.859969548221026	-8.15842936260448	-1	3.79212653444303	2.8073549220576	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	0	-1	-1	3.55973652443298	-1	-2	-1	1.96716860753263	0.220329954879556	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	4.23273749384733	3.23434802990267	-1	-1	-1	-2.58640591759082	3.69097573834328	3.89627184880738	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK1065	2.8073549220576	-1	-1	3.4306867092483	2.38211385993393	-1	-1	-5.96578428466209	0.343692069179019	-1	0	3.77135740899056	1.09423606984577	1.93206117134342	2.32192809488736	2	-1	3.03210084316702	0.544979883255804	-1.88097589685773	2.55949181320504	1.95494073508909	-6.05889368905357	0	2.37601248772974	4.58496250072116	3.70043971814109	1.58496250072116	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	2.32192809488736	1.73378816862518	2.58496250072116	3.72137265947682	0	2.32192809488736	-1	-2	-1	2.73790304130546	1.34198574722862	2.51954190457844	4.11786124220233	-1	-4.83650126771712	1.47508488294878	2.30246528733241	-1	-1	1.58496250072116	-1	-1	4.242373851512	1.18396283484259	2.03139519627553	-1	2.32192809488736	0	2.32192809488736	1.05866283937856
HK1068	1.63691458035588	-1	-1	1	-1	2	2.32192809488736	-5.96578428466209	0.149259365499623	-1	-5.41119543298445	1.77146305836565	0	-1.0130430374756	-1	-1	-1	-1.94064472238358	0	0	-1.04097178105631	-1	-6.05889368905357	0	0	1	-1	0	-1	0	-1	-2	-1	2.8682916687728	0	0	-1	-1	-1	2.36457243229586	0	1.62760683812965	-1	-9.38082178394093	-1	1.58496250072116	1.13224779829844	1.62105550329974	-1	-1	1.79701297783615	0	1.96162332828694	-1	1.75017770559306	-1	-1	-1	2.8073549220576	-1	0.24000896473507	-4.10780328953452	-1.98279070996778	-1	0	0	-1	-10.9657842846621
HK1078	5.98672947627519	-1	0.63876894441695	6.1637603580504	4.72672224803506	0.37851162325373	0	-5.96578428466209	6.28575360178244	-1	3.16365973836986	6.42288892788668	7.09641999764118	6.89469652333637	4.24792751344359	3.63203550398342	-1	7.26418922665426	6.7279204545632	4.75488750216347	7.31124879044183	6.55190047999961	3.38045240672816	5.12560977731164	6.34996674697119	7.79441586635011	5.56468301696364	-1	-1	0	-1	-2	1.58496250072116	-2.16488438474178	-1	1	-1	-1	4.75696989141432	4.91461235741715	5.9995039883228	3.88674522474211	5.18547014606694	6.23129799437558	-1	1.58496250072116	0.0745054363636298	5.90539903996306	4.56985560833095	2.48026512205446	6.71634620031405	-1	-4.83650126771712	2.69777381955519	0	0.382943869568991	-1	5.22257274694644	0.531069492725954	-1	6.904664724537	6.39889757120247	5.5277584800718	-1	4.64264381667236	4.80622093039896	5.89377476643579	6.63002680754186
HK1086	3.62819033461521	-1	-1	2.71281585443737	3.56510969653183	-1	-1	-5.96578428466209	2.80900277493909	-1	-5.41119543298445	4.24936948761749	0.549915553621955	3.70043971814109	-1	0.443606651475615	-1	3.48864353985378	3.88195821801367	2.32192809488736	3.60038870433076	3	-6.05889368905357	3.32192809488736	-2	-1	3.78774587811908	3.90689059560852	-1	-1	-1	-2	2.11869195279181	-2.16488438474178	-1	-1	-1	-1	4.08746284125034	2.42304025336151	-1	-1	3.4594316186373	-9.38082178394093	-1	-2	-1	2.8073549220576	1.57337452644594	1.53156860881496	1.27857955045842	-1	-4.83650126771712	-1	-1	-1	-1	2.94204525991605	1.58496250072116	-1	1.7057567820498	4.08746284125034	3.85169907708625	-1	2.79035501371084	-3.41888982477445	2.11103131238874	3.8293421939028
HK1088	7.33966297473835	-1	-1	5.79202238753514	4.57561487761963	-1	-1	-5.96578428466209	0.303342394487331	-1	-5.41119543298445	6.65686815126445	6.58496250072116	6.42278803541793	4.5223696719685	4.70043971814109	-1	7.73606362787181	5.75488750216347	4.58496250072116	7.54689445988764	5.32192809488736	3.11669744320102	5.70043971814109	5.70043971814109	7.37503943134692	4.21241369992289	6.9188632372746	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	6.81931053062383	5.23767843187404	4.57911979315649	3.85957205681725	4.82639594759272	5.03962096663955	-1	-2	-1	5.78135971352466	6.1153454267574	4.68655655308722	-2.58640591759082	-1	-4.83650126771712	3.16639409625346	5.16992500144231	-1	-1	6.39231742277876	1.94410879910795	-1	6.94251450533924	5.77146305836565	6.32192809488736	-1	5.7279204545632	-3.41888982477445	6.16992500144231	6.6582114827518
HK1095	-1	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	0.443606651475615	-1	-1.200912693926	0.0200576523412535	-1	1	-1	-1	-1	-1.94064472238358	-1	1.58496250072116	-1.04097178105631	-1	0.177598929327733	1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	-1	0.267835392097615	-1	-1	-1	-9.38082178394093	-1	-2	-1	1.58496250072116	-1	1.58496250072116	-2.58640591759082	-1	-4.83650126771712	-1	1	-1	-1	-1	3.31817220300303	-1	1	-4.10780328953452	-1.98279070996778	-1	-1	1	1.1807843910787	-10.9657842846621
HK1101	6.98323305359866	-1	-1	7.01364091066939	8.38914085787794	-1	-1	-5.96578428466209	3.87391160530574	-1	4.18253340164722	8.03781048597887	7.33564045970802	6.791175915088	5.54296993388594	5.26566192452189	-1	6.22560270774714	7.37092275175606	4.73720001306433	1.2060180040209	7.2399803334899	5.53287796758663	5.52847755314778	7.55711136144635	9.13628881249932	7.84009181168439	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	5.58427104367258	7.22638329042834	1.71984055506427	8.64142319825934	6.72497762378389	7.40285005758101	-1	-2	-1	7.61110596968078	5.15485860518664	7.15266004635255	9.2319747380234	-1	-4.83650126771712	6.0574502721839	5.16039585779522	-1	2.51349074558812	4.47307252930668	5.0756181977307	-1	7.29920801838728	6.08110523864902	0.635057829725214	-1	7.59552603833384	5.38031386588772	6.04279752808095	7.53616172011544
HK1104	2.97764627572151	-1	-1	3.5528688710113	1.59693514238723	-1	-1	-5.96578428466209	3.04875931191986	-1	-5.41119543298445	2.23511432037636	2.62410089462811	3.49927188316909	0	2.5197934862411	-1	1.24488705912353	2.99041034442869	3.73855168652023	-1.04097178105631	3.28732453099328	-6.05889368905357	4.05892254266585	-2	-1	3.12449357219531	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	3.11952218532947	5.44698401167793	1.15704371014558	4.29079299308089	1.0703893278914	-9.38082178394093	-1	-2	-1	5.4619868592787	2.22835695420105	3.34198574722862	6.72023741680109	-1	-4.83650126771712	-1	-1	-1	0	1.22774107583913	5.98347249275751	-1	4.62702310555406	-4.10780328953452	0.0935601761623378	-1	2.33742566428269	2.70398660386343	3.75670308634617	2.96032635712322
HK1105	-1	-1	0	-8.15842936260448	-1	4.1833277060448	3.38667301492272	-5.96578428466209	-1	0	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	2	-1	-2	-1	2.42787430679269	-1	2.11270013274936	-1	-1	0.953078952612507	0	-1	-1	-1	-9.38082178394093	-1	4.06419306192749	5.02821550713044	-1	-1	0.353887836284907	-2.58640591759082	-1	2.92732760504922	-1	0.786596361890807	-1	-1	-1	1.67671874411843	-1	0	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK2001	2.34084707705041	-1	-1	-8.15842936260448	2.16253231824146	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	4.16992500144231	2.8073549220576	1.64938552918152	1.58496250072116	-1	-1	3.32883646422954	2.58496250072116	2	2.01471235152137	2	0	1.70132725741294	-2	-1	2.2910141014173	3.84829743671766	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	3.14567745519564	2.50411186400883	3.32192809488736	1.87341950343486	2.58496250072116	-9.38082178394093	1	-2	-1	0.331131922217202	3.32192809488736	-1	3.64731450954714	-1	-4.83650126771712	-1	1.94410879910795	0.0200576523412535	-1	2.1940870521163	-1	-1	3.54485627488998	3.16992500144231	1.98550043030488	-1	-1	-3.41888982477445	1.60407132366886	3.25111310917129
HK2010	-1	4.71545412711572	-1	-8.15842936260448	0	2.88401173758352	2.32192809488736	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	0.034215715337913	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	0	-2	1	0.757876659747896	-1	-1	2.32192809488736	-1	-2	-1	3.61823865559545	-1	1	-1	-1	-1	-1	-1	0.00719550140420377	0	-9.38082178394093	0	-2	4.18261285176927	0	-1	0	-2.58640591759082	2.52180456172394	1.88166461932035	-1	-1	2.3050950106667	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	0	-3.41888982477445	-1	-10.9657842846621
HK2011	2.28924428515664	-1	-1	1.94373382963453	3.28968694280498	1.95009509417369	0	-5.96578428466209	-1	-1	-4.18442457113743	0.520045024039818	-1	2.13815914522947	-1	1	-1	0.034215715337913	2.32192809488736	-1.88097589685773	0.142740172116082	3.23878685958712	-6.05889368905357	-1	2.32192809488736	4	2	-1	-1	-1	-1	4.03236537179428	-1	0.922958964236172	1	0	-1	-1	1.54843662469604	3.10064131597347	2.58496250072116	3.25670876758438	2.32192809488736	3.16992500144231	1.58496250072116	-2	2.99276843076892	0.926758531986465	-1	3.11802742259079	4.54442356218942	1	-4.83650126771712	-1	1	2.78450398292957	-1	-1	-1	-1	3.07980475463526	-4.10780328953452	0	-1	3.16992500144231	1	2.6631168673661	2.02467428041162
HK2012	1.67129337248158	4.35409948376433	0.313826296390398	0.485426827170242	0.945607703181372	3.39862399671775	2.96125288405821	1.3956112485038	0.233888060174277	0	-5.41119543298445	2.90419504823787	0	1.5626698261027	0	-1	4.15785216914174	-1.94064472238358	0.204140716780225	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	0	0	0	0	3.74813916691477	2.8073549220576	5.48397696323626	4.50239425611126	0	3.34624777408278	-1	-1	1.14925936549962	-1	1.4594316186373	1.35049724708413	0	0.708407983483596	1	0	0	2	3.93950869389263	1.80529245560071	-1	1.76553474636298	2.02041330254419	3.31266517355839	2.56486589508793	0	-1	1.52606881166759	-1	0.855192407959154	-1	4.58496250072116	0	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	1.03210084316702	1
HK2014	-1	-1	-1	-8.15842936260448	-1	3.16928366111573	0.704871964456353	-5.96578428466209	-1	0	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	2	-1	-2	2	1.82456421208983	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	2.95102821304775	2.59407075685154	-1	-1	-1	-2.58640591759082	-1	3.29440019266409	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK2016	2.6259717913609	5.91042087562939	-1	4.00090140274153	1.33856703700115	3.57046293102604	2.75232042845967	-5.96578428466209	2.81537048603378	1	1.12167855658825	4.75012409672543	2.4523318565454	4.08746284125034	-1	1.7158933705476	-1	5.41768376875542	3.70043971814109	2.8073549220576	-1.04097178105631	3	-0.698997743967186	-1	-2	-1	-1	4.40925514668484	2.32135090142462	3.8073549220576	-1	-2	0	2.64823532977363	0	0	-1	-1	3.89345929330089	2.64477921926295	2.58496250072116	3.90689059560852	3.90689059560852	-9.38082178394093	0	3.58496250072116	3.7905635408545	2.52079937440518	2.80611779603563	2.36820959809927	1.94448367114875	-1	4.48735771531155	-1	-1	1.43242497680476	-1	2.12532047371441	3.09220743809709	-1	2.63482556778462	4.08746284125034	2.90958111597968	-1	2.58496250072116	-3.41888982477445	2.96310415473555	3.32192809488736
HK2017	1.06004738366994	-1	-1	2.12300395405482	-1	-1	-1	-0.473931188332412	3.33528315355643	-1	-5.41119543298445	2.12300395405482	-1	1.61588707391606	-1	0.452068230223811	-1	3.08746284125034	0.839959587489532	-1.88097589685773	2.74738739965272	1.36289064266586	-1.83650126771712	2.50690655458069	-2	-1	2	-1	-1	-1	-1	-2	1.72027846523333	-2.16488438474178	-1	-1	-1	-1	2.27768725373424	2.47456583453847	-1	0.635986503745623	-1	-9.38082178394093	-1	-2	-1	2.8787253414801	-1	2	-2.58640591759082	-1	-4.83650126771712	-1	1	-1	1.78534129870518	1.13290581201151	3.61188056710276	-1	0.430820496519772	1	0.216610068742442	-1	0.220329954879556	-3.41888982477445	-1	1.68885174386588
HK2018	0.0157829972409275	-1	-1	-8.15842936260448	-1	3.35980226054848	2.93073733756289	-5.96578428466209	-1	-1	-5.41119543298445	0	1	0	-1	-1	0	1.1525079483649	-1	0	-1.04097178105631	1	-6.05889368905357	-1	1	2.8073549220576	0	1	4.90332755161124	2.94392132655349	2	3.75210629932519	-1	2.94166975365654	-1	-1	-1	-1	0.411426245726465	-1	0	0	-1	-9.38082178394093	-1	3.06918658080974	3.77399632511117	-1	0	-1	-2.58640591759082	2.94392132655349	2.02361021518265	-1	0.784922701562861	4.44095219802964	-1	0	0	2.32192809488736	1.32826202860941	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	0.54794331129035	0
HK2020	-1	-1	-1	-8.15842936260448	-1	0.367371065648529	2	-5.96578428466209	0.267835392097615	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	2.06901467791518	0	-1	-2	-1	3.53704751940466	0	3.8073549220576	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	2.58496250072116	1	2.33542608663634	-1	-1	0	-2.58640591759082	2.80962023484189	0.724213686757358	-1	-1	-1	-1	0	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK2025	-1	-1	1.04334450487717	0	-1	5.24313589201192	4.63540615254069	0.01292617444427	-1	-1	-5.41119543298445	0	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	0	-1.88097589685773	-1.04097178105631	-1	-0.249822294406943	-1	0	2.32192809488736	0	-1	-1	4.28739841494796	-1	3.00916798887197	-1	4.36008329591333	-1	-1	-1	-1	-1	0.700439718141092	-1	0	-1	0	2.93338379147224	4.43215768731055	5.7763409075852	0	-1	-1	2.75360453628	-1	5.42991719157742	-1	1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	0	-10.9657842846621
HK2026	-1	-1	-1	-8.15842936260448	0.950841637549149	-1	-1	5.31705076399099	-1	3.66800562942296	-5.41119543298445	-1	-1	0	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	0	0	-1	0	-1	-1	-1	3.55028504908841	5.11494998251968	-2.16488438474178	-1	3.58496250072116	-1	-1	-1	-1	0	-1	-1	-6.64385618977472	2.58496250072116	-2	-1	0	-1	0	-2.58640591759082	5.157326722331	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	0
HK2028	-1	-1	2.99494171017697	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	-1	-1	-2.58640591759082	0.36289064266586	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK2037	2.50258520244744	6.210408347555	-1	-8.15842936260448	-1	0.358396261956654	0	-5.96578428466209	-1	-1	-5.41119543298445	1.70619898742978	0.0356239097307212	2	1	-1	0	2.32192809488736	1	-1.88097589685773	-1.04097178105631	1	-6.05889368905357	-1	1	1.58496250072116	-1	0	0	2.11470017240548	-1	-2	-1	0.583037623796664	-1	-1	-1	-1	0	1.77694619185709	0.237563718317676	-1	-1	-9.38082178394093	-1	1.58496250072116	1.61964776693088	2.01113778318899	0	-1	-2.58640591759082	-1	-4.83650126771712	0.11503324294624	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	0.034215715337913	-1	1.58496250072116	-3.41888982477445	0.296310560708092	1
HK2052	-1	4.77584069853125	1.69821847822441	-8.15842936260448	-1	4.83678256582442	4.49767622852715	-5.96578428466209	1	-1	0	0	-1	-1.0130430374756	-1	-1	4.99059187258758	-1.94064472238358	1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	0	1.19597745864259	0	-1	-1	4.92024565427759	5.32192809488736	-2	-1	3.73422186622078	0	4.75488750216347	2	0	0	-1	-1	1.59072177000984	0	0	0	4.1798294908513	4.93960272035604	-1	-1	1.58496250072116	1.31440650755482	-1	4.94948824310161	-1	0	4.05857626122623	-1	-1	-1	4.58496250072116	-1	-4.10780328953452	-1.98279070996778	0	-1	-3.41888982477445	-1	-10.9657842846621
HK2056	0.112366523072563	-1	-1	-8.15842936260448	0.585923976958601	1	-1	-5.96578428466209	2.00252250976871	-1	-5.41119543298445	3.05571626351254	0	2	0	2	-1	2.18364530539466	2.58496250072116	-1.88097589685773	1.53007074222508	2	-6.05889368905357	1.84076533732387	-2	0	-1	2.32192809488736	-1	-1	-1	8.13155347411832	-1	0.564622052436981	-1	3.70032873733094	-1	-1	2.8073549220576	-1	3	1.49876146567185	0	-9.38082178394093	-1	0	2.8073549220576	2.16124275834251	1.87931367631089	-1	-2.58640591759082	-1	-4.83650126771712	-1	2.80694266457776	0.0840642647884745	-1	1	0.655351828612554	-1	1.67129337248158	1	1	-1	-1	-3.41888982477445	1.58496250072116	2.59907970556486
HK2061	-1	-1	-1	-8.15842936260448	-1	1.80611779603563	0	3.56596267728106	2.86354205117958	3.32192809488736	-5.41119543298445	-1	-1	2.67581593117227	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	2	-6.05889368905357	1.47196778766152	-2	-1	-1	-1	-1	1.58496250072116	-1	-2	0	-2.16488438474178	-1	-1	-1	-1	1.58496250072116	0.808179083771471	-1	-1	-1	-9.38082178394093	-1	-2	-1	3.32192809488736	-1	0.511973981781801	0.768925335563751	-1	0.7311832415722	-1	0	1.12300395405482	-1	-1	3.66970712158962	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	1.15055967657538	-10.9657842846621
HK2065	-1	5.34819700307791	-1	-8.15842936260448	-1	3.20570529240357	2.94279597935065	-5.96578428466209	-1	1.58496250072116	0.356143810225275	0	-1	-1.0130430374756	-1	-1	1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	0	-6.05889368905357	-1	-2	0	2	-1	-1	2.58496250072116	3.4594316186373	-2	0.116364756691785	1.98221784631558	0.147957881387101	3.26468654754262	-1	-1	-1	0.265436896049098	-1	-1	0	0	0	3.16992500144231	3.38722466201514	0	-1	-1	2.32048467801769	2.03139519627553	3.78931192564509	-1	-1	-1	-1	-1	0	1	0.599317793698226	-4.10780328953452	0.205392512989685	-1	0	-3.41888982477445	-1	-10.9657842846621
HK2068	-1	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	-1	-1	-1.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK2078	-1	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	0	-2.16488438474178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	-1	-1	-1	-1	-4.83650126771712	-1	-1	0.147957881387101	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK2086	-1	5.86031726338398	2.56778879672772	-8.15842936260448	-1	-1	-1	2.37295209791183	-1	6.24792751344359	-1.16812275880833	0.173767067736706	-1	1.75958197323355	-1	1.25519856641969	-1	-1.94064472238358	-1	0	-1.04097178105631	-1	-1.52284078881336	0.452068230223811	-2	-1	0.860764202628828	-1	-1	-1	-1	0.347098670622268	2.58496250072116	-2.16488438474178	-1	2.58496250072116	-1	-1	0.412510571249805	1.27857955045842	1.58496250072116	1.1947174628936	-1	-9.38082178394093	2.7706176466562	-2	-1	0.760433874670112	-1	0.0662614422687213	3.699107384624	0.54399071966485	-4.83650126771712	-1	-1	1.88752527074159	-1	0.782408564927373	1.91456452349394	-1	-1	-4.10780328953452	-1.98279070996778	-1	0.448900951145128	0.631337144127481	0	-10.9657842846621
HK2095	-1	-1	0	-8.15842936260448	-1	1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	3.0746766862945	0	-1	-2	1.4350951516201	-2.16488438474178	2.81311419134629	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	3	-1	-1	-1	-2.58640591759082	0.466757615726171	-3.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK3002	0.325386414659773	0.0496307677246004	4.72552304552903	-8.15842936260448	-1	3.50283975825593	2.68212378961972	-5.96578428466209	1.7084079834836	-1	-5.41119543298445	-1	-1	0.361768359419153	-1	0	1	-1.94064472238358	0.244887059123534	-1.88097589685773	-1.04097178105631	-1	-0.274040765490812	-1	-2	-1	0.757876659747896	-1	-1	3.32192809488736	3.16992500144231	2	-1	-2.16488438474178	2	0	4.82293404802837	5.12928301694497	-1	2.1740867785504	-1	-1	-1	-9.38082178394093	-1	3	4.01212167271222	1.58496250072116	-1	-1	-2.58640591759082	0	2.65283063558872	-1	-1	2.97452931248388	-1	-1	-1	1.58496250072116	1	-4.10780328953452	-1.98279070996778	3.8073549220576	0.478195257939166	1	-1	-10.9657842846621
HK3007	-1	-1	-1	1.4350951516201	-1	-1	-1	4.26235798398462	-1	0.13224779829844	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	0	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	0	-1	-1	-1	-2	3.54633887675812	-2.16488438474178	-1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	-2	-1	0.159629185821228	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	0.130930869826449	-1	-1	-1	-1	0.459431618637297	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
HK3009	-1	-1	-1	-8.15842936260448	-1	0.849599011151452	0	-5.96578428466209	-1	0	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	1.6406209280357	0	-1	-2	-1	-2.16488438474178	-1	3.90689059560852	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	2	2.24305970607253	-1	-1	-1	-2.58640591759082	1.31614574229336	1.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
