term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
aspmgkgday,-0.047201336226229657,0.2298708253009449,-0.20533852508004907,0.8373973119237069,aspmgkgday,hitC.1,0.8373973119237069
sucmgkgday,0.1295429613766533,0.36267295899670704,0.357189468260934,0.7211116689098629,sucmgkgday,hitC.1,0.7211116689098629
sacmgkgday,0.6359454119128518,0.48545700796109537,1.3099932671356485,0.1908434998338153,sacmgkgday,hitC.1,0.1908434998338153
totaladmgkgday,-0.0012592654692353,0.002047293056375796,-0.6150880379892972,0.538796822335107,totaladmgkgday,hitC.1,0.538796822335107
totalasmgkgday,0.03812219732134217,0.11708955849051278,0.3255815276170081,0.7448871288046456,totalasmgkgday,hitC.1,0.7448871288046456
totalemmgkgday,-0.0012825752314919855,0.0020535981848030004,-0.6245502362552106,0.5325719444546025,totalemmgkgday,hitC.1,0.5325719444546025
p80,-1.2920475160270012e-7,4.836969153609833e-7,-0.2671192383070596,0.7894952745892302,p80,chuU,0.7894952745892302
cmc,-2.9683268769120158e-8,1.6168996452354142e-7,-0.18358139205849347,0.8544215420350258,cmc,chuU,0.8544215420350258
crn,-2.824864946163713e-7,3.4779267027775266e-7,-0.8122267050388761,0.41707538708175684,crn,chuU,0.41707538708175684
alsio,7.630189081345231e-5,1.1875576905821204e-4,0.6425110242522234,0.5208567321461671,alsio,chuU,0.5208567321461671
so32,4.228441508433292e-5,3.153649803399143e-5,1.3408088316831153,0.18063434136012113,so32,chuU,0.18063434136012113
tio2,1.736072700060601e-5,1.5641542339321572e-5,1.109911453997893,0.26760836861215587,tio2,chuU,0.26760836861215587
asp,7.244555298045034e-6,1.1699856431235635e-5,0.6192003586218304,0.5360863198626344,asp,chuU,0.5360863198626344
suc,1.653629431036157e-5,1.8381933563109595e-5,0.8995949339925801,0.3687994800077772,suc,chuU,0.3687994800077772
sac,5.105997795056662e-5,2.4398743591848082e-05,2.092729806285041,0.036912398131810235,sac,chuU,0.036912398131810235
totalad,-3.009038771558879e-8,8.999591191945612e-8,-0.33435282863202564,0.7382634332942453,totalad,chuU,0.7382634332942453
totalas,6.532183585933381e-6,5.907145566947179e-6,1.1058104988107178,0.2693778881802942,totalas,chuU,0.2693778881802942
totalem,-3.273708361043677e-8,9.023395209354516e-8,-0.3628022806370973,0.7169167318379762,totalem,chuU,0.7169167318379762
p80mgkgday,-0.0013526376714980638,0.014282763117678138,-0.09470420116566029,0.9245904885852678,p80mgkgday,chuU,0.9245904885852678
cmcmgkgday,-2.247008521348124e-4,0.004775227998905768,-0.04705552325172789,0.9624891342779305,cmcmgkgday,chuU,0.9624891342779305
crnmgkgday,-0.007408789261694523,0.010267487242524926,-0.7215776447239678,0.4709160716884214,crnmgkgday,chuU,0.4709160716884214
alsiomgkgday,2.6741571118802354,2.792123868835157,0.9577501706598225,0.3386853675949487,alsiomgkgday,chuU,0.3386853675949487
so32mgkgday,1.3102843891789624,0.8241779537864664,1.5898076175893923,0.11255634131146455,so32mgkgday,chuU,0.11255634131146455
tio2mgkgday,0.33043804546705674,0.26174463545226634,1.2624443855213905,0.2074203292626085,tio2mgkgday,chuU,0.2074203292626085
aspmgkgday,0.3542554297271554,0.298161552338691,1.1881324971260734,0.23538639539846407,aspmgkgday,chuU,0.23538639539846407
sucmgkgday,0.7261428994311717,0.46996983165216416,1.5450840682229308,0.1230047342613215,sucmgkgday,chuU,0.1230047342613215
sacmgkgday,1.6784198853022683,0.6269599118929217,2.67707688077659,0.0076887569166313625,sacmgkgday,chuU,0.0076887569166313625
totaladmgkgday,-4.825024600666348e-4,0.0026603934031172853,-0.181365079127496,0.8561598842539765,totaladmgkgday,chuU,0.8561598842539765
totalasmgkgday,0.2649175965190416,0.1516193238164619,1.7472548343490137,0.08125186858350622,totalasmgkgday,chuU,0.08125186858350622
totalemmgkgday,-6.173670999894955e-4,0.002668561218032868,-0.23134829953220565,0.8171457720934084,totalemmgkgday,chuU,0.8171457720934084
p80,1.6343851214694197e-7,1.594073837397666e-7,1.0252882163460897,0.3057579953566569,p80,hlyB,0.3057579953566569
cmc,4.6260089343944436e-8,5.330144248763356e-8,0.8678956363081021,0.385897225886389,cmc,hlyB,0.385897225886389
crn,1.1272565865967838e-7,1.1470134594410484e-7,0.982775378369237,0.32622687167014786,crn,hlyB,0.32622687167014786
alsio,1.5003108684653939e-6,3.919548968152296e-5,0.03827764063304078,0.969482675123837,alsio,hlyB,0.969482675123837
so32,-1.043394455521787e-6,1.042397410596899e-5,-0.10009564921351034,0.920311344537504,so32,hlyB,0.920311344537504
tio2,6.111227514723586e-8,5.167039237788995e-6,0.011827329411453463,0.9905684273164241,tio2,hlyB,0.9905684273164241
asp,-1.660540652058337e-6,3.8606721494035145e-6,-0.43011698165432033,0.6673089561311376,asp,hlyB,0.6673089561311376
suc,-3.7686274831953467e-7,6.069536968330014e-6,-0.06209085640073555,0.95051704336816,suc,hlyB,0.95051704336816
sac,7.915884577506116e-6,8.078646195851815e-6,0.9798528596995282,0.3276660843136475,sac,hlyB,0.3276660843136475
totalad,2.7525075439667225e-8,2.9666412741143533e-8,0.9278194731476063,0.3539804978558593,totalad,hlyB,0.3539804978558593
totalas,-2.113994333624613e-9,1.9513524072985214e-6,-0.001083348310493672,0.9991360758881291,totalas,hlyB,0.9991360758881291
totalem,2.7678159597609894e-8,2.9745353646394578e-8,0.9305036318156114,0.3525911353093183,totalem,hlyB,0.3525911353093183
p80mgkgday,0.004703453828492844,0.004707102061542382,0.9992249513603402,0.3182043009504976,p80mgkgday,hlyB,0.3182043009504976
cmcmgkgday,0.001256482014451824,0.0015743471399782194,0.7980971810760917,0.4252206134640677,cmcmgkgday,hlyB,0.4252206134640677
crnmgkgday,0.0032176451971386083,0.003386010021082923,0.950276336190385,0.3424644367824462,crnmgkgday,hlyB,0.3424644367824462
alsiomgkgday,-0.012216133146783725,0.9220693387700842,-0.01324860575353085,0.9894351212847652,alsiomgkgday,hlyB,0.9894351212847652
so32mgkgday,-0.06507695181496605,0.2726283324444059,-0.23870208657875455,0.8114415340652589,so32mgkgday,hlyB,0.8114415340652589
tio2mgkgday,-0.01948882910698757,0.08649629318038678,-0.22531403821368273,0.8218337537290406,tio2mgkgday,hlyB,0.8218337537290406
aspmgkgday,-0.04865267492960954,0.09849104359348565,-0.4939807027572963,0.6215525629893064,aspmgkgday,hlyB,0.6215525629893064
sucmgkgday,6.678513716961093e-4,0.15544670679907877,0.004296336573790107,0.9965738684933629,sucmgkgday,hlyB,0.9965738684933629
sacmgkgday,0.2817948731618036,0.20801872841552013,1.3546610697423103,0.17618196872512187,sacmgkgday,hlyB,0.17618196872512187
totaladmgkgday,7.674786626652284e-4,8.770141374867396e-4,0.8751040945184679,0.38196807908823904,totaladmgkgday,hlyB,0.38196807908823904
totalasmgkgday,0.0037814342638721457,0.050184757237098955,0.07535025517821435,0.9399683733387534,totalasmgkgday,hlyB,0.9399683733387534
totalemmgkgday,7.737775613841562e-4,8.797187841138516e-4,0.879573763067466,0.37954359989587294,totalemmgkgday,hlyB,0.37954359989587294
p80,-1.0816800573601056e-6,1.4251275987174963e-6,-0.7590057608410176,0.4482320280697807,p80,clpP,0.4482320280697807
cmc,-3.046171356632407e-7,4.764570093092897e-7,-0.6393381348399892,0.5229164607587451,cmc,clpP,0.5229164607587451
crn,-7.615396020339874e-7,1.0253817915073358e-6,-0.7426888290209503,0.4580435045662026,crn,clpP,0.4580435045662026
alsio,-1.2140229055387817e-4,3.501915601574159e-4,-0.3466739475369029,0.7289924367409477,alsio,clpP,0.7289924367409477
so32,-1.054828509560166e-4,9.301770551017301e-5,-1.1340083092511923,0.2573728400909541,so32,clpP,0.2573728400909541
tio2,8.849082694692332e-6,4.6168899051849064e-5,0.19166761340257532,0.8480858837274188,tio2,clpP,0.8480858837274188
asp,-3.422380904553104e-5,3.44679748269219e-5,-0.9929161552827828,0.3212649972509777,asp,clpP,0.3212649972509777
suc,-2.0342643095247095e-5,5.422714029097688e-5,-0.3751376706588381,0.7077283948296846,suc,clpP,0.7077283948296846
sac,2.573971974356903e-5,7.225207711991978e-5,0.35624885497544584,0.7218150941300218,sac,clpP,0.7218150941300218
totalad,-1.8556298348385452e-7,2.6519307322489666e-7,-0.6997278670491067,0.4844456646408557,totalad,clpP,0.4844456646408557
totalas,-9.343773305867446e-6,1.7431185255263525e-5,-0.5360377489560555,0.5921876772090655,totalas,clpP,0.5921876772090655
totalem,-1.837419233611254e-7,2.659036050184699e-7,-0.6910095233509997,0.4899028862256981,totalem,clpP,0.4899028862256981
p80mgkgday,-0.03152946714966501,0.04208065257113383,-0.7492627899809081,0.45407688069090846,p80mgkgday,clpP,0.45407688069090846
cmcmgkgday,-0.008783872018822596,0.014071524119868329,-0.6242303210368081,0.5327818085036098,cmcmgkgday,clpP,0.5327818085036098
crnmgkgday,-0.022343977840163353,0.03026776587850554,-0.7382103433022384,0.4607582339677383,crnmgkgday,clpP,0.4607582339677383
alsiomgkgday,-0.2595912228869958,8.23926993879148,-0.03150658065768776,0.9748790335841604,alsiomgkgday,clpP,0.9748790335841604
so32mgkgday,-2.093301075023024,2.4343262026606336,-0.8599098480454752,0.3902809013298918,so32mgkgday,clpP,0.3902809013298918
tio2mgkgday,0.23383148114418753,0.7728656973312776,0.30255124784501736,0.7623668711833294,tio2mgkgday,clpP,0.7623668711833294
aspmgkgday,-0.5007391228615518,0.8800049688359678,-0.5690185176157672,0.5696177145468454,aspmgkgday,clpP,0.5696177145468454
sucmgkgday,0.22857400523446578,1.3889750578898983,0.1645630739991189,0.8693592537478244,sucmgkgday,clpP,0.8693592537478244
sacmgkgday,1.6075515405703307,1.8609468620576777,0.8638352729711133,0.38812278930326116,sacmgkgday,clpP,0.38812278930326116
totaladmgkgday,-0.005320901040303457,0.007839242718412645,-0.6787519192135535,0.4976320042470681,totaladmgkgday,clpP,0.4976320042470681
totalasmgkgday,-0.012918088264629016,0.4484351204151569,-0.02880703958394154,0.9770308190720824,totalasmgkgday,clpP,0.9770308190720824
totalemmgkgday,-0.005352043096724766,0.007863463001233676,-0.6806216416208863,0.49644895644803344,totalemmgkgday,clpP,0.49644895644803344
p80,2.9531201233041047e-8,7.089308274286193e-8,0.4165596993454835,0.677191881339241,p80,bioA,0.677191881339241
cmc,1.1101449668669503e-8,2.369598359887291e-8,0.46849499293194724,0.6396492478288901,cmc,bioA,0.6396492478288901
crn,2.553396207293893e-8,5.1002150414031985e-8,0.5006448133197515,0.6168569787188183,crn,bioA,0.6168569787188183
alsio,-1.546121345304231e-5,1.740034319262527e-5,-0.8885579601438657,0.37469812948578995,alsio,bioA,0.37469812948578995
so32,1.1821545771902876e-6,4.631221332383485e-6,0.25525762911052335,0.7986365020279486,so32,bioA,0.7986365020279486
tio2,-2.1872537152874556e-6,2.293544657721177e-6,-0.9536564757630096,0.3407509070273792,tio2,bioA,0.3407509070273792
asp,-1.2075147587816338e-6,1.7147717712802032e-6,-0.704183949727686,0.4816692108251457,asp,bioA,0.4816692108251457
suc,-6.736073620470919e-7,2.696597886504226e-6,-0.24979896536236354,0.8028526622376451,suc,bioA,0.8028526622376451
sac,-1.5351676460506982e-6,3.5924234193497836e-6,-0.42733482856777455,0.6693324315689482,sac,bioA,0.6693324315689482
totalad,5.9901500734231055e-9,1.319036827322022e-8,0.45413061632135193,0.6499458044639312,totalad,bioA,0.6499458044639312
totalas,-4.673740313488059e-7,8.6673911463022e-7,-0.5392326519707182,0.5899833126864737,totalas,bioA,0.5899833126864737
totalem,6.202835091186396e-9,1.3225343286208192e-8,0.46901127304989576,0.6392804499733526,totalem,bioA,0.6392804499733526
p80mgkgday,7.838432107398145e-4,0.0020782426997464454,0.377166348682686,0.7062216859885251,p80mgkgday,bioA,0.7062216859885251
cmcmgkgday,3.201141391079095e-4,6.9477210496578e-4,0.46074696554444466,0.6451950991734523,cmcmgkgday,bioA,0.6451950991734523
crnmgkgday,7.649889907638692e-4,0.00149461986987928,0.5118284629961846,0.6090135254585114,crnmgkgday,bioA,0.6090135254585114
alsiomgkgday,-0.41362461505598913,0.4062799427306557,-1.0180778609841505,0.3091692191146103,alsiomgkgday,bioA,0.3091692191146103
so32mgkgday,0.016028495762227857,0.1202633852346861,0.13327826861807773,0.8940308474147375,so32mgkgday,bioA,0.8940308474147375
tio2mgkgday,-0.030716117495469052,0.03812967742690824,-0.8055698229902304,0.4209017872469746,tio2mgkgday,bioA,0.4209017872469746
aspmgkgday,-0.03898614253402574,0.04341893989019886,-0.8979063660378831,0.3696991441172287,aspmgkgday,bioA,0.3696991441172287
sucmgkgday,-0.03071081761989673,0.06855390578875951,-0.44798056750447396,0.6543754142436772,sucmgkgday,bioA,0.6543754142436772
sacmgkgday,-0.04117914300130362,0.09191926586271007,-0.4479925140264771,0.6543667986592983,sacmgkgday,bioA,0.6543667986592983
totaladmgkgday,1.6969274798617266e-4,3.8709520156648535e-4,0.43837471324745203,0.6613178215911617,totaladmgkgday,bioA,0.6613178215911617
totalasmgkgday,-0.015704967383730443,0.02212503558535938,-0.7098278926214593,0.4781658989842793,totalasmgkgday,bioA,0.4781658989842793
totalemmgkgday,1.789699654487266e-4,3.8828379120664226e-4,0.4609256670039051,0.6450669749773505,totalemmgkgday,bioA,0.6450669749773505
p80,-4.5183299842755556e-7,1.382673811902072e-6,-0.3267820613496632,0.7439791379983266,p80,flhA,0.7439791379983266
cmc,-1.1845795419678013e-7,4.6220122088693363e-7,-0.25629087255431116,0.7978391044470843,cmc,flhA,0.7978391044470843
crn,-2.0061904718464536e-7,9.948805703564033e-7,-0.20165138727432996,0.8402770752115872,crn,flhA,0.8402770752115872
alsio,1.1778146314217327e-4,3.3958895062548956e-4,0.34683538120198365,0.7288712264169601,alsio,flhA,0.7288712264169601
so32,3.27227957769226e-5,9.031287144868384e-5,0.3623270443296206,0.7172715578053919,so32,flhA,0.7172715578053919
tio2,1.9729214713902847e-5,4.476351907479377e-5,0.44074315696534055,0.6596029007085997,tio2,flhA,0.6596029007085997
asp,3.686335645057015e-5,3.3416156792398075e-5,1.1031596685276592,0.27052597107905324,asp,flhA,0.27052597107905324
suc,4.190398029204425e-5,5.255749710834318e-5,0.797297866100101,0.4256832420145158,suc,flhA,0.4256832420145158
sac,5.178190792965088e-5,7.003307749238856e-5,0.7393921527335239,0.46004039480437264,sac,flhA,0.46004039480437264
totalad,-6.089882595892052e-8,2.572833012959774e-7,-0.2366994890541412,0.812993719554536,totalad,flhA,0.812993719554536
totalas,1.6760064042489823e-5,1.6890833561835515e-5,0.992257959391586,0.32158554349171387,totalas,flhA,0.32158554349171387
totalem,-6.611558593942351e-8,2.5796662713170517e-7,-0.2562951133429679,0.7978358320868477,totalem,flhA,0.7978358320868477
p80mgkgday,-0.01160841699255978,0.04082762367304214,-0.2843275201496638,0.7762856960199462,p80mgkgday,flhA,0.7762856960199462
cmcmgkgday,-0.0026630097973133963,0.013650632309219268,-0.19508325599795634,0.8454127964591809,cmcmgkgday,flhA,0.8454127964591809
crnmgkgday,-0.002752683753462756,0.029368240306572438,-0.09372995197287055,0.9253639620257001,crnmgkgday,flhA,0.9253639620257001
alsiomgkgday,4.160084572944725,7.987496712219321,0.5208245740596803,0.6027363651988684,alsiomgkgday,flhA,0.6027363651988684
so32mgkgday,1.2861168184659828,2.3617438268646866,0.544562371175267,0.5863150270453645,so32mgkgday,flhA,0.5863150270453645
tio2mgkgday,0.3310139035372936,0.749382669942979,0.4417154503485925,0.6589000269669927,tio2mgkgday,flhA,0.6589000269669927
aspmgkgday,1.1312591719258414,0.8520477651953744,1.3276945473431807,0.18492903846648165,aspmgkgday,flhA,0.18492903846648165
sucmgkgday,1.2350187113217128,1.3457451641675182,0.9177210843523252,0.35923963060638175,sucmgkgday,flhA,0.35923963060638175
sacmgkgday,1.3532241086838324,1.8049597125142889,0.7497253812933067,0.45379843800870456,sacmgkgday,flhA,0.45379843800870456
totaladmgkgday,-0.0012096528035704867,0.007605447270656983,-0.1590508434970706,0.8736977240182754,totaladmgkgday,flhA,0.8736977240182754
totalasmgkgday,0.5007319900478379,0.43423931059674603,1.1531245049180725,0.2494504109181532,totalasmgkgday,flhA,0.2494504109181532
totalemmgkgday,-0.0014227661071099143,0.007628888371709508,-0.186497172037018,0.8521360564396923,totalemmgkgday,flhA,0.8521360564396923
p80,-1.2674896116413977e-7,8.441718414656679e-7,-0.15014592401480215,0.8807143138622789,p80,FTT_RS04105.1,0.8807143138622789
cmc,-2.1467583670384464e-8,2.8218303206641076e-7,-0.07607680558670922,0.9393905728794667,cmc,FTT_RS04105.1,0.9393905728794667
crn,1.7475202465690708e-8,6.073813179062256e-7,0.028771386195959238,0.9770592129288527,crn,FTT_RS04105.1,0.9770592129288527
alsio,-2.2380448509538907e-4,2.0708039923216697e-4,-1.0807613174652613,0.28036110166457057,alsio,FTT_RS04105.1,0.28036110166457057
so32,2.908863912569961e-5,5.512558480040934e-5,0.5276794655516037,0.5979724411841496,so32,FTT_RS04105.1,0.5979724411841496
tio2,-2.8157940923899154e-5,2.730187336426796e-5,-1.0313556343994912,0.30290790589231653,tio2,FTT_RS04105.1,0.30290790589231653
asp,8.214093950966805e-7,2.0426447260882855e-5,0.04021303286889735,0.9679404728766983,asp,FTT_RS04105.1,0.9679404728766983
suc,2.8097314486864548e-5,3.2080832504503205e-5,0.875828720558312,0.38157340898470793,suc,FTT_RS04105.1,0.38157340898470793
sac,-2.4342586082637705e-5,4.276402888896161e-5,-0.5692304190010753,0.5694734529231421,sac,FTT_RS04105.1,0.5694734529231421
totalad,-1.0300615458737904e-8,1.570751952355185e-7,-0.06557760723004777,0.9477421804142924,totalad,FTT_RS04105.1,0.9477421804142924
totalas,1.6966089086926185e-6,1.032209396814458e-5,0.16436673740120852,0.869513563426077,totalas,FTT_RS04105.1,0.869513563426077
totalem,-9.92385292288328e-9,1.5749406001218528e-7,-0.06301096639527531,0.9497847318360895,totalem,FTT_RS04105.1,0.9497847318360895
p80mgkgday,-0.00488557980721919,0.02492510299388135,-0.19601041602189204,0.8446874577115255,p80mgkgday,FTT_RS04105.1,0.8446874577115255
cmcmgkgday,-9.634730366230429e-4,0.008333498598495196,-0.11561447154944263,0.9080078958455143,cmcmgkgday,FTT_RS04105.1,0.9080078958455143
crnmgkgday,2.0389987577116556e-4,0.01792854525520149,0.011372918040408742,0.9909307870754918,crnmgkgday,FTT_RS04105.1,0.9909307870754918
alsiomgkgday,-4.685981111295445,4.872699439375731,-0.9616807212504352,0.3367087403013127,alsiomgkgday,FTT_RS04105.1,0.3367087403013127
so32mgkgday,0.73487227310227,1.441826513177438,0.5096814813612969,0.6105159142054074,so32mgkgday,FTT_RS04105.1,0.6105159142054074
tio2mgkgday,-0.25524587115465797,0.4574173032153106,-0.5580153382053222,0.5771018896279365,tio2mgkgday,FTT_RS04105.1,0.5771018896279365
aspmgkgday,0.04363247614469586,0.5211270751711656,0.0837271334066929,0.9333093381606312,aspmgkgday,FTT_RS04105.1,0.9333093381606312
sucmgkgday,0.7519239315860962,0.8215386818481973,0.915262967161217,0.36052695585624905,sucmgkgday,FTT_RS04105.1,0.36052695585624905
sacmgkgday,-0.5293313092150344,1.1022622535018027,-0.480222658022979,0.6312944177898596,sacmgkgday,FTT_RS04105.1,0.6312944177898596
totaladmgkgday,-4.5976917318765726e-4,0.004642961379573241,-0.09902498332431037,0.9211610161465147,totaladmgkgday,FTT_RS04105.1,0.9211610161465147
totalasmgkgday,0.05900646957355415,0.26545318307032795,0.22228578648432046,0.8241888030656337,totalasmgkgday,FTT_RS04105.1,0.8241888030656337
totalemmgkgday,-4.577260744503758e-4,0.0046573197888045365,-0.09828100607363859,0.9217514195294921,totalemmgkgday,FTT_RS04105.1,0.9217514195294921
p80,-7.481399212909801e-7,1.418856042052973e-6,-0.5272838816040002,0.5982468616540836,p80,narG.2,0.5982468616540836
cmc,-2.8960385943899375e-7,4.742272181830373e-7,-0.610685866046633,0.5417046553582805,cmc,narG.2,0.5417046553582805
crn,-7.361320659128999e-7,1.020578154256457e-6,-0.7212892641712574,0.47109250243325174,crn,narG.2,0.47109250243325174
alsio,3.3522147870625863e-4,3.482388530209921e-4,0.962619408484128,0.33623672039533203,alsio,narG.2,0.33623672039533203
so32,-9.343500141744873e-5,9.26053413083791e-5,-1.0089590956347414,0.31351672976812756,so32,narG.2,0.31351672976812756
tio2,1.168671052799599e-5,4.594969568296643e-5,0.2543370604373395,0.7993471212922287,tio2,narG.2,0.7993471212922287
asp,-2.6517483732337732e-5,3.431961425818678e-5,-0.7726626392956066,0.44011293170904375,asp,narG.2,0.44011293170904375
suc,-2.219343251911156e-5,5.396965345088354e-5,-0.4112205860152365,0.6810994358414912,suc,narG.2,0.6810994358414912
sac,4.653214665710413e-5,7.188871654963548e-5,0.6472802532922683,0.5177686207841388,sac,narG.2,0.5177686207841388
totalad,-1.6651917569377778e-7,2.6396775413307486e-7,-0.6308315053126904,0.5284592971276963,totalad,narG.2,0.5284592971276963
totalas,-6.356473375147736e-6,1.7351787076748778e-5,-0.36632960899257155,0.7142850407962467,totalas,narG.2,0.7142850407962467
totalem,-1.6574781551355181e-7,2.646732063035975e-7,-0.6262357184860949,0.53146630709886,totalem,narG.2,0.53146630709886
p80mgkgday,-0.017411208487308517,0.041899333752782875,-0.41554857626231584,0.6779316400826836,p80mgkgday,narG.2,0.6779316400826836
cmcmgkgday,-0.007867953771820561,0.014006167100107964,-0.561749243428626,0.5745569452160488,cmcmgkgday,narG.2,0.5745569452160488
crnmgkgday,-0.01881285180554921,0.03012979810781697,-0.6243935567782096,0.5326747207830567,crnmgkgday,narG.2,0.5326747207830567
alsiomgkgday,7.2920889608408626,8.193398304675,0.8899956635429445,0.3739274420758386,alsiomgkgday,narG.2,0.3739274420758386
so32mgkgday,-2.116801595249924,2.4227650564548306,-0.8737131112281209,0.38272452929054646,so32mgkgday,narG.2,0.38272452929054646
tio2mgkgday,0.45850962715000015,0.7689971790604878,0.5962435749246549,0.5513020294774231,tio2mgkgday,narG.2,0.5513020294774231
aspmgkgday,-0.24491113231690945,0.8760788483253716,-0.2795537556751405,0.7799439256702574,aspmgkgday,narG.2,0.7799439256702574
sucmgkgday,0.4153932331854522,1.3823201884993244,0.30050435249478036,0.7639264933233145,sucmgkgday,narG.2,0.7639264933233145
sacmgkgday,2.4907863242199646,1.85004402205438,1.3463389489802913,0.17884773982435914,sacmgkgday,narG.2,0.17884773982435914
totaladmgkgday,-0.004238252137785992,0.007803598850812498,-0.5431150702146501,0.5873102603557017,totaladmgkgday,narG.2,0.5873102603557017
totalasmgkgday,0.12414481800283918,0.44628019011041187,0.2781768511215458,0.7809999876528764,totalasmgkgday,narG.2,0.7809999876528764
totalemmgkgday,-0.004334792233903103,0.00782763213777979,-0.5537807803947993,0.5799944989774817,totalemmgkgday,narG.2,0.5799944989774817
p80,-4.1854353128961615e-8,2.0474856101828818e-7,-0.20441830174925224,0.8381156863592147,p80,fimH,0.8381156863592147
cmc,7.272171627421248e-9,6.844272324158816e-8,0.10625193275480929,0.9154280931167634,cmc,fimH,0.9154280931167634
crn,-1.857751298034514e-8,1.473171688212394e-7,-0.1261055525910075,0.8997026445547556,crn,fimH,0.8997026445547556
alsio,4.476683148997912e-5,5.0247170229350976e-5,0.8909323905334949,0.37342421319593266,alsio,fimH,0.37342421319593266
so32,2.822838931300493e-5,1.331068263738935e-5,2.120731902488017,0.034470792729764305,so32,fimH,0.034470792729764305
tio2,1.1733308904291625e-6,6.629348712226963e-6,0.1769903713565569,0.8595926866096387,tio2,fimH,0.8595926866096387
asp,7.381822918234976e-6,4.942626962970357e-6,1.4935019319764204,0.13598115286791257,asp,fimH,0.13598115286791257
suc,5.447290101228149e-6,7.783471352111581e-6,0.6998535556696501,0.4843672326703382,suc,fimH,0.4843672326703382
sac,4.448509884171692e-6,1.0373914995514573e-5,0.42881688216021807,0.6682542247882902,sac,fimH,0.6682542247882902
totalad,4.821534270383909e-10,3.8098552628717926e-8,0.012655426355355905,0.9899081047645005,totalad,fimH,0.9899081047645005
totalas,2.7071596944365225e-6,2.500546864443443e-6,1.0826270576772676,0.27953266877709765,totalas,fimH,0.27953266877709765
totalem,-4.4054611118300966e-10,3.820013579678799e-8,-0.011532579714547832,0.9908034616177586,totalem,fimH,0.9908034616177586
p80mgkgday,-0.0010079807955970595,0.006045720893482305,-0.16672631988084843,0.8676577138289348,p80mgkgday,fimH,0.8676577138289348
cmcmgkgday,4.330379690711782e-4,0.002021242355080657,0.21424346663955496,0.8304509153684057,cmcmgkgday,fimH,0.8304509153684057
crnmgkgday,4.938067938932065e-5,0.004348617754017238,0.011355488613296248,0.9909446853882302,crnmgkgday,fimH,0.9909446853882302
alsiomgkgday,1.216679679823444,1.18171549440526,1.0295876508209627,0.3037377002460238,alsiomgkgday,fimH,0.3037377002460238
so32mgkgday,0.845689697319655,0.3476158681117391,2.432828230522011,0.015356660717393777,so32mgkgday,fimH,0.015356660717393777
tio2mgkgday,0.03026882149839492,0.1109760232242825,0.27275100169359684,0.7851654487903004,tio2mgkgday,fimH,0.7851654487903004
aspmgkgday,0.23220966341170304,0.12594320706768647,1.8437648906852524,0.06585210251875791,aspmgkgday,fimH,0.06585210251875791
sucmgkgday,0.1712337681562855,0.1992876814737765,0.8592290646866574,0.39065592415578887,sucmgkgday,fimH,0.39065592415578887
sacmgkgday,0.11226191655096789,0.2673723049838155,0.4198711476783779,0.6747730985789673,sacmgkgday,fimH,0.6747730985789673
totaladmgkgday,1.416231116218167e-4,0.0011261557374065095,0.12575801633614983,0.8999777125273213,totaladmgkgday,fimH,0.8999777125273213
totalasmgkgday,0.08461287010100552,0.06427039942172992,1.3165138362653115,0.18864876247235093,totalasmgkgday,fimH,0.18864876247235093
totalemmgkgday,1.0339279459615549e-4,0.0011296472235562216,0.09152662215259251,0.9271134839608093,totalemmgkgday,fimH,0.9271134839608093
p80,-7.887412940092329e-7,1.4748784630715814e-6,-0.5347839254270488,0.5930538037491526,p80,mgtB.2,0.5930538037491526
cmc,-2.9974751224874377e-7,4.929575986463026e-7,-0.6080594214834547,0.5434436602375541,cmc,mgtB.2,0.5434436602375541
crn,-6.593872218413024e-7,1.0610360512793956e-6,-0.6214560014678241,0.5346028674750125,crn,mgtB.2,0.5346028674750125
alsio,1.2726273697696096e-4,3.623029789092031e-4,0.3512605316139405,0.7255513181633024,alsio,mgtB.2,0.7255513181633024
so32,-1.0665646632775276e-4,9.62410056121239e-5,-1.1082226920779055,0.26833607868086085,so32,mgtB.2,0.26833607868086085
tio2,1.0954427721996675e-6,4.776767165759173e-5,0.022932722784816086,0.981713733514826,tio2,mgtB.2,0.981713733514826
asp,-2.9247772489502317e-5,3.567213170766185e-5,-0.8199053740099396,0.4126883173531797,asp,mgtB.2,0.4126883173531797
suc,-2.767134468225011e-5,5.609662508873586e-5,-0.4932800259993981,0.6220466183059851,suc,mgtB.2,0.6220466183059851
sac,1.1065626944767279e-5,7.475958333798407e-5,0.14801616663298098,0.8823938960907625,sac,mgtB.2,0.8823938960907625
totalad,-1.6728229523903488e-7,2.7440037379809265e-7,-0.6096285253682757,0.542404399910758,totalad,mgtB.2,0.542404399910758
totalas,-9.684919552912172e-6,1.8034086131095813e-5,-0.5370341187520814,0.5914998122221593,totalas,mgtB.2,0.5914998122221593
totalem,-1.6516067483282e-7,2.751353328611553e-7,-0.6002888582694936,0.5486049257203507,totalem,mgtB.2,0.5486049257203507
p80mgkgday,-0.01993115208287168,0.04355244140634146,-0.45763570168008083,0.6474274834449496,p80mgkgday,mgtB.2,0.6474274834449496
cmcmgkgday,-0.0084247677122576,0.014559042960296156,-0.5786621919608804,0.5630966975885398,cmcmgkgday,mgtB.2,0.5630966975885398
