term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(crp)2.3,-0.9126343051264398,8.835441406046066,-0.10329244043222639,0.9177871409172419,crp,BPS_RS26875,0.9992124376398877
factor(crp)2.6,0.5914985072471403,8.8825019829794,0.06659142979991069,0.9469431313248047,crp,BPS_RS26875,0.9992124376398877
factor(crp)2.7,2.067652443933251,8.895024180515058,0.23245045791584631,0.8163173822351882,crp,BPS_RS26875,0.9992124376398877
factor(crp)2.8,0.41936083657414003,8.870326633336134,0.04727682011146169,0.9623182481070307,crp,BPS_RS26875,0.9992124376398877
factor(crp)2.9,-0.511326356958224,8.849744537361776,-0.05777865731598362,0.9539562986065135,crp,BPS_RS26875,0.9992124376398877
factor(crp)20,9.714760444862074,6.2906086210960925,1.5443275889526487,0.1233684687390729,crp,BPS_RS26875,0.7196494009779252
factor(crp)23,-3.54302447602196,8.834325671922866,-0.4010520562177544,0.6886145596220113,crp,BPS_RS26875,0.9992124376398877
factor(crp)23.2,-3.921504581458675,8.858794270970721,-0.44266798183913214,0.6582659805536024,crp,BPS_RS26875,0.9992124376398877
factor(crp)24,0.4382763792720167,8.8724257004325775,0.049397582360216144,0.9606292537870134,crp,BPS_RS26875,0.9992124376398877
factor(crp)24.7,7.682193074387071,8.89412335588063,0.8637380849128595,0.38829439206861793,crp,BPS_RS26875,0.9992124376398877
factor(crp)24.8,2.1394815485768452,8.856393089889734,0.24157481797180289,0.8092441884537058,crp,BPS_RS26875,0.9992124376398877
factor(crp)25,29.030590393987545,8.857684059061478,3.277447039250517,0.001147183070066654,crp,BPS_RS26875,0.013383802484110963
factor(crp)3,0.3094876635392716,8.863096431690142,0.03491868399769335,0.9721635144540521,crp,BPS_RS26875,0.9992124376398877
factor(crp)3.1,8.029778648888664,8.882173516306583,0.9040330763801195,0.3665692800466349,crp,BPS_RS26875,0.9992124376398877
factor(crp)3.11,-2.7550665041402387,6.265577978626626,-0.4397146621649949,0.6604018959197798,crp,BPS_RS26875,0.9992124376398877
factor(crp)3.3,0.3953425891735427,6.297315932084067,0.06277953868557233,0.949976143789027,crp,BPS_RS26875,0.9992124376398877
factor(crp)3.5,5.867034386017516,8.845685123353737,0.6632651178740012,0.5075760278838316,crp,BPS_RS26875,0.9992124376398877
factor(crp)3.7,0.35272513672274153,8.836525874220447,0.03991672086331765,0.9681811667393782,crp,BPS_RS26875,0.9992124376398877
factor(crp)3.8,2.4278328695232814,4.536372997018535,0.5351925141779432,0.5928399947085663,crp,BPS_RS26875,0.9992124376398877
factor(crp)4,2.528480550097147,8.851853952238896,0.2856441784670001,0.7753113742672556,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.1,0.9713460023670701,6.365926067412031,0.1525851843205518,0.8788090339493022,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.2,-3.845670809128361,8.83342328464296,-0.435354526236065,0.6635603367069548,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.25,1.7055317763940836,8.85652588303776,0.19257345362254977,0.847399264456048,crp,BPS_RS26875,0.9992124376398877
factor(crp)4.28,-5.342412410542171,8.84595087194705,-0.6039387385119258,0.5462564816423507,crp,BPS_RS26875,0.9992124376398877
