term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(age5_10_years_3)2,-0.5662571270057182,1.2919057225267607,-0.4383114937351697,0.6613610286354455,age5_10_years_3,vpsH,0.6613610286354455
factor(age_10_18_years_3)2,0.22809885732860954,1.2749291095682111,0.17891101208431998,0.8580843456402459,age_10_18_years_3,vpsH,0.8580843456402459
factor(age_1_5_years_5)2,0.7124220922385974,1.3934197852908354,0.5112759986323147,0.6093973947541962,age_1_5_years_5,vpsH,0.6093973947541962
factor(age_5_10_years_5)2,0.3675642277400188,1.2208907979987902,0.3010623295240718,0.76349954330024306,age_5_10_years_5,vpsH,0.76349954330024306
factor(age_10_18_years_5)2,-0.1624180912630944,1.1981893078560315,-0.13555294659882722,0.8922326171861656,age_10_18_years_5,vpsH,0.8922326171861656
factor(age_1_5_years_6)2,-0.012831597703572586,1.281800425480436,-0.010010604965092854,0.9920170559100442,age_1_5_years_6,vpsH,0.9920170559100442
factor(age_5_10_years_6)2,1.2476947590707848,1.333138632573166,0.9359077357637884,0.3497992824955263,age_5_10_years_6,vpsH,0.3497992824955263
factor(age_10_18_years_6)2,2.8592791272307783,1.39828414998915,2.044848414575081,0.04142392307060484,age_10_18_years_6,vpsH,0.04142392307060484
factor(age_1_5_years_7)2,1.481420948856171,1.335725787194367,1.1090756523970613,0.2679623131025438,age_1_5_years_7,vpsH,0.2679623131025438
factor(age_5_10_years_7)2,2.287275474051179,1.486169363546505,1.5390409263941243,0.12446439950708918,age_5_10_years_7,vpsH,0.12446439950708918
factor(age_10_18_years_7)2,5.710713733401877,1.6609999601539343,3.4381179231772125,6.37647623101672e-4,age_10_18_years_7,vpsH,6.37647623101672e-4
factor(age_1_5_years_8)2,1.4088578501701532,1.361836233071933,1.034528099602808,0.30142021564860977,age_1_5_years_8,vpsH,0.30142021564860977
factor(age_5_10_years_8)2,1.5249270872096081,1.2367221956451795,1.2330393135817186,0.2181761433791442,age_5_10_years_8,vpsH,0.2181761433791442
